Row ID,REGION-CATEGORIA-PRODUCTO,MES,LITROS,AVG_PRECIO_LISTA,AVG_DESC_PORCENTAJE,ORIGEN,LITROS(-1),Prediction (LITROS),REGION,CATEGORIA,PRODUCTO
Row15#239,Valle del Cauca-Bebida de Té-Té Negro Zulianita 300mL x 6uds,1/11/2022,3.6,"14,051.9",10.0,ACTUAL,9.0,2.3,Valle del Cauca,Bebida de Té,Té Negro Zulianita 300mL x 6uds
Row16#239,Valle del Cauca-Bebida de Té-Té Negro Zulianita 300mL x 6uds,1/12/2022,9.0,"14,530.5",0.0,ACTUAL,3.6,8.6,Valle del Cauca,Bebida de Té,Té Negro Zulianita 300mL x 6uds
Row17#239,Valle del Cauca-Bebida de Té-Té Negro Zulianita 300mL x 6uds,1/1/2023,7.2,"15,199.3",11.8,ACTUAL,9.0,4.2,Valle del Cauca,Bebida de Té,Té Negro Zulianita 300mL x 6uds
Row18#239,Valle del Cauca-Bebida de Té-Té Negro Zulianita 300mL x 6uds,1/2/2023,5.4,"15,572.2",0.0,ACTUAL,7.2,6.2,Valle del Cauca,Bebida de Té,Té Negro Zulianita 300mL x 6uds
Row19#239,Valle del Cauca-Bebida de Té-Té Negro Zulianita 300mL x 6uds,1/3/2023,12.6,"15,784.2",4.0,ACTUAL,5.4,8.2,Valle del Cauca,Bebida de Té,Té Negro Zulianita 300mL x 6uds
Row20#239,Valle del Cauca-Bebida de Té-Té Negro Zulianita 300mL x 6uds,1/4/2023,5.4,"16,399.3",6.3,ACTUAL,12.6,4.8,Valle del Cauca,Bebida de Té,Té Negro Zulianita 300mL x 6uds
Row21#239,Valle del Cauca-Bebida de Té-Té Negro Zulianita 300mL x 6uds,1/5/2023,3.6,"16,636.7",13.0,ACTUAL,5.4,2.7,Valle del Cauca,Bebida de Té,Té Negro Zulianita 300mL x 6uds
Row22#239,Valle del Cauca-Bebida de Té-Té Negro Zulianita 300mL x 6uds,1/6/2023,9.0,"17,423.9",5.2,ACTUAL,3.6,8.1,Valle del Cauca,Bebida de Té,Té Negro Zulianita 300mL x 6uds
Row23#239,Valle del Cauca-Bebida de Té-Té Negro Zulianita 300mL x 6uds,1/7/2023,14.4,"18,175.9",1.9,ACTUAL,9.0,9.0,Valle del Cauca,Bebida de Té,Té Negro Zulianita 300mL x 6uds
Row24#239,Valle del Cauca-Bebida de Té-Té Negro Zulianita 300mL x 6uds,1/8/2023,9.0,"19,035.0",0.0,ACTUAL,14.4,6.5,Valle del Cauca,Bebida de Té,Té Negro Zulianita 300mL x 6uds
Row25#239,Valle del Cauca-Bebida de Té-Té Negro Zulianita 300mL x 6uds,1/9/2023,9.0,"19,898.8",5.4,ACTUAL,9.0,6.8,Valle del Cauca,Bebida de Té,Té Negro Zulianita 300mL x 6uds
Row26#239,Valle del Cauca-Bebida de Té-Té Negro Zulianita 300mL x 6uds,1/10/2023,7.2,"20,195.1",9.5,ACTUAL,9.0,5.3,Valle del Cauca,Bebida de Té,Té Negro Zulianita 300mL x 6uds
Row27#239,Valle del Cauca-Bebida de Té-Té Negro Zulianita 300mL x 6uds,1/11/2023,9.0,"20,663.1",2.2,ACTUAL,7.2,7.0,Valle del Cauca,Bebida de Té,Té Negro Zulianita 300mL x 6uds
Row28#239,Valle del Cauca-Bebida de Té-Té Negro Zulianita 300mL x 6uds,1/12/2023,9.0,"21,192.0",2.6,ACTUAL,9.0,8.6,Valle del Cauca,Bebida de Té,Té Negro Zulianita 300mL x 6uds
Row29#239,Valle del Cauca-Bebida de Té-Té Negro Zulianita 300mL x 6uds,1/1/2024,12.6,"21,603.9",3.3,ACTUAL,9.0,9.6,Valle del Cauca,Bebida de Té,Té Negro Zulianita 300mL x 6uds
Row30#239,Valle del Cauca-Bebida de Té-Té Negro Zulianita 300mL x 6uds,1/2/2024,1.8,"21,944.7",0.0,ACTUAL,12.6,5.5,Valle del Cauca,Bebida de Té,Té Negro Zulianita 300mL x 6uds
Row31#239,Valle del Cauca-Bebida de Té-Té Negro Zulianita 300mL x 6uds,1/3/2024,1.8,"23,015.5",0.0,ACTUAL,1.8,5.0,Valle del Cauca,Bebida de Té,Té Negro Zulianita 300mL x 6uds
Row32#239,Valle del Cauca-Bebida de Té-Té Negro Zulianita 300mL x 6uds,1/4/2024,9.0,"23,479.7",11.2,ACTUAL,1.8,3.2,Valle del Cauca,Bebida de Té,Té Negro Zulianita 300mL x 6uds
Row33#239,Valle del Cauca-Bebida de Té-Té Negro Zulianita 300mL x 6uds,1/5/2024,7.2,"24,175.1",7.0,ACTUAL,9.0,5.9,Valle del Cauca,Bebida de Té,Té Negro Zulianita 300mL x 6uds
Row34#239,Valle del Cauca-Bebida de Té-Té Negro Zulianita 300mL x 6uds,1/6/2024,16.2,"25,334.3",0.0,ACTUAL,7.2,10.9,Valle del Cauca,Bebida de Té,Té Negro Zulianita 300mL x 6uds
Row35#239,Valle del Cauca-Bebida de Té-Té Negro Zulianita 300mL x 6uds,1/7/2024,7.2,"26,017.0",4.0,ACTUAL,16.2,10.0,Valle del Cauca,Bebida de Té,Té Negro Zulianita 300mL x 6uds
Row36#239,Valle del Cauca-Bebida de Té-Té Negro Zulianita 300mL x 6uds,1/8/2024,7.2,"27,279.7",9.8,ACTUAL,7.2,4.4,Valle del Cauca,Bebida de Té,Té Negro Zulianita 300mL x 6uds
Row37#239,Valle del Cauca-Bebida de Té-Té Negro Zulianita 300mL x 6uds,1/9/2024,10.8,"28,574.9",3.8,ACTUAL,7.2,11.9,Valle del Cauca,Bebida de Té,Té Negro Zulianita 300mL x 6uds
Row38#239,Valle del Cauca-Bebida de Té-Té Negro Zulianita 300mL x 6uds,1/10/2024,16.2,"29,678.7",4.2,ACTUAL,10.8,8.1,Valle del Cauca,Bebida de Té,Té Negro Zulianita 300mL x 6uds
Row39#239,Valle del Cauca-Bebida de Té-Té Negro Zulianita 300mL x 6uds,1/11/2024,9.0,"30,000.5",2.8,ACTUAL,16.2,7.4,Valle del Cauca,Bebida de Té,Té Negro Zulianita 300mL x 6uds
Row40#239,Valle del Cauca-Bebida de Té-Té Negro Zulianita 300mL x 6uds,1/12/2024,12.6,"31,027.5",6.4,ACTUAL,9.0,8.0,Valle del Cauca,Bebida de Té,Té Negro Zulianita 300mL x 6uds
Row41#239,Valle del Cauca-Bebida de Té-Té Negro Zulianita 300mL x 6uds,1/1/2025,9.0,"32,159.6",6.8,ACTUAL,12.6,7.3,Valle del Cauca,Bebida de Té,Té Negro Zulianita 300mL x 6uds
Row42#239,Valle del Cauca-Bebida de Té-Té Negro Zulianita 300mL x 6uds,1/2/2025,9.0,"33,369.7",8.6,ACTUAL,9.0,6.1,Valle del Cauca,Bebida de Té,Té Negro Zulianita 300mL x 6uds
Row43#239,Valle del Cauca-Bebida de Té-Té Negro Zulianita 300mL x 6uds,1/3/2025,7.2,"34,023.3",4.0,ACTUAL,9.0,10.5,Valle del Cauca,Bebida de Té,Té Negro Zulianita 300mL x 6uds
Row44#239,Valle del Cauca-Bebida de Té-Té Negro Zulianita 300mL x 6uds,1/4/2025,10.8,"34,784.5",1.8,ACTUAL,7.2,8.7,Valle del Cauca,Bebida de Té,Té Negro Zulianita 300mL x 6uds
Row45#239,Valle del Cauca-Bebida de Té-Té Negro Zulianita 300mL x 6uds,1/5/2025,7.2,"35,637.2",0.0,ACTUAL,10.8,7.3,Valle del Cauca,Bebida de Té,Té Negro Zulianita 300mL x 6uds
Row46#239,Valle del Cauca-Bebida de Té-Té Negro Zulianita 300mL x 6uds,1/6/2025,,"30,700.0",4.0,ESCENARIO 1,7.2,11.8,Valle del Cauca,Bebida de Té,Té Negro Zulianita 300mL x 6uds
Row47#239,Valle del Cauca-Bebida de Té-Té Negro Zulianita 300mL x 6uds,1/7/2025,,"31,200.0",5.0,ESCENARIO 1,7.2,10.3,Valle del Cauca,Bebida de Té,Té Negro Zulianita 300mL x 6uds
Row48#239,Valle del Cauca-Bebida de Té-Té Negro Zulianita 300mL x 6uds,1/8/2025,,"31,700.0",5.0,ESCENARIO 1,7.2,7.8,Valle del Cauca,Bebida de Té,Té Negro Zulianita 300mL x 6uds
Row49#239,Valle del Cauca-Bebida de Té-Té Negro Zulianita 300mL x 6uds,1/9/2025,,"32,200.0",4.0,ESCENARIO 1,7.2,11.9,Valle del Cauca,Bebida de Té,Té Negro Zulianita 300mL x 6uds
Row50#239,Valle del Cauca-Bebida de Té-Té Negro Zulianita 300mL x 6uds,1/10/2025,,"32,600.0",4.0,ESCENARIO 1,7.2,10.2,Valle del Cauca,Bebida de Té,Té Negro Zulianita 300mL x 6uds
Row51#239,Valle del Cauca-Bebida de Té-Té Negro Zulianita 300mL x 6uds,1/11/2025,,"33,100.0",4.0,ESCENARIO 1,7.2,8.7,Valle del Cauca,Bebida de Té,Té Negro Zulianita 300mL x 6uds
Row52#239,Valle del Cauca-Bebida de Té-Té Negro Zulianita 300mL x 6uds,1/12/2025,,"33,600.0",5.0,ESCENARIO 1,7.2,8.9,Valle del Cauca,Bebida de Té,Té Negro Zulianita 300mL x 6uds
Row53#239,Valle del Cauca-Bebida de Té-Té Negro Zulianita 300mL x 6uds,1/1/2026,,"34,000.0",4.0,ESCENARIO 1,7.2,12.9,Valle del Cauca,Bebida de Té,Té Negro Zulianita 300mL x 6uds
Row54#239,Valle del Cauca-Bebida de Té-Té Negro Zulianita 300mL x 6uds,1/2/2026,,"34,500.0",4.0,ESCENARIO 1,7.2,8.8,Valle del Cauca,Bebida de Té,Té Negro Zulianita 300mL x 6uds
Row55#239,Valle del Cauca-Bebida de Té-Té Negro Zulianita 300mL x 6uds,1/3/2026,,"34,900.0",2.0,ESCENARIO 1,7.2,10.3,Valle del Cauca,Bebida de Té,Té Negro Zulianita 300mL x 6uds
Row56#239,Valle del Cauca-Bebida de Té-Té Negro Zulianita 300mL x 6uds,1/4/2026,,"35,300.0",1.0,ESCENARIO 1,7.2,8.6,Valle del Cauca,Bebida de Té,Té Negro Zulianita 300mL x 6uds
Row57#239,Valle del Cauca-Bebida de Té-Té Negro Zulianita 300mL x 6uds,1/5/2026,,"35,700.0",0.0,ESCENARIO 1,7.2,8.7,Valle del Cauca,Bebida de Té,Té Negro Zulianita 300mL x 6uds
Row58#239,Valle del Cauca-Bebida de Té-Té Negro Zulianita 300mL x 6uds,1/6/2025,,"37,500.0",4.0,ESCENARIO 2,7.2,11.7,Valle del Cauca,Bebida de Té,Té Negro Zulianita 300mL x 6uds
Row59#239,Valle del Cauca-Bebida de Té-Té Negro Zulianita 300mL x 6uds,1/7/2025,,"37,500.0",4.0,ESCENARIO 2,7.2,12.9,Valle del Cauca,Bebida de Té,Té Negro Zulianita 300mL x 6uds
Row60#239,Valle del Cauca-Bebida de Té-Té Negro Zulianita 300mL x 6uds,1/8/2025,,"37,500.0",4.0,ESCENARIO 2,7.2,9.3,Valle del Cauca,Bebida de Té,Té Negro Zulianita 300mL x 6uds
Row61#239,Valle del Cauca-Bebida de Té-Té Negro Zulianita 300mL x 6uds,1/9/2025,,"37,500.0",4.0,ESCENARIO 2,7.2,11.7,Valle del Cauca,Bebida de Té,Té Negro Zulianita 300mL x 6uds
Row62#239,Valle del Cauca-Bebida de Té-Té Negro Zulianita 300mL x 6uds,1/10/2025,,"37,500.0",4.0,ESCENARIO 2,7.2,10.0,Valle del Cauca,Bebida de Té,Té Negro Zulianita 300mL x 6uds
Row63#239,Valle del Cauca-Bebida de Té-Té Negro Zulianita 300mL x 6uds,1/11/2025,,"37,500.0",4.0,ESCENARIO 2,7.2,8.6,Valle del Cauca,Bebida de Té,Té Negro Zulianita 300mL x 6uds
Row64#239,Valle del Cauca-Bebida de Té-Té Negro Zulianita 300mL x 6uds,1/12/2025,,"37,500.0",4.0,ESCENARIO 2,7.2,9.7,Valle del Cauca,Bebida de Té,Té Negro Zulianita 300mL x 6uds
Row65#239,Valle del Cauca-Bebida de Té-Té Negro Zulianita 300mL x 6uds,1/1/2026,,"37,500.0",4.0,ESCENARIO 2,7.2,12.7,Valle del Cauca,Bebida de Té,Té Negro Zulianita 300mL x 6uds
Row66#239,Valle del Cauca-Bebida de Té-Té Negro Zulianita 300mL x 6uds,1/2/2026,,"37,500.0",4.0,ESCENARIO 2,7.2,8.3,Valle del Cauca,Bebida de Té,Té Negro Zulianita 300mL x 6uds
Row67#239,Valle del Cauca-Bebida de Té-Té Negro Zulianita 300mL x 6uds,1/3/2026,,"37,500.0",4.0,ESCENARIO 2,7.2,10.6,Valle del Cauca,Bebida de Té,Té Negro Zulianita 300mL x 6uds
Row68#239,Valle del Cauca-Bebida de Té-Té Negro Zulianita 300mL x 6uds,1/4/2026,,"37,500.0",4.0,ESCENARIO 2,7.2,9.7,Valle del Cauca,Bebida de Té,Té Negro Zulianita 300mL x 6uds
Row69#239,Valle del Cauca-Bebida de Té-Té Negro Zulianita 300mL x 6uds,1/5/2026,,"37,500.0",4.0,ESCENARIO 2,7.2,9.1,Valle del Cauca,Bebida de Té,Té Negro Zulianita 300mL x 6uds
Row70#239,Valle del Cauca-Bebida de Té-Té Negro Zulianita 300mL x 6uds,1/6/2025,,"46,400.0",4.0,ESCENARIO 3,7.2,12.7,Valle del Cauca,Bebida de Té,Té Negro Zulianita 300mL x 6uds
Row71#239,Valle del Cauca-Bebida de Té-Té Negro Zulianita 300mL x 6uds,1/7/2025,,"46,400.0",4.0,ESCENARIO 3,7.2,13.0,Valle del Cauca,Bebida de Té,Té Negro Zulianita 300mL x 6uds
Row72#239,Valle del Cauca-Bebida de Té-Té Negro Zulianita 300mL x 6uds,1/8/2025,,"46,400.0",4.0,ESCENARIO 3,7.2,9.2,Valle del Cauca,Bebida de Té,Té Negro Zulianita 300mL x 6uds
Row73#239,Valle del Cauca-Bebida de Té-Té Negro Zulianita 300mL x 6uds,1/9/2025,,"46,400.0",4.0,ESCENARIO 3,7.2,11.5,Valle del Cauca,Bebida de Té,Té Negro Zulianita 300mL x 6uds
Row74#239,Valle del Cauca-Bebida de Té-Té Negro Zulianita 300mL x 6uds,1/10/2025,,"46,400.0",4.0,ESCENARIO 3,7.2,10.2,Valle del Cauca,Bebida de Té,Té Negro Zulianita 300mL x 6uds
Row75#239,Valle del Cauca-Bebida de Té-Té Negro Zulianita 300mL x 6uds,1/11/2025,,"46,400.0",4.0,ESCENARIO 3,7.2,8.1,Valle del Cauca,Bebida de Té,Té Negro Zulianita 300mL x 6uds
Row76#239,Valle del Cauca-Bebida de Té-Té Negro Zulianita 300mL x 6uds,1/12/2025,,"46,400.0",4.0,ESCENARIO 3,7.2,10.6,Valle del Cauca,Bebida de Té,Té Negro Zulianita 300mL x 6uds
Row77#239,Valle del Cauca-Bebida de Té-Té Negro Zulianita 300mL x 6uds,1/1/2026,,"46,400.0",4.0,ESCENARIO 3,7.2,12.7,Valle del Cauca,Bebida de Té,Té Negro Zulianita 300mL x 6uds
Row78#239,Valle del Cauca-Bebida de Té-Té Negro Zulianita 300mL x 6uds,1/2/2026,,"46,400.0",4.0,ESCENARIO 3,7.2,8.2,Valle del Cauca,Bebida de Té,Té Negro Zulianita 300mL x 6uds
Row79#239,Valle del Cauca-Bebida de Té-Té Negro Zulianita 300mL x 6uds,1/3/2026,,"46,400.0",4.0,ESCENARIO 3,7.2,10.4,Valle del Cauca,Bebida de Té,Té Negro Zulianita 300mL x 6uds
Row80#239,Valle del Cauca-Bebida de Té-Té Negro Zulianita 300mL x 6uds,1/4/2026,,"46,400.0",4.0,ESCENARIO 3,7.2,10.1,Valle del Cauca,Bebida de Té,Té Negro Zulianita 300mL x 6uds
Row81#239,Valle del Cauca-Bebida de Té-Té Negro Zulianita 300mL x 6uds,1/5/2026,,"46,400.0",4.0,ESCENARIO 3,7.2,8.6,Valle del Cauca,Bebida de Té,Té Negro Zulianita 300mL x 6uds
Row11#240,Valle del Cauca-Bebida de Té-Té Negro Zulianita 500mL x 12uds,1/7/2022,18.0,"40,195.8",0.0,ACTUAL, ,17.9,Valle del Cauca,Bebida de Té,Té Negro Zulianita 500mL x 12uds
Row12#240,Valle del Cauca-Bebida de Té-Té Negro Zulianita 500mL x 12uds,1/8/2022,12.0,"41,005.2",3.5,ACTUAL,18.0,11.3,Valle del Cauca,Bebida de Té,Té Negro Zulianita 500mL x 12uds
Row13#240,Valle del Cauca-Bebida de Té-Té Negro Zulianita 500mL x 12uds,1/9/2022,24.0,"41,549.4",5.0,ACTUAL,12.0,19.3,Valle del Cauca,Bebida de Té,Té Negro Zulianita 500mL x 12uds
Row14#240,Valle del Cauca-Bebida de Té-Té Negro Zulianita 500mL x 12uds,1/10/2022,42.0,"42,154.2",5.7,ACTUAL,24.0,28.0,Valle del Cauca,Bebida de Té,Té Negro Zulianita 500mL x 12uds
Row15#240,Valle del Cauca-Bebida de Té-Té Negro Zulianita 500mL x 12uds,1/11/2022,12.0,"42,878.5",8.5,ACTUAL,42.0,9.9,Valle del Cauca,Bebida de Té,Té Negro Zulianita 500mL x 12uds
Row16#240,Valle del Cauca-Bebida de Té-Té Negro Zulianita 500mL x 12uds,1/12/2022,36.0,"43,981.3",0.0,ACTUAL,12.0,24.8,Valle del Cauca,Bebida de Té,Té Negro Zulianita 500mL x 12uds
Row17#240,Valle del Cauca-Bebida de Té-Té Negro Zulianita 500mL x 12uds,1/1/2023,24.0,"45,963.5",7.8,ACTUAL,36.0,14.5,Valle del Cauca,Bebida de Té,Té Negro Zulianita 500mL x 12uds
Row18#240,Valle del Cauca-Bebida de Té-Té Negro Zulianita 500mL x 12uds,1/2/2023,12.0,"47,502.7",14.0,ACTUAL,24.0,10.0,Valle del Cauca,Bebida de Té,Té Negro Zulianita 500mL x 12uds
Row19#240,Valle del Cauca-Bebida de Té-Té Negro Zulianita 500mL x 12uds,1/4/2023,48.0,"50,266.1",7.8,ACTUAL,12.0,23.3,Valle del Cauca,Bebida de Té,Té Negro Zulianita 500mL x 12uds
Row20#240,Valle del Cauca-Bebida de Té-Té Negro Zulianita 500mL x 12uds,1/5/2023,36.0,"52,520.7",1.3,ACTUAL,48.0,21.7,Valle del Cauca,Bebida de Té,Té Negro Zulianita 500mL x 12uds
Row21#240,Valle del Cauca-Bebida de Té-Té Negro Zulianita 500mL x 12uds,1/6/2023,36.0,"53,434.7",1.2,ACTUAL,36.0,23.7,Valle del Cauca,Bebida de Té,Té Negro Zulianita 500mL x 12uds
Row22#240,Valle del Cauca-Bebida de Té-Té Negro Zulianita 500mL x 12uds,1/7/2023,30.0,"55,260.2",0.0,ACTUAL,36.0,23.0,Valle del Cauca,Bebida de Té,Té Negro Zulianita 500mL x 12uds
Row23#240,Valle del Cauca-Bebida de Té-Té Negro Zulianita 500mL x 12uds,1/8/2023,12.0,"56,047.8",0.0,ACTUAL,30.0,12.4,Valle del Cauca,Bebida de Té,Té Negro Zulianita 500mL x 12uds
Row24#240,Valle del Cauca-Bebida de Té-Té Negro Zulianita 500mL x 12uds,1/9/2023,24.0,"56,621.4",6.8,ACTUAL,12.0,23.1,Valle del Cauca,Bebida de Té,Té Negro Zulianita 500mL x 12uds
Row25#240,Valle del Cauca-Bebida de Té-Té Negro Zulianita 500mL x 12uds,1/10/2023,18.0,"57,576.5",1.7,ACTUAL,24.0,29.7,Valle del Cauca,Bebida de Té,Té Negro Zulianita 500mL x 12uds
Row26#240,Valle del Cauca-Bebida de Té-Té Negro Zulianita 500mL x 12uds,1/11/2023,30.0,"59,745.6",3.2,ACTUAL,18.0,28.7,Valle del Cauca,Bebida de Té,Té Negro Zulianita 500mL x 12uds
Row27#240,Valle del Cauca-Bebida de Té-Té Negro Zulianita 500mL x 12uds,1/12/2023,30.0,"62,651.1",4.6,ACTUAL,30.0,34.6,Valle del Cauca,Bebida de Té,Té Negro Zulianita 500mL x 12uds
Row28#240,Valle del Cauca-Bebida de Té-Té Negro Zulianita 500mL x 12uds,1/1/2024,30.0,"64,497.4",10.8,ACTUAL,30.0,11.1,Valle del Cauca,Bebida de Té,Té Negro Zulianita 500mL x 12uds
Row29#240,Valle del Cauca-Bebida de Té-Té Negro Zulianita 500mL x 12uds,1/2/2024,66.0,"67,655.0",8.2,ACTUAL,30.0,28.3,Valle del Cauca,Bebida de Té,Té Negro Zulianita 500mL x 12uds
Row30#240,Valle del Cauca-Bebida de Té-Té Negro Zulianita 500mL x 12uds,1/3/2024,6.0,"70,155.0",28.0,ACTUAL,66.0,5.6,Valle del Cauca,Bebida de Té,Té Negro Zulianita 500mL x 12uds
Row31#240,Valle del Cauca-Bebida de Té-Té Negro Zulianita 500mL x 12uds,1/4/2024,30.0,"71,965.0",11.2,ACTUAL,6.0,16.2,Valle del Cauca,Bebida de Té,Té Negro Zulianita 500mL x 12uds
Row32#240,Valle del Cauca-Bebida de Té-Té Negro Zulianita 500mL x 12uds,1/5/2024,42.0,"73,044.7",4.0,ACTUAL,30.0,36.6,Valle del Cauca,Bebida de Té,Té Negro Zulianita 500mL x 12uds
Row33#240,Valle del Cauca-Bebida de Té-Té Negro Zulianita 500mL x 12uds,1/6/2024,12.0,"74,102.2",0.0,ACTUAL,42.0,28.9,Valle del Cauca,Bebida de Té,Té Negro Zulianita 500mL x 12uds
Row34#240,Valle del Cauca-Bebida de Té-Té Negro Zulianita 500mL x 12uds,1/7/2024,24.0,"77,719.9",8.0,ACTUAL,12.0,28.2,Valle del Cauca,Bebida de Té,Té Negro Zulianita 500mL x 12uds
Row35#240,Valle del Cauca-Bebida de Té-Té Negro Zulianita 500mL x 12uds,1/8/2024,48.0,"79,147.5",5.6,ACTUAL,24.0,20.2,Valle del Cauca,Bebida de Té,Té Negro Zulianita 500mL x 12uds
Row36#240,Valle del Cauca-Bebida de Té-Té Negro Zulianita 500mL x 12uds,1/9/2024,24.0,"81,996.0",7.0,ACTUAL,48.0,21.0,Valle del Cauca,Bebida de Té,Té Negro Zulianita 500mL x 12uds
Row37#240,Valle del Cauca-Bebida de Té-Té Negro Zulianita 500mL x 12uds,1/10/2024,48.0,"84,869.3",11.3,ACTUAL,24.0,14.0,Valle del Cauca,Bebida de Té,Té Negro Zulianita 500mL x 12uds
Row38#240,Valle del Cauca-Bebida de Té-Té Negro Zulianita 500mL x 12uds,1/11/2024,42.0,"86,366.1",8.1,ACTUAL,48.0,18.6,Valle del Cauca,Bebida de Té,Té Negro Zulianita 500mL x 12uds
Row39#240,Valle del Cauca-Bebida de Té-Té Negro Zulianita 500mL x 12uds,1/12/2024,18.0,"88,830.8",9.7,ACTUAL,42.0,21.5,Valle del Cauca,Bebida de Té,Té Negro Zulianita 500mL x 12uds
Row40#240,Valle del Cauca-Bebida de Té-Té Negro Zulianita 500mL x 12uds,1/1/2025,48.0,"89,796.6",8.8,ACTUAL,18.0,25.9,Valle del Cauca,Bebida de Té,Té Negro Zulianita 500mL x 12uds
Row41#240,Valle del Cauca-Bebida de Té-Té Negro Zulianita 500mL x 12uds,1/2/2025,42.0,"91,242.1",6.0,ACTUAL,48.0,30.2,Valle del Cauca,Bebida de Té,Té Negro Zulianita 500mL x 12uds
Row42#240,Valle del Cauca-Bebida de Té-Té Negro Zulianita 500mL x 12uds,1/3/2025,18.0,"95,672.3",10.7,ACTUAL,42.0,7.5,Valle del Cauca,Bebida de Té,Té Negro Zulianita 500mL x 12uds
Row43#240,Valle del Cauca-Bebida de Té-Té Negro Zulianita 500mL x 12uds,1/4/2025,36.0,"99,919.4",0.0,ACTUAL,18.0,28.6,Valle del Cauca,Bebida de Té,Té Negro Zulianita 500mL x 12uds
Row44#240,Valle del Cauca-Bebida de Té-Té Negro Zulianita 500mL x 12uds,1/5/2025,30.0,"101,723.3",0.0,ACTUAL,36.0,29.3,Valle del Cauca,Bebida de Té,Té Negro Zulianita 500mL x 12uds
Row45#240,Valle del Cauca-Bebida de Té-Té Negro Zulianita 500mL x 12uds,1/6/2025,,"87,700.0",6.0,ESCENARIO 1,30.0,36.3,Valle del Cauca,Bebida de Té,Té Negro Zulianita 500mL x 12uds
Row46#240,Valle del Cauca-Bebida de Té-Té Negro Zulianita 500mL x 12uds,1/7/2025,,"88,900.0",7.0,ESCENARIO 1,30.0,32.2,Valle del Cauca,Bebida de Té,Té Negro Zulianita 500mL x 12uds
Row47#240,Valle del Cauca-Bebida de Té-Té Negro Zulianita 500mL x 12uds,1/8/2025,,"90,000.0",7.0,ESCENARIO 1,30.0,22.4,Valle del Cauca,Bebida de Té,Té Negro Zulianita 500mL x 12uds
Row48#240,Valle del Cauca-Bebida de Té-Té Negro Zulianita 500mL x 12uds,1/9/2025,,"91,200.0",7.0,ESCENARIO 1,30.0,24.4,Valle del Cauca,Bebida de Té,Té Negro Zulianita 500mL x 12uds
Row49#240,Valle del Cauca-Bebida de Té-Té Negro Zulianita 500mL x 12uds,1/10/2025,,"92,400.0",7.0,ESCENARIO 1,30.0,34.6,Valle del Cauca,Bebida de Té,Té Negro Zulianita 500mL x 12uds
Row50#240,Valle del Cauca-Bebida de Té-Té Negro Zulianita 500mL x 12uds,1/11/2025,,"93,400.0",6.0,ESCENARIO 1,30.0,34.1,Valle del Cauca,Bebida de Té,Té Negro Zulianita 500mL x 12uds
Row51#240,Valle del Cauca-Bebida de Té-Té Negro Zulianita 500mL x 12uds,1/12/2025,,"94,600.0",6.0,ESCENARIO 1,30.0,32.2,Valle del Cauca,Bebida de Té,Té Negro Zulianita 500mL x 12uds
Row52#240,Valle del Cauca-Bebida de Té-Té Negro Zulianita 500mL x 12uds,1/1/2026,,"95,700.0",5.0,ESCENARIO 1,30.0,29.9,Valle del Cauca,Bebida de Té,Té Negro Zulianita 500mL x 12uds
Row53#240,Valle del Cauca-Bebida de Té-Té Negro Zulianita 500mL x 12uds,1/2/2026,,"97,200.0",4.0,ESCENARIO 1,30.0,30.7,Valle del Cauca,Bebida de Té,Té Negro Zulianita 500mL x 12uds
Row54#240,Valle del Cauca-Bebida de Té-Té Negro Zulianita 500mL x 12uds,1/3/2026,,"99,200.0",4.0,ESCENARIO 1,30.0,17.7,Valle del Cauca,Bebida de Té,Té Negro Zulianita 500mL x 12uds
Row55#240,Valle del Cauca-Bebida de Té-Té Negro Zulianita 500mL x 12uds,1/4/2026,,"100,900.0",0.0,ESCENARIO 1,30.0,27.9,Valle del Cauca,Bebida de Té,Té Negro Zulianita 500mL x 12uds
Row56#240,Valle del Cauca-Bebida de Té-Té Negro Zulianita 500mL x 12uds,1/5/2026,,"101,800.0",0.0,ESCENARIO 1,30.0,29.4,Valle del Cauca,Bebida de Té,Té Negro Zulianita 500mL x 12uds
Row57#240,Valle del Cauca-Bebida de Té-Té Negro Zulianita 500mL x 12uds,1/6/2025,,"106,900.0",6.0,ESCENARIO 2,30.0,32.0,Valle del Cauca,Bebida de Té,Té Negro Zulianita 500mL x 12uds
Row58#240,Valle del Cauca-Bebida de Té-Té Negro Zulianita 500mL x 12uds,1/7/2025,,"106,900.0",6.0,ESCENARIO 2,30.0,31.7,Valle del Cauca,Bebida de Té,Té Negro Zulianita 500mL x 12uds
Row59#240,Valle del Cauca-Bebida de Té-Té Negro Zulianita 500mL x 12uds,1/8/2025,,"106,900.0",6.0,ESCENARIO 2,30.0,24.9,Valle del Cauca,Bebida de Té,Té Negro Zulianita 500mL x 12uds
Row60#240,Valle del Cauca-Bebida de Té-Té Negro Zulianita 500mL x 12uds,1/9/2025,,"106,900.0",6.0,ESCENARIO 2,30.0,24.2,Valle del Cauca,Bebida de Té,Té Negro Zulianita 500mL x 12uds
Row61#240,Valle del Cauca-Bebida de Té-Té Negro Zulianita 500mL x 12uds,1/10/2025,,"106,900.0",6.0,ESCENARIO 2,30.0,34.6,Valle del Cauca,Bebida de Té,Té Negro Zulianita 500mL x 12uds
