ID_Cliente,Edad,Ingresos_Anuales,Puntaje_Crediticio,Historial_Pagos,Deuda_Actual,Antiguedad_Laboral,Estado_Civil,Numero_Dependientes,Tipo_Empleo,Solicitud_Credito
8c1977dc-115b-4954-882a-2ec9eef291cd,68,50862.31,513,Bueno,39919.03,23,Soltero,5,Fijo,0
10e3f034-7c70-443d-b200-d62521a89250,18,65530.58,717,Regular,8843.83,13,Soltero,1,Temporal,1
dc59b049-3bee-4086-81e3-33f1e1129679,54,67436.67,430,Regular,37986.16,36,Casado,3,Desempleado,0
fe39198d-482f-452f-9b53-21072a4f2e60,51,127701.02,647,Regular,14969.64,2,Viudo,4,Temporal,0
7502770b-3072-439d-836a-e4ff22ed8f7d,25,116813.15,555,Regular,43206.74,22,Divorciado,3,Autonomo,0
555c58bf-b5a0-4851-ac0f-2e650708fa24,51,49597.56,457,Malo,12947.24,28,Soltero,3,Desempleado,0
8b9af75a-7603-45e2-a147-6a52de7d704f,18,41429.28,596,Malo,533.66,39,Viudo,1,Desempleado,0
67385f26-e363-4d98-adae-ceacb903179a,42,136220.3,507,Malo,31754.54,34,Divorciado,4,Temporal,0
b6bc5af9-623e-4662-b5bf-364eb3bacb7e,59,68005.38,697,Malo,39777.53,24,Soltero,0,Desempleado,0
0667faa0-0296-47dd-ae2c-538f4c643cbf,31,102812.46,805,Bueno,5537.24,24,Divorciado,1,Fijo,1
d4ae9c0e-8c77-4d71-ae62-fa7beae722ba,62,75972.72,454,Malo,7922.02,8,Soltero,3,Autonomo,0
2f80a7ec-1e6f-4e9a-a275-fd03d981dc57,69,75148.36,604,Regular,47602.73,27,Divorciado,3,Autonomo,0
8c3a9125-0269-49b6-9f2c-533e85a508cd,38,145644.19,405,Malo,37266.1,38,Soltero,0,Temporal,0
4c0f6829-767e-4a0f-91e4-b5877120a2db,44,105699.26,646,Regular,31107.98,11,Divorciado,5,Desempleado,0
9e034c3f-abd6-48a5-b110-efa28e96766d,41,118952.25,786,Malo,26736.81,13,Viudo,4,Fijo,0
a881bcd2-8b5c-4ef6-9679-df6348c21cb5,24,42619.66,383,Regular,9813.95,15,Viudo,4,Temporal,0
b73aaee8-1d53-48d6-bd6b-c2b52dbe668f,27,30213.62,460,Malo,47686.79,36,Casado,4,Desempleado,0
0e419ea5-32b4-409e-b0f4-21a466717a5e,45,67306.03,768,Regular,23193.35,21,Divorciado,2,Temporal,1
506c8627-beab-4c6a-8762-4ed1aac35cb6,59,29408.5,728,Bueno,48649.26,15,Soltero,5,Autonomo,0
e8f12757-eaa2-4c78-adec-eea8b6bcfc02,55,140966.28,501,Regular,39257.28,0,Casado,3,Autonomo,0
0391ad10-fe8f-4440-9440-7680dde0d8dc,34,42753.73,529,Regular,2719.25,2,Soltero,5,Temporal,0
08b4591c-8646-4ea3-991b-0d27ee38261c,34,117567.5,631,Bueno,26193.87,40,Divorciado,2,Autonomo,0
693ae895-5d6b-40c3-885f-6e02650012ce,72,114319.84,577,Malo,28811.65,8,Viudo,0,Temporal,0
ca28f407-3e7f-4859-a709-ec236778e06c,52,55312.32,517,Malo,8528.9,22,Divorciado,0,Autonomo,0
a21b3a21-a025-4c6a-8f8d-fc689e8378f5,45,108116.23,593,Bueno,38518.0,22,Soltero,1,Temporal,0
bee3d155-4fb1-4eb9-a32d-e6599142b929,54,43936.23,720,Malo,17264.63,12,Viudo,1,Temporal,0
45753571-1901-4e72-8ed3-3a8987ed9a9e,41,95089.85,636,Bueno,29199.87,38,Casado,2,Fijo,0
40e980f6-3a48-439a-8748-aecb6600d822,57,55955.03,812,Regular,13380.26,21,Casado,3,Autonomo,1
91045b45-2909-455a-ad8f-7dd0c6df9f9c,35,77610.27,739,Bueno,14328.75,11,Casado,4,Desempleado,1
b02a47d6-81cf-4dc5-98d6-6c46b060d9bb,61,102457.06,552,Regular,23266.21,40,Divorciado,1,Desempleado,0
cc93b9ad-a1ea-412c-91f1-f4be71b1eaf0,43,46024.36,326,Regular,43912.83,23,Divorciado,1,Temporal,0
1cc8bc16-aa4f-45af-8362-64913be9eaeb,66,135177.88,722,Malo,19554.01,25,Viudo,1,Temporal,0
e44b785c-3917-495c-8623-0a39312033a9,31,128880.89,403,Malo,36725.72,13,Casado,5,Desempleado,0
5363c496-9b03-4508-bd86-440d9905bac5,44,44268.82,702,Malo,26670.23,29,Casado,4,Temporal,0
c9d2ce80-ce88-4580-b2a6-383a9579e2e5,53,18214.69,450,Regular,43028.27,31,Viudo,2,Temporal,0
82f08877-2754-4ae6-9c5d-d2d91cdc3503,68,16668.65,603,Malo,1462.83,13,Viudo,4,Fijo,0
c80fccbb-831a-4501-a471-5bc89ebff73e,53,126994.27,781,Malo,8818.31,6,Soltero,5,Desempleado,0
902ab5c8-942a-49d6-b07b-6380067ea036,48,131148.33,542,Bueno,38710.41,11,Casado,3,Fijo,0
179f04ca-2898-4167-8e09-9400db0f7057,29,42857.61,379,Bueno,17112.1,22,Casado,0,Temporal,0
fb3fa77e-804d-4aeb-83e4-6a292164131d,41,142817.33,725,Regular,20250.23,10,Divorciado,4,Autonomo,1
9ea9c641-4c46-4a7f-a8a3-09182371738d,53,67457.18,398,Regular,6452.62,19,Casado,1,Fijo,0
3c9301fd-43da-49cb-a621-6dda88078acf,53,59193.44,662,Regular,26605.85,23,Soltero,2,Temporal,0
b806da9b-e226-489e-93b5-ba7aab4cbed4,48,147870.98,529,Bueno,20747.08,33,Viudo,0,Autonomo,0
f793a6ac-e3f3-489f-8325-f8dbd8023266,34,96244.75,812,Malo,37149.41,31,Casado,3,Autonomo,0
b119eb97-aa06-4188-90ca-1fa2a47743ad,37,37309.73,385,Regular,42984.83,2,Soltero,1,Autonomo,0
c1889460-831b-4ac1-aa2d-0aa7cd3db5f1,54,81377.1,403,Regular,26985.85,7,Soltero,3,Temporal,0
6e494e31-9b16-4e1e-8b2f-77e222ccea03,40,90712.03,703,Regular,7436.09,14,Casado,1,Autonomo,1
62155b3c-274c-433e-a0c5-3ebc5fa21b4e,67,53521.23,827,Malo,24544.46,6,Soltero,4,Desempleado,0
5845d5b0-8f77-4188-84fe-cff687a93e1c,63,148215.46,501,Regular,32909.0,7,Casado,2,Desempleado,0
fa00e418-7455-4370-980d-5e7a735989d6,43,130743.47,772,Regular,39606.35,4,Soltero,5,Fijo,1
618749e9-4ebf-441e-9f06-e8a2adc1d6e7,65,48549.99,390,Regular,42495.13,28,Divorciado,1,Fijo,0
51b9317b-e667-4eed-af18-1e5e432a4934,26,98209.99,329,Bueno,43749.73,22,Soltero,3,Desempleado,0
a63424d9-882c-4483-a73d-7c15edf49e9e,72,134395.67,550,Malo,8420.13,7,Soltero,2,Temporal,0
cee01bc8-2381-4b93-a3c4-16fe494848d3,73,130111.99,323,Bueno,2363.27,31,Casado,2,Autonomo,0
b981ec7b-f026-4c7f-b19b-ee380eda09e6,60,98602.36,809,Malo,32688.53,15,Viudo,0,Desempleado,0
f6b75a17-5e33-4931-b859-fcc654318ade,25,130717.41,513,Regular,35913.49,13,Soltero,2,Temporal,0
8da99bc1-db9a-42de-801c-13b8da9298d9,65,142816.26,785,Malo,22883.95,23,Soltero,4,Temporal,0
d0ad9d7d-d179-4fd9-9467-2d752664f5d7,32,140571.52,433,Bueno,11324.24,35,Divorciado,3,Fijo,0
121b5281-b3c9-4cf5-a60c-063b3c391715,46,55965.28,688,Malo,18583.08,12,Soltero,3,Autonomo,0
1838a343-916b-4338-96e3-9421c4ae7214,68,66491.82,360,Malo,16852.55,26,Divorciado,3,Autonomo,0
459e000d-6cae-42bd-b66b-aca0a8fbe748,62,91694.97,782,Regular,17587.12,9,Viudo,5,Fijo,1
e8ebe8d8-2775-41a6-8946-98267089ea93,78,36530.77,470,Bueno,44143.89,18,Viudo,2,Temporal,0
34276fae-9871-4dac-b910-35f26500e39c,28,22227.61,304,Malo,5280.44,36,Soltero,2,Desempleado,0
f37c2404-05d9-4530-9129-4d6e8d9cec53,24,44066.67,397,Malo,6162.49,40,Divorciado,4,Temporal,0
02ff29b9-330c-4e0b-b92b-ea0ecdde81b8,31,40756.04,580,Bueno,21905.58,11,Viudo,5,Temporal,0
c732fe65-7af7-4599-9f8c-95a61a1d4237,50,72127.36,849,Malo,18939.24,7,Casado,4,Fijo,0
4b200b3d-7c55-4e14-87c9-1a9e9a047c1a,43,133320.03,733,Regular,3844.44,21,Casado,2,Temporal,1
13fa22c4-f7a8-471f-8049-7a735960bb6a,68,25273.43,793,Regular,35264.1,5,Casado,0,Desempleado,0
885b0472-8404-43f3-859b-8c38f478c59a,39,71360.75,319,Regular,7583.67,21,Soltero,4,Fijo,0
b06bf727-99f6-4846-bb98-3a8fa5e3cacf,69,18023.26,443,Regular,28627.03,27,Divorciado,4,Desempleado,0
7e5f425c-4919-4ba7-bf53-942a30c94780,53,119009.9,695,Bueno,43798.0,37,Viudo,1,Autonomo,1
8a8d3845-e1d3-43f6-ab37-1e9f4b2478ae,57,136300.43,581,Malo,48413.69,19,Viudo,3,Temporal,0
6157be98-fc23-4f54-aeab-4d7ccaba26c8,62,55776.77,512,Bueno,27084.38,19,Viudo,4,Fijo,0
b641d843-1a49-4cac-9f46-a9095a3efe02,61,50467.96,420,Regular,19828.38,14,Divorciado,5,Desempleado,0
7f3c6094-4d58-4eb0-b312-16a732346e72,63,140566.98,434,Malo,43673.61,35,Divorciado,0,Autonomo,0
1d2f6dcf-201e-40ea-bdb8-86afb74d6ee2,21,134793.87,425,Regular,9643.12,31,Casado,4,Fijo,0
19364679-7ed1-4278-98f5-46f168efd7a1,28,123075.16,592,Malo,42794.04,35,Divorciado,4,Fijo,0
999087c5-694d-4a95-83c8-4a0f1d7cd92c,42,42629.9,707,Regular,2717.54,30,Viudo,4,Desempleado,1
a43ae873-dd56-4590-9aad-16ae389957d3,79,139119.86,501,Regular,39027.42,4,Divorciado,4,Autonomo,0
148aab3e-6d45-4d69-b996-d94f3f8a7cf9,58,115475.17,604,Bueno,12173.47,29,Divorciado,5,Fijo,0
6006a430-88e7-4334-9ceb-e5fd11a81ea3,18,107046.86,752,Malo,43086.27,4,Casado,5,Fijo,0
7714ab92-3206-442d-adbf-974e2c9d5a16,69,19099.63,706,Malo,25671.62,14,Divorciado,0,Desempleado,0
a5a7202c-fa80-4051-9fd0-21161c4fa1e3,23,140690.81,488,Malo,9400.38,20,Divorciado,4,Fijo,0
bc325e78-65cb-42ca-9dae-858c01e02069,70,79328.15,631,Malo,7214.67,38,Viudo,1,Temporal,0
c9c5c109-8a0d-448c-b866-26acef80ba03,27,16936.45,584,Bueno,3030.66,13,Casado,1,Fijo,0
794273a0-128c-427e-8cb4-da07b739515f,48,26622.86,447,Regular,7408.6,22,Viudo,0,Fijo,0
9bb40a40-306b-4417-b6d3-3382f436b654,77,46698.38,468,Regular,16311.35,32,Casado,3,Temporal,0
5606d70c-5018-47e9-9432-6af62442e896,56,132421.89,697,Bueno,13795.39,37,Casado,4,Temporal,1
bb481582-2510-48c3-8a3c-60b07436233d,45,93269.9,603,Regular,2300.03,5,Casado,3,Fijo,0
a83941e0-6223-4a5e-8ad4-aa93426ebe1f,23,90255.05,652,Regular,27478.99,3,Soltero,2,Temporal,1
5cab4af4-1647-43b0-8f64-0e426bfa6273,22,51459.02,715,Bueno,47261.88,22,Soltero,2,Autonomo,0
9fbfa285-cb97-4350-9208-00086dec9584,34,109888.36,510,Malo,981.0,17,Casado,5,Autonomo,0
bf0d4bdc-3d1f-443a-b6f5-ababa0c57ade,32,79762.87,495,Regular,30722.22,34,Soltero,4,Desempleado,0
790d7a9b-42e0-4a01-9233-212b80efff4e,41,113743.59,411,Malo,917.07,11,Divorciado,0,Temporal,0
5c9ae546-fe5a-4dc5-9c17-4d396ae484c7,23,35694.81,771,Regular,21959.67,21,Viudo,3,Temporal,0
bd383314-7e54-4d1f-bf30-e7333898b6b7,56,23796.3,442,Malo,40037.83,27,Soltero,2,Desempleado,0
d0ef7cdf-c007-4b26-88af-33d425824c9b,20,106532.6,607,Bueno,23154.33,10,Viudo,2,Autonomo,0
4078a4ac-e19f-49cc-babb-023b78f716fe,64,19036.25,311,Malo,10215.22,30,Viudo,1,Autonomo,0
ee899059-5dc5-4d17-932d-843a0e8400d5,42,82152.16,520,Bueno,47930.39,13,Casado,2,Temporal,0
bd1ef7f4-ea72-4583-8496-f5267f988490,77,127110.91,704,Regular,32472.23,39,Casado,5,Desempleado,1
eee4e6ee-b2db-4c03-b09f-e9049e30e24a,43,70677.27,568,Bueno,27942.29,27,Divorciado,1,Fijo,0
3ea8a8a8-2e41-445a-8c87-06f817032a1b,57,146342.46,817,Malo,45568.16,17,Casado,4,Temporal,0
fc8df226-5069-4b6e-948b-be01f25fe6f9,59,92862.69,381,Regular,40861.19,12,Divorciado,0,Temporal,0
a700c87e-8e29-4570-9a5b-c73ae38f30bd,51,20944.55,412,Bueno,26790.84,12,Casado,5,Autonomo,0
d9d46db1-ed3d-48a4-8aae-36c78549b9eb,36,23506.38,485,Bueno,10004.48,7,Soltero,1,Fijo,0
3b87031e-c7c5-4a31-a418-feceb7440836,63,118886.96,723,Bueno,44438.93,27,Soltero,2,Fijo,1
d2ae28bd-f21d-4f90-a580-5b1ec7267d92,79,52911.09,692,Bueno,44601.71,5,Casado,2,Temporal,0
3affa693-c560-41c9-a473-80e805b92586,56,53011.76,599,Malo,37733.46,9,Soltero,1,Autonomo,0
0996126c-7b39-48df-8eb0-f223355047e4,21,79688.11,771,Malo,49112.06,0,Divorciado,2,Desempleado,0
3fb5b385-49d3-4f23-a61c-c5a75a6a9fd1,78,123262.04,390,Malo,31986.09,38,Soltero,0,Fijo,0
6b34e4ee-d08a-4530-a8ac-9194c90209e9,67,18295.74,719,Malo,21850.88,39,Soltero,0,Temporal,0
c4149f91-cd0d-4df0-993d-ff88ce03f6b0,70,51714.93,762,Malo,16130.66,9,Soltero,1,Desempleado,0
b77b6e73-799d-41a6-b758-0a2e79c3e9d3,29,132718.86,326,Regular,14643.65,35,Soltero,0,Autonomo,0
fa0e2d38-c76a-405b-817d-18c0e8f7a860,58,46700.5,721,Regular,14359.81,26,Casado,4,Temporal,1
653ff8ae-00c8-491f-bca6-17877f937c8e,49,75478.53,529,Regular,48007.29,34,Divorciado,4,Fijo,0
3da96803-6a27-49af-8b1d-4b9fb1bdad74,46,15263.06,523,Malo,48115.1,30,Casado,5,Autonomo,0
142e755d-9fe7-4fa0-be02-e07ae1dd29c4,18,102774.6,636,Malo,42582.5,35,Soltero,3,Fijo,0
3ef73659-db3d-4758-b77b-a043141e5be0,30,132925.32,525,Bueno,37762.33,18,Viudo,1,Autonomo,0
6b84179f-d9e9-44fc-b773-a0ae56afb044,72,127777.99,413,Regular,39503.38,9,Soltero,5,Desempleado,0
442c6ee9-3ca3-4ccc-bdea-48288f90bb4c,60,73771.51,333,Bueno,11571.92,30,Viudo,3,Fijo,0
4474a4ab-a8e6-407f-8139-97bf13793215,77,143539.77,407,Regular,1366.02,30,Divorciado,3,Autonomo,0
31319868-8757-40b8-800f-bba1946f4614,69,80951.23,698,Bueno,290.79,21,Soltero,0,Temporal,1
71d4bd93-523c-43a8-86f7-63d2de181b77,51,46255.32,410,Regular,21529.77,6,Divorciado,5,Fijo,0
40174501-8abf-4fe0-bc51-dbc1b3486d02,36,129541.64,473,Regular,11257.26,20,Viudo,1,Fijo,0
a0fa62b9-83fd-4df4-b912-55c174ad9da0,30,21384.76,658,Malo,40596.43,14,Divorciado,3,Autonomo,0
a0594344-5ec5-4917-865d-e9b59df2225f,20,64144.7,328,Regular,41827.08,25,Viudo,4,Desempleado,0
19ba3439-125c-4f43-9fd9-bc1af1041cca,68,95736.63,416,Malo,35728.43,28,Viudo,3,Fijo,0
b2031bff-da48-4c64-9df6-8578a2a11fee,56,76594.76,710,Regular,65.59,8,Casado,0,Autonomo,1
67e1bfd5-9d11-49e5-a0f0-85d9a00a37b6,50,78784.15,552,Bueno,26684.1,3,Viudo,1,Temporal,0
1634c766-6a8f-4601-b0bf-bee0ccc50bb0,51,37125.79,578,Bueno,34815.64,37,Soltero,1,Desempleado,0
34cdaf2f-7c5b-4739-9050-caeea1db4f1c,62,103911.18,334,Bueno,47586.52,28,Viudo,1,Fijo,0
40084502-9a4b-4f5c-b701-43515befe501,32,65121.76,383,Bueno,24824.95,22,Soltero,0,Fijo,0
6ba3e8d5-99cb-40b2-86cb-01e0915f6d22,57,89388.25,499,Malo,1907.56,2,Divorciado,5,Fijo,0
36b9ce35-7e92-4328-9f0e-e9100a4325b1,28,34668.92,531,Regular,13795.98,24,Casado,2,Autonomo,0
928d9269-1367-44b0-b304-2bf905bd7484,61,114251.32,537,Regular,43110.15,24,Viudo,4,Autonomo,0
b816a21b-9796-48d9-8aae-88de99f3c9ff,20,61816.35,578,Bueno,34162.08,39,Casado,1,Desempleado,0
36557241-bcfa-412d-b5c9-0bf8f4d3e795,41,38484.97,578,Bueno,23515.53,37,Viudo,5,Desempleado,0
b16f6b29-04c0-44fd-b87a-fcb201f27f57,33,69240.19,520,Malo,31190.94,6,Divorciado,3,Fijo,0
046e763b-45cc-450b-8a24-36a26799beb9,59,78110.36,787,Regular,265.74,8,Soltero,1,Autonomo,1
fd3fe2a2-d284-4cb6-82a1-3582bc48ec71,18,61904.01,729,Bueno,14132.66,34,Divorciado,0,Autonomo,1
78e3159f-af2d-4a7b-8d72-bec18db0ce57,80,54480.69,793,Bueno,44178.89,20,Casado,1,Temporal,0
9e67ee61-38d8-40a9-8ac3-5c0c509c21d4,28,124920.71,510,Malo,48876.37,25,Divorciado,5,Autonomo,0
ad522f64-9fb9-41b7-8866-06f3d19b3e1e,23,116474.0,580,Malo,31772.63,33,Casado,4,Fijo,0
e0517e54-7c0a-4ab4-a5cb-180f3e17f64d,35,81758.94,846,Bueno,47360.58,21,Divorciado,1,Autonomo,0
ef327adb-0074-421b-849b-0ff33ec4c8ba,67,88206.26,402,Bueno,37378.83,36,Divorciado,4,Fijo,0
aa80ffc6-8f10-4e03-92d0-4e02ac9d205d,43,63644.4,588,Regular,41071.77,17,Divorciado,2,Fijo,0
2d56a019-f5f0-4578-a770-76a3d8a5a381,40,73281.03,346,Regular,2884.25,18,Viudo,4,Temporal,0
131525fc-304c-4d33-9062-651aaa1a15fb,60,96290.51,571,Regular,23494.49,5,Casado,5,Desempleado,0
2ea8b808-560c-448c-be84-9f175ddd553a,43,134444.27,390,Malo,6324.41,26,Casado,3,Fijo,0
3b40a05e-416b-4463-951d-4756bbc02e71,43,59928.55,363,Regular,32742.68,18,Casado,3,Autonomo,0
6f0718f8-8769-4caf-ac29-eb9511118f78,55,63420.27,372,Regular,28847.49,36,Divorciado,2,Autonomo,0
3280b139-2d00-4cd2-be34-f343507f3212,30,77984.95,744,Regular,7990.29,15,Viudo,1,Desempleado,1
1990ff76-b3df-4af6-893e-45eea61ace61,51,116749.95,805,Bueno,22772.25,13,Viudo,5,Autonomo,1
7e0f7c58-5147-4f72-84ba-7f32fd3732a4,18,131342.99,521,Regular,13144.27,6,Viudo,3,Autonomo,0
df5245a8-487d-4047-abb5-04edece86e9a,65,37177.28,338,Malo,5679.11,5,Soltero,0,Autonomo,0
e3c81fb5-86af-4a0e-a591-58fed1f01f28,63,20772.02,375,Bueno,9403.64,5,Soltero,2,Temporal,0
74154c17-cae9-41ad-9535-9c53c3fe1f14,22,83357.64,557,Bueno,34281.45,20,Viudo,4,Temporal,0
eb356f48-93bb-47f6-935e-24fbf01b607e,76,131061.06,393,Regular,38397.08,24,Divorciado,5,Autonomo,0
de03b61e-69f1-4b11-90b6-bcd03f411ec4,23,99383.48,406,Regular,16032.08,40,Soltero,4,Autonomo,0
59a8ac57-7356-4758-9bd7-4b13e759a895,53,95836.99,710,Regular,31528.86,34,Soltero,4,Desempleado,1
e186a4ab-0943-460b-b7b2-fc9639479caf,36,87928.49,310,Regular,2496.67,20,Casado,4,Temporal,0
a15eda58-b4c7-4d48-a666-09e79760c287,64,127321.77,589,Regular,42712.88,19,Viudo,1,Autonomo,0
2b59aee0-e558-463e-87b9-dbd69b7b48d7,71,36522.78,385,Regular,44751.16,1,Soltero,1,Autonomo,0
4a7ff4f6-1285-468a-95ab-b194d08e557e,53,122829.3,325,Regular,27270.95,10,Casado,3,Fijo,0
8786c04b-d2fc-42b8-976b-0e34fe365ba9,76,33835.38,348,Malo,47544.93,24,Divorciado,1,Autonomo,0
835cd014-9f94-4379-8eee-ba16dd2a268e,55,125194.86,619,Malo,45777.85,8,Soltero,5,Autonomo,0
78adfd59-7959-4fec-904b-8773fb621780,40,42784.73,465,Bueno,16420.16,6,Divorciado,4,Temporal,0
32ea3458-0a48-4efe-9590-5dff89d33684,40,108584.0,339,Malo,24109.84,33,Soltero,5,Autonomo,0
628261c3-b76e-47d3-ac22-d82d179efb1a,79,26035.36,454,Malo,45145.16,2,Divorciado,5,Fijo,0
ff832210-9439-46ff-a316-80ccbbf7047a,70,71561.77,842,Bueno,25397.14,25,Soltero,0,Fijo,1
9a5143fc-e36f-4636-b9b2-578ca723d46d,35,30103.79,727,Regular,11.88,0,Divorciado,3,Fijo,1
c7c0fe1b-55b4-463c-a3c3-dac42b8de273,32,82686.79,727,Bueno,14137.48,15,Divorciado,5,Desempleado,1
6685c973-86dd-4ecd-b7eb-dcd4a57bdf31,56,20667.09,421,Bueno,24235.75,26,Soltero,2,Fijo,0
b1391d63-1aae-406e-8eeb-d13ac1568d23,79,29015.07,713,Bueno,1218.09,15,Soltero,0,Autonomo,0
6be09e81-7c73-47af-8447-542faadf35a7,30,15545.47,333,Bueno,7995.68,10,Divorciado,3,Autonomo,0
60fc4b0c-1931-480e-88bb-42896a464483,47,141158.21,374,Regular,8230.5,14,Viudo,0,Fijo,0
57134946-b4f3-4924-89b9-09f225ee0be1,77,104725.99,340,Bueno,16275.14,23,Divorciado,5,Temporal,0
569c12ef-3628-49e4-972b-e495e82e500a,43,37234.76,552,Bueno,133.43,7,Viudo,4,Temporal,0
ee7dd27e-8278-4917-b8d1-b59cf238e12f,54,45615.61,598,Malo,8189.83,35,Soltero,2,Temporal,0
858eba59-d3d9-4716-bae2-3bfc1b63d607,18,110816.65,447,Malo,15736.69,20,Divorciado,5,Autonomo,0
fc2d5835-83f3-456b-a96a-e0ada05a968f,34,60211.46,424,Malo,9189.22,10,Viudo,3,Desempleado,0
56a86132-ab10-4675-9f02-c921c2ca80fe,29,30784.38,505,Regular,18522.57,9,Divorciado,0,Desempleado,0
dedbca25-2675-4c90-b584-fe17013cdcfa,44,113800.38,564,Malo,7001.77,38,Divorciado,4,Temporal,0
a2a33572-f0df-4706-a34a-cd8216d478dc,50,122583.25,813,Regular,26812.21,5,Divorciado,4,Desempleado,1
fefdc753-3a05-4235-9a55-12a64acd372f,24,89040.85,637,Regular,3648.31,27,Divorciado,4,Temporal,0
43872367-1b53-4017-93ae-4c5852ca55e7,53,68319.67,609,Malo,42110.59,22,Viudo,0,Autonomo,0
f4038c22-1e68-453c-87b5-7c64260f73ad,22,103680.41,567,Regular,44918.23,25,Viudo,5,Autonomo,0
08c26333-c18a-46ec-96f3-e70d9c69fb84,50,68027.96,459,Malo,5853.32,5,Viudo,5,Temporal,0
cfce95c4-e76b-48b4-98e3-0573b7296f8a,36,92897.62,361,Malo,16473.81,12,Divorciado,3,Autonomo,0
093c5f3a-337c-420c-934d-06be950c8cee,39,116226.55,514,Malo,12644.6,3,Divorciado,5,Autonomo,0
6849aeaa-7b48-4b7a-959e-a27a17b9c5b4,78,107853.13,626,Malo,4031.03,28,Viudo,4,Autonomo,0
953826c5-17b7-4782-a5a9-145a856bad05,25,148373.33,502,Bueno,40048.76,15,Soltero,5,Autonomo,0
21fb1f02-d19f-4b25-a2da-8ea922b336b3,69,45485.0,376,Malo,27642.89,39,Casado,5,Desempleado,0
934708f9-3c0f-4dff-a870-bf61ef841a6d,50,101926.81,735,Malo,23699.17,32,Casado,2,Temporal,0
c920c9b5-e4ae-42c6-b9be-b6421fb9b34a,79,36019.66,362,Malo,38038.46,28,Divorciado,0,Desempleado,0
b661f25a-f7e8-4f0b-b86b-26576367e8d3,34,108682.28,789,Bueno,38733.64,5,Soltero,1,Temporal,1
d8683ec6-1733-4014-917c-f97f7e74c72f,74,116698.06,398,Bueno,672.94,18,Soltero,0,Autonomo,0
944b7b22-829b-4d64-9cf8-e219aa3609b9,52,111687.25,797,Regular,18072.18,32,Soltero,4,Autonomo,1
77530c1f-3037-4e71-bea1-99b5adc95a0c,70,135579.78,402,Bueno,10413.21,18,Divorciado,0,Autonomo,0
4a1da75e-06a6-4d74-bc90-a18ca71520ef,68,145852.86,510,Regular,43272.66,20,Casado,2,Fijo,0
b490d1b9-54c1-44d8-98ab-b6581e8fa25f,54,122991.25,691,Malo,37308.7,17,Casado,1,Fijo,0
26ff5f9d-459e-42f1-822a-b64f518483a2,34,81852.39,360,Malo,6018.19,19,Soltero,4,Temporal,0
a087925a-5543-476e-afc2-33d3575858fd,62,138638.9,381,Bueno,26529.92,12,Divorciado,3,Temporal,0
50b1d92a-bc60-49c8-bf6d-bbe9cfac13db,46,108816.55,631,Bueno,13361.66,1,Soltero,3,Fijo,0
eac62735-b6b0-404c-ae42-56daaf8705c7,79,56385.05,792,Bueno,25644.1,0,Soltero,1,Desempleado,0
d47f8e95-d7a6-4f07-8a8a-a096678c0929,42,117033.08,401,Regular,17942.81,29,Divorciado,0,Temporal,0
dc63ed5b-57b4-46ee-9b98-15478a7c67ff,54,55885.78,388,Bueno,4629.4,18,Soltero,3,Desempleado,0
7b52e7a1-9151-45ee-a758-6f503606769b,48,43247.94,807,Malo,14474.67,21,Viudo,2,Desempleado,0
938cee04-750a-4638-89b1-e3f37d51d8be,67,101163.56,418,Regular,6358.78,28,Viudo,3,Temporal,0
a7d43534-ebee-4bd1-b0fc-b20e3110a06b,33,143459.33,508,Malo,48388.68,31,Casado,4,Desempleado,0
3fa6e120-8b34-4192-ac99-fdbe898288d3,66,40785.89,438,Malo,46816.07,30,Divorciado,5,Desempleado,0
f8067f2b-f672-45f4-9d64-3a56e595da0d,39,17189.7,400,Malo,162.07,18,Casado,3,Fijo,0
13b744a1-05c1-47eb-bef6-f204ddfa22fb,79,54930.85,616,Regular,12914.56,7,Soltero,5,Temporal,0
ec51cfa1-02bb-45de-9f26-68dd848d050b,67,42956.8,316,Bueno,46251.37,18,Soltero,1,Autonomo,0
d544bd53-4c6e-4914-8016-52de3b6e452b,47,126733.64,438,Bueno,48876.75,26,Casado,4,Fijo,0
58db3c4e-4fb1-44dd-a91b-2d5348d4d30d,61,106865.0,610,Bueno,36748.82,22,Soltero,3,Autonomo,0
cd1f56a1-d5a7-4f61-b5d6-97b3019924d4,47,24047.95,775,Malo,18684.09,6,Viudo,2,Fijo,0
21e7a748-0b33-4ff7-b738-8c215f717314,75,76100.91,304,Regular,16561.03,32,Casado,3,Desempleado,0
5515849f-b0bc-46b3-a756-e53d6b9152c1,55,31058.65,465,Regular,29023.86,13,Casado,0,Temporal,0
0c37ffbe-dd89-4bf9-856a-80d86ea1f14b,73,142558.07,833,Malo,45709.98,6,Soltero,0,Fijo,0
0a8b3d97-b5c3-4e1a-a3a4-2eef538f633f,19,104313.98,390,Bueno,10642.05,25,Divorciado,5,Autonomo,0
afc9c6f2-fc1a-4471-8f1c-3152cd0b8d87,48,16426.74,596,Bueno,40110.91,15,Casado,3,Temporal,0
6eb428ec-2374-4ced-9a86-cafdbf0962d9,25,95670.72,394,Bueno,7701.24,12,Divorciado,4,Autonomo,0
907bb8e5-1403-4ca6-a13d-6c862dfae826,34,61327.89,422,Malo,20358.29,11,Casado,5,Fijo,0
c32da764-18d1-41ad-a9a9-a6b6012d1eb6,22,65613.65,435,Regular,31248.37,23,Casado,0,Fijo,0
