historico_precio_id,producto_id,fecha_actualizacion,precio_base,costo_variable
5950,133,2022-10-01,8848.98,3146.01
5951,133,2022-11-01,9004.25,3160.95
5952,133,2022-12-01,9266.72,3164.08
5953,133,2023-01-01,9503.15,3184.12
5954,133,2023-02-01,9803.98,3209.72
5955,133,2023-03-01,9959.32,3213.79
5956,133,2023-04-01,10262.03,3241.47
5957,133,2023-05-01,10392.56,3258.11
5958,133,2023-06-01,10906.93,3276.56
5959,133,2023-07-01,11123.79,3301.25
5960,133,2023-08-01,11608.69,3313.19
5961,133,2023-09-01,11829.41,3321.89
5962,133,2023-10-01,11975.94,3336.24
5963,133,2023-11-01,12512.78,3362.28
5964,133,2023-12-01,12651.75,3384.86
5965,133,2024-01-01,13249.31,3398.09
5966,133,2024-02-01,13703.2,3427.55
5967,133,2024-03-01,14250.57,3431.91
5968,133,2024-04-01,14743.58,3459.04
5969,133,2024-05-01,15415.15,3481.39
5970,133,2024-06-01,16035.1,3486.87
5971,133,2024-07-01,16579.64,3496.9
5972,133,2024-08-01,17258.14,3512.03
5973,133,2024-09-01,17452.06,3514.36
5974,133,2024-10-01,17685.81,3545.7
5975,133,2024-11-01,17965.64,3568.44
5976,133,2024-12-01,18410.84,3582.47
5977,133,2025-01-01,18937.03,3611.37
5978,133,2025-02-01,19821.09,3622.33
5979,133,2025-03-01,20443.7,3634.18
5980,133,2025-04-01,20900.12,3668.65
5981,133,2025-05-01,21536.69,3682.81
5982,133,2025-06-01,22502.53,3708.16
5983,133,2025-07-01,23353.35,3742.4
5984,133,2025-08-01,24152.23,3767.14
5985,133,2025-09-01,24948.28,3784.82
5986,134,2022-01-01,14250.0,6000.0
5987,134,2022-02-01,14587.67,6031.02
5988,134,2022-03-01,15101.95,6046.19
5989,134,2022-04-01,15414.99,6062.59
5990,134,2022-05-01,15747.3,6093.72
5991,134,2022-06-01,16101.96,6148.92
5992,134,2022-07-01,16847.3,6183.72
5993,134,2022-08-01,17250.63,6202.66
5994,134,2022-09-01,17992.91,6234.77
5995,134,2022-10-01,18469.03,6251.22
5996,134,2022-11-01,18966.84,6292.42
5997,134,2022-12-01,19739.41,6348.46
5998,134,2023-01-01,20046.77,6397.34
5999,134,2023-02-01,20483.8,6441.3
6000,134,2023-03-01,20984.82,6476.26
6001,134,2023-04-01,21464.23,6527.94
6002,134,2023-05-01,22178.34,6539.26
6003,134,2023-06-01,23042.93,6596.55
6004,134,2023-07-01,23861.96,6610.12
6005,134,2023-08-01,24854.57,6665.01
6006,134,2023-09-01,25285.13,6708.16
6007,134,2023-10-01,26040.6,6724.64
6008,134,2023-11-01,26805.51,6742.85
6009,134,2023-12-01,27682.79,6779.09
6010,134,2024-01-01,28121.66,6820.17
6011,134,2024-02-01,28686.95,6886.09
6012,134,2024-03-01,29906.85,6953.84
6013,134,2024-04-01,30209.83,6966.98
6014,134,2024-05-01,31640.71,7031.62
6015,134,2024-06-01,32532.67,7101.29
6016,134,2024-07-01,33617.42,7120.97
6017,134,2024-08-01,34716.65,7135.15
6018,134,2024-09-01,35134.63,7165.67
6019,134,2024-10-01,36865.64,7208.33
6020,134,2024-11-01,37936.76,7236.22
6021,134,2024-12-01,38497.38,7249.33
6022,134,2025-01-01,39438.77,7307.42
6023,134,2025-02-01,39919.14,7369.33
6024,134,2025-03-01,40761.2,7409.75
6025,134,2025-04-01,41606.45,7467.83
6026,134,2025-05-01,43563.2,7519.11
6027,134,2025-06-01,44355.86,7586.13
6028,134,2025-07-01,45804.64,7586.88
6029,134,2025-08-01,46881.24,7634.25
6030,134,2025-09-01,47869.82,7667.06
6031,135,2022-01-01,14250.0,6000.0
6032,135,2022-02-01,14717.75,6016.0
6033,135,2022-03-01,15190.26,6066.58
6034,135,2022-04-01,15434.34,6100.17
6035,135,2022-05-01,15784.22,6113.58
6036,135,2022-06-01,16450.76,6164.02
6037,135,2022-07-01,16748.94,6202.01
6038,135,2022-08-01,17555.89,6207.66
6039,135,2022-09-01,18251.42,6268.41
6040,135,2022-10-01,18630.85,6298.89
6041,135,2022-11-01,18888.47,6352.14
6042,135,2022-12-01,19244.31,6381.33
6043,135,2023-01-01,19564.26,6392.4
6044,135,2023-02-01,19932.34,6399.26
6045,135,2023-03-01,20322.03,6419.0
6046,135,2023-04-01,20996.43,6457.5
6047,135,2023-05-01,21531.17,6471.28
6048,135,2023-06-01,21832.92,6476.59
6049,135,2023-07-01,22673.42,6505.25
6050,135,2023-08-01,23570.53,6530.26
6051,135,2023-09-01,24386.12,6555.09
6052,135,2023-10-01,25157.95,6572.9
6053,135,2023-11-01,26296.91,6605.21
6054,135,2023-12-01,27390.43,6639.82
6055,135,2024-01-01,28017.21,6672.95
6056,135,2024-02-01,28987.32,6728.88
6057,135,2024-03-01,29980.49,6753.98
6058,135,2024-04-01,31123.89,6794.57
6059,135,2024-05-01,32305.26,6820.23
6060,135,2024-06-01,33646.66,6834.36
6061,135,2024-07-01,34406.01,6862.05
6062,135,2024-08-01,35092.43,6882.0
6063,135,2024-09-01,35767.46,6923.32
6064,135,2024-10-01,36797.15,6925.0
6065,135,2024-11-01,38541.73,6941.9
6066,135,2024-12-01,40002.59,6973.29
6067,135,2025-01-01,41682.86,7000.41
6068,135,2025-02-01,42675.22,7027.08
6069,135,2025-03-01,43940.04,7077.97
6070,135,2025-04-01,45977.43,7084.3
6071,135,2025-05-01,46906.04,7100.49
6072,135,2025-06-01,48062.92,7171.29
6073,135,2025-07-01,49463.53,7183.38
6074,135,2025-08-01,51647.14,7229.71
6075,135,2025-09-01,53401.29,7288.28
6076,136,2022-01-01,28500.0,12000.0
6077,136,2022-02-01,29200.61,12091.29
6078,136,2022-03-01,29597.71,12202.03
6079,136,2022-04-01,30003.05,12286.87
6080,136,2022-05-01,30363.16,12296.61
6081,136,2022-06-01,31798.74,12352.33
6082,136,2022-07-01,32489.6,12458.37
6083,136,2022-08-01,33176.45,12572.48
6084,136,2022-09-01,33812.23,12611.66
6085,136,2022-10-01,34854.33,12640.9
6086,136,2022-11-01,35331.52,12647.49
6087,136,2022-12-01,36609.99,12746.68
6088,136,2023-01-01,38372.89,12866.69
6089,136,2023-02-01,39026.68,12937.19
6090,136,2023-03-01,40887.5,13052.97
6091,136,2023-04-01,41682.75,13158.4
6092,136,2023-05-01,42425.34,13252.16
6093,136,2023-06-01,42963.94,13265.61
6094,136,2023-07-01,44798.14,13289.32
6095,136,2023-08-01,45468.57,13350.79
6096,136,2023-09-01,47307.06,13447.34
6097,136,2023-10-01,48069.12,13572.69
6098,136,2023-11-01,49022.13,13573.88
6099,136,2023-12-01,51189.71,13677.9
6100,136,2024-01-01,52752.52,13680.73
6101,136,2024-02-01,54344.61,13688.51
6102,136,2024-03-01,55181.41,13695.13
6103,136,2024-04-01,56077.36,13713.25
6104,136,2024-05-01,58570.98,13827.66
6105,136,2024-06-01,60501.16,13866.28
6106,136,2024-07-01,61700.99,13890.57
6107,136,2024-08-01,62589.18,13925.05
6108,136,2024-09-01,64817.7,14030.12
6109,136,2024-10-01,65639.78,14083.07
6110,136,2024-11-01,66297.68,14147.96
6111,136,2024-12-01,69079.1,14243.82
6112,136,2025-01-01,70861.39,14320.95
6113,136,2025-02-01,72714.84,14396.14
6114,136,2025-03-01,76240.36,14531.94
6115,136,2025-04-01,78082.13,14619.93
6116,136,2025-05-01,81106.58,14729.48
6117,136,2025-06-01,84356.14,14806.58
6118,136,2025-07-01,86575.31,14881.08
6119,136,2025-08-01,89171.62,15000.85
6120,136,2025-09-01,90801.3,15090.82
6121,137,2022-01-01,71250.0,30000.0
6122,137,2022-02-01,73685.03,30123.72
6123,137,2022-03-01,75529.94,30236.27
6124,137,2022-04-01,77235.54,30296.35
6125,137,2022-05-01,78057.45,30428.3
6126,137,2022-06-01,80831.47,30473.08
6127,137,2022-07-01,84437.19,30713.98
6128,137,2022-08-01,87812.06,30913.34
6129,137,2022-09-01,89750.85,30988.92
6130,137,2022-10-01,90707.16,31059.29
6131,137,2022-11-01,93207.14,31210.48
6132,137,2022-12-01,95877.89,31355.67
6133,137,2023-01-01,100220.71,31500.94
6134,137,2023-02-01,102889.79,31517.11
6135,137,2023-03-01,107819.14,31799.83
6136,137,2023-04-01,112876.92,31893.77
6137,137,2023-05-01,114245.53,32042.1
6138,137,2023-06-01,117154.48,32251.47
6139,137,2023-07-01,120356.93,32444.41
6140,137,2023-08-01,123268.48,32610.71
6141,137,2023-09-01,126853.66,32915.29
6142,137,2023-10-01,132529.75,33073.11
6143,137,2023-11-01,135723.62,33137.1
6144,137,2023-12-01,142086.26,33192.09
6145,137,2024-01-01,149145.67,33240.53
6146,137,2024-02-01,154879.46,33330.15
6147,137,2024-03-01,156581.17,33403.04
6148,137,2024-04-01,161410.7,33411.1
6149,137,2024-05-01,165629.41,33677.89
6150,137,2024-06-01,170335.21,33887.29
6151,137,2024-07-01,173979.89,33904.54
6152,137,2024-08-01,179317.58,33946.34
6153,137,2024-09-01,184255.25,34111.83
6154,137,2024-10-01,191725.99,34124.16
6155,137,2024-11-01,199619.79,34372.81
6156,137,2024-12-01,206138.18,34395.94
6157,137,2025-01-01,216182.3,34716.84
6158,137,2025-02-01,221612.15,34946.19
6159,137,2025-03-01,227727.42,35198.69
6160,137,2025-04-01,232437.79,35248.75
6161,137,2025-05-01,243269.34,35281.6
6162,137,2025-06-01,249437.58,35420.75
6163,137,2025-07-01,252349.93,35528.04
6164,137,2025-08-01,264498.66,35597.14
6165,137,2025-09-01,273166.76,35745.79
6166,138,2022-01-01,142500.0,60000.0
6167,138,2022-02-01,147043.22,60153.09
6168,138,2022-03-01,153901.73,60153.43
6169,138,2022-04-01,155848.45,60670.05
6170,138,2022-05-01,159062.09,60962.88
6171,138,2022-06-01,161073.2,61248.37
6172,138,2022-07-01,169005.72,61814.81
6173,138,2022-08-01,174031.83,61864.24
6174,138,2022-09-01,178971.59,62420.65
6175,138,2022-10-01,185176.88,63032.03
6176,138,2022-11-01,193329.06,63634.41
6177,138,2022-12-01,197258.15,63989.85
6178,138,2023-01-01,206246.58,64510.97
6179,138,2023-02-01,211036.45,64939.93
6180,138,2023-03-01,217593.01,65373.57
6181,138,2023-04-01,227039.67,65759.13
6182,138,2023-05-01,235509.17,66289.27
6183,138,2023-06-01,245196.1,66451.88
6184,138,2023-07-01,255640.79,66740.2
6185,138,2023-08-01,260980.5,67367.52
6186,138,2023-09-01,266728.01,68022.85
6187,138,2023-10-01,279971.73,68057.74
6188,138,2023-11-01,289397.74,68603.34
6189,138,2023-12-01,295274.16,69168.68
6190,138,2024-01-01,304782.15,69752.8
6191,138,2024-02-01,310499.28,70419.76
6192,138,2024-03-01,319371.46,70527.68
6193,138,2024-04-01,323824.74,70910.09
6194,138,2024-05-01,331764.83,71436.61
6195,138,2024-06-01,340646.73,71673.22
6196,138,2024-07-01,345158.65,71789.65
6197,138,2024-08-01,355253.49,72456.15
6198,138,2024-09-01,359748.45,72683.63
6199,138,2024-10-01,376143.0,73000.26
6200,138,2024-11-01,392167.61,73112.71
6201,138,2024-12-01,403511.83,73135.08
6202,138,2025-01-01,422680.16,73221.54
6203,138,2025-02-01,430891.69,73865.23
6204,138,2025-03-01,443678.16,74573.06
6205,138,2025-04-01,458557.76,74875.32
6206,138,2025-05-01,478724.21,75089.81
6207,138,2025-06-01,495203.29,75213.63
6208,138,2025-07-01,503308.62,75459.69
6209,138,2025-08-01,515928.53,75522.23
6210,138,2025-09-01,522782.02,76123.53
6211,139,2022-01-01,7500.0,3000.0
6212,139,2022-02-01,7722.79,3002.77
6213,139,2022-03-01,8099.68,3027.04
6214,139,2022-04-01,8390.61,3057.06
6215,139,2022-05-01,8475.22,3062.49
6216,139,2022-06-01,8605.22,3092.62
6217,139,2022-07-01,8817.52,3113.82
6218,139,2022-08-01,9197.29,3124.94
6219,139,2022-09-01,9499.7,3126.2
6220,139,2022-10-01,9933.98,3136.52
6221,139,2022-11-01,10048.79,3154.8
6222,139,2022-12-01,10546.48,3174.18
6223,139,2023-01-01,10998.47,3180.28
6224,139,2023-02-01,11183.22,3192.71
6225,139,2023-03-01,11739.46,3196.14
6226,139,2023-04-01,12135.49,3215.81
6227,139,2023-05-01,12512.22,3242.56
6228,139,2023-06-01,12779.7,3244.67
6229,139,2023-07-01,13217.36,3253.11
6230,139,2023-08-01,13689.73,3275.88
6231,139,2023-09-01,13879.26,3295.75
6232,139,2023-10-01,14400.58,3296.81
6233,139,2023-11-01,15035.45,3318.73
6234,139,2023-12-01,15603.74,3345.62
6235,139,2024-01-01,15983.69,3362.65
6236,139,2024-02-01,16331.27,3386.38
6237,139,2024-03-01,16756.6,3413.71
6238,139,2024-04-01,17081.76,3447.32
6239,139,2024-05-01,17463.93,3458.58
6240,139,2024-06-01,17806.7,3463.72
6241,139,2024-07-01,18095.32,3466.47
6242,139,2024-08-01,18701.65,3470.55
6243,139,2024-09-01,18969.21,3486.13
6244,139,2024-10-01,19272.21,3488.69
6245,139,2024-11-01,20058.8,3512.68
6246,139,2024-12-01,20724.17,3537.92
6247,139,2025-01-01,21292.29,3542.26
6248,139,2025-02-01,22053.97,3575.65
6249,139,2025-03-01,22761.57,3596.66
6250,139,2025-04-01,23842.69,3604.2
6251,139,2025-05-01,24532.44,3605.42
6252,139,2025-06-01,24931.37,3612.32
6253,139,2025-07-01,25246.56,3613.45
6254,139,2025-08-01,26360.51,3622.56
6255,139,2025-09-01,26820.83,3640.59
6256,140,2022-01-01,15000.0,6000.0
6257,140,2022-02-01,15575.49,6019.41
6258,140,2022-03-01,15814.05,6039.09
6259,140,2022-04-01,16583.69,6064.6
6260,140,2022-05-01,16958.34,6120.12
6261,140,2022-06-01,17512.25,6162.95
6262,140,2022-07-01,17692.58,6211.22
6263,140,2022-08-01,18544.86,6237.05
6264,140,2022-09-01,19091.48,6298.7
6265,140,2022-10-01,19395.54,6354.39
6266,140,2022-11-01,19775.71,6392.77
6267,140,2022-12-01,20730.53,6450.77
6268,140,2023-01-01,21535.52,6477.73
6269,140,2023-02-01,22414.91,6518.64
6270,140,2023-03-01,23276.87,6570.8
6271,140,2023-04-01,23856.95,6570.98
6272,140,2023-05-01,24556.24,6625.15
6273,140,2023-06-01,25293.98,6639.13
6274,140,2023-07-01,25883.35,6682.86
6275,140,2023-08-01,26904.75,6716.61
6276,140,2023-09-01,27745.11,6776.36
6277,140,2023-10-01,29125.3,6817.86
6278,140,2023-11-01,30129.8,6847.51
6279,140,2023-12-01,31575.81,6902.31
6280,140,2024-01-01,32466.19,6951.95
6281,140,2024-02-01,33501.37,6989.41
6282,140,2024-03-01,34849.16,6992.52
6283,140,2024-04-01,35661.29,7021.0
6284,140,2024-05-01,36912.35,7076.59
6285,140,2024-06-01,37982.1,7138.74
6286,140,2024-07-01,39773.41,7204.0
6287,140,2024-08-01,41139.64,7220.64
6288,140,2024-09-01,42069.69,7263.31
6289,140,2024-10-01,43246.42,7285.12
6290,140,2024-11-01,44806.85,7287.94
6291,140,2024-12-01,45666.2,7353.85
6292,140,2025-01-01,46587.09,7373.36
6293,140,2025-02-01,48041.99,7376.35
6294,140,2025-03-01,50351.87,7409.49
6295,140,2025-04-01,51654.94,7441.35
6296,140,2025-05-01,54152.22,7501.06
6297,140,2025-06-01,55286.46,7562.15
6298,140,2025-07-01,57047.99,7593.67
6299,140,2025-08-01,58763.43,7666.01
6300,140,2025-09-01,61218.87,7715.07
6301,141,2022-01-01,15000.0,6000.0
6302,141,2022-02-01,15180.72,6059.33
6303,141,2022-03-01,15462.12,6099.4
6304,141,2022-04-01,15794.59,6106.47
6305,141,2022-05-01,16100.9,6166.88
6306,141,2022-06-01,16623.06,6187.14
6307,141,2022-07-01,17151.72,6199.53
6308,141,2022-08-01,17793.25,6204.47
6309,141,2022-09-01,18431.56,6263.2
6310,141,2022-10-01,18631.13,6271.33
6311,141,2022-11-01,19375.94,6287.52
6312,141,2022-12-01,20079.25,6329.76
6313,141,2023-01-01,20613.82,6387.1
6314,141,2023-02-01,20988.24,6397.57
6315,141,2023-03-01,21280.06,6457.18
6316,141,2023-04-01,21756.3,6492.2
6317,141,2023-05-01,22451.35,6496.65
6318,141,2023-06-01,23558.48,6553.38
6319,141,2023-07-01,24597.91,6553.6
6320,141,2023-08-01,25079.59,6604.63
6321,141,2023-09-01,26127.34,6667.0
6322,141,2023-10-01,27397.28,6674.56
6323,141,2023-11-01,28165.82,6682.67
6324,141,2023-12-01,29310.48,6734.76
6325,141,2024-01-01,30149.11,6742.98
6326,141,2024-02-01,31256.18,6761.75
6327,141,2024-03-01,31672.85,6815.1
6328,141,2024-04-01,32437.1,6841.53
6329,141,2024-05-01,33007.08,6906.18
6330,141,2024-06-01,34294.77,6969.09
6331,141,2024-07-01,35488.7,7036.65
6332,141,2024-08-01,36931.65,7106.46
6333,141,2024-09-01,37540.72,7130.77
6334,141,2024-10-01,38700.11,7179.94
6335,141,2024-11-01,39387.69,7251.1
6336,141,2024-12-01,40974.72,7276.58
6337,141,2025-01-01,41942.02,7304.91
6338,141,2025-02-01,43631.04,7312.48
6339,141,2025-03-01,44961.65,7371.84
6340,141,2025-04-01,45793.19,7385.86
6341,141,2025-05-01,47418.83,7442.99
6342,141,2025-06-01,49311.29,7447.97
6343,141,2025-07-01,51763.09,7464.86
6344,141,2025-08-01,53641.11,7533.01
6345,141,2025-09-01,55238.27,7591.08
6346,142,2022-01-01,30000.0,12000.0
6347,142,2022-02-01,30538.94,12005.04
6348,142,2022-03-01,31397.58,12005.49
6349,142,2022-04-01,32157.93,12124.06
6350,142,2022-05-01,33680.83,12202.71
6351,142,2022-06-01,34577.46,12304.91
6352,142,2022-07-01,36264.26,12410.98
6353,142,2022-08-01,36750.53,12515.61
6354,142,2022-09-01,37992.18,12585.87
6355,142,2022-10-01,38549.14,12602.96
6356,142,2022-11-01,39696.9,12728.5
6357,142,2022-12-01,41246.51,12771.87
6358,142,2023-01-01,42690.05,12776.02
6359,142,2023-02-01,44543.19,12816.53
6360,142,2023-03-01,45544.62,12921.9
6361,142,2023-04-01,46534.67,13032.85
6362,142,2023-05-01,47102.23,13071.98
6363,142,2023-06-01,49389.66,13089.88
6364,142,2023-07-01,50393.81,13139.57
6365,142,2023-08-01,51206.23,13184.24
6366,142,2023-09-01,52562.23,13194.05
6367,142,2023-10-01,54204.19,13203.96
6368,142,2023-11-01,55414.86,13243.55
6369,142,2023-12-01,56019.4,13373.5
6370,142,2024-01-01,57314.02,13468.69
6371,142,2024-02-01,59880.55,13594.14
6372,142,2024-03-01,61923.45,13709.9
6373,142,2024-04-01,63440.65,13722.95
6374,142,2024-05-01,64745.5,13768.76
6375,142,2024-06-01,67693.77,13793.9
6376,142,2024-07-01,68945.59,13904.3
6377,142,2024-08-01,70273.54,13942.75
6378,142,2024-09-01,73341.59,14019.46
6379,142,2024-10-01,75663.02,14139.92
6380,142,2024-11-01,78875.91,14217.54
6381,142,2024-12-01,81486.27,14315.71
6382,142,2025-01-01,83269.86,14394.79
6383,142,2025-02-01,85093.62,14523.67
6384,142,2025-03-01,88505.2,14529.59
6385,142,2025-04-01,92643.13,14590.64
6386,142,2025-05-01,96007.55,14629.9
6387,142,2025-06-01,97167.53,14639.96
6388,142,2025-07-01,101827.62,14726.09
6389,142,2025-08-01,103281.02,14796.33
6390,142,2025-09-01,106252.3,14849.76
6391,143,2022-01-01,75000.0,30000.0
6392,143,2022-02-01,77522.56,30168.36
6393,143,2022-03-01,80760.23,30193.1
6394,143,2022-04-01,82111.77,30388.9
6395,143,2022-05-01,84801.8,30652.28
6396,143,2022-06-01,87789.67,30657.44
6397,143,2022-07-01,89434.56,30874.54
6398,143,2022-08-01,90934.81,31170.1
6399,143,2022-09-01,94986.23,31328.97
6400,143,2022-10-01,99696.21,31330.63
6401,143,2022-11-01,102778.72,31416.26
6402,143,2022-12-01,107073.48,31660.13
6403,143,2023-01-01,108947.48,31833.49
6404,143,2023-02-01,110295.69,31900.66
6405,143,2023-03-01,114340.82,31962.06
6406,143,2023-04-01,117898.11,32072.1
6407,143,2023-05-01,120984.78,32261.57
6408,143,2023-06-01,126602.09,32354.37
6409,143,2023-07-01,129129.22,32631.37
6410,143,2023-08-01,131064.34,32768.49
6411,143,2023-09-01,135773.94,32931.57
6412,143,2023-10-01,142442.16,33065.12
6413,143,2023-11-01,144955.78,33148.75
6414,143,2023-12-01,147148.62,33209.86
6415,143,2024-01-01,152391.94,33249.7
6416,143,2024-02-01,158006.2,33293.74
6417,143,2024-03-01,159840.38,33626.06
6418,143,2024-04-01,166201.26,33871.95
6419,143,2024-05-01,172410.99,33916.99
6420,143,2024-06-01,175639.46,34242.39
6421,143,2024-07-01,181432.57,34465.6
6422,143,2024-08-01,188452.1,34751.65
6423,143,2024-09-01,190440.34,34788.82
6424,143,2024-10-01,193916.51,34839.05
6425,143,2024-11-01,201473.93,35112.74
6426,143,2024-12-01,210490.3,35226.9
6427,143,2025-01-01,216056.73,35459.23
6428,143,2025-02-01,224096.76,35616.46
6429,143,2025-03-01,228144.39,35842.64
6430,143,2025-04-01,232312.88,35969.23
6431,143,2025-05-01,242720.04,36277.89
6432,143,2025-06-01,251577.41,36455.62
6433,143,2025-07-01,263644.5,36615.1
6434,143,2025-08-01,268939.65,36773.75
6435,143,2025-09-01,273335.25,37061.1
6436,144,2022-01-01,150000.0,60000.0
6437,144,2022-02-01,154645.69,60122.3
6438,144,2022-03-01,156875.16,60294.98
6439,144,2022-04-01,160222.54,60401.74
6440,144,2022-05-01,166753.55,60687.58
6441,144,2022-06-01,173507.96,60727.21
6442,144,2022-07-01,178396.92,60911.33
6443,144,2022-08-01,181781.58,61033.72
6444,144,2022-09-01,189880.66,61546.08
6445,144,2022-10-01,199097.53,61712.03
6446,144,2022-11-01,204913.97,61982.41
6447,144,2022-12-01,208057.24,62466.5
6448,144,2023-01-01,215507.52,62706.73
6449,144,2023-02-01,226166.46,63052.71
6450,144,2023-03-01,234235.07,63143.94
6451,144,2023-04-01,239085.38,63378.1
6452,144,2023-05-01,243913.1,63440.74
6453,144,2023-06-01,254762.38,63768.4
6454,144,2023-07-01,260471.27,64025.84
6455,144,2023-08-01,263732.03,64638.67
6456,144,2023-09-01,267499.38,65219.63
6457,144,2023-10-01,272871.82,65378.96
6458,144,2023-11-01,286053.48,65987.88
6459,144,2023-12-01,298706.77,66366.92
6460,144,2024-01-01,312739.19,66978.71
6461,144,2024-02-01,323716.58,67633.39
6462,144,2024-03-01,326997.39,68281.74
6463,144,2024-04-01,334549.42,68752.64
6464,144,2024-05-01,345306.82,69143.12
6465,144,2024-06-01,348780.06,69276.86
6466,144,2024-07-01,353781.1,69489.08
6467,144,2024-08-01,368132.76,69663.61
6468,144,2024-09-01,383661.97,70071.97
6469,144,2024-10-01,397149.18,70541.34
6470,144,2024-11-01,416381.59,70940.05
6471,144,2024-12-01,426489.46,71209.57
6472,144,2025-01-01,441410.1,71843.52
6473,144,2025-02-01,451557.5,72459.79
6474,144,2025-03-01,462519.16,73009.71
6475,144,2025-04-01,476995.75,73369.76
6476,144,2025-05-01,489985.74,73782.42
6477,144,2025-06-01,508403.9,73858.56
6478,144,2025-07-01,531707.62,74029.4
6479,144,2025-08-01,555454.78,74181.13
6480,144,2025-09-01,570171.22,74919.94
6481,145,2022-01-01,7500.0,3000.0
6482,145,2022-02-01,7867.78,3013.24
6483,145,2022-03-01,7989.17,3035.48
6484,145,2022-04-01,8138.88,3038.42
6485,145,2022-05-01,8303.76,3066.32
6486,145,2022-06-01,8522.69,3096.72
6487,145,2022-07-01,8827.13,3124.27
6488,145,2022-08-01,9230.74,3127.19
6489,145,2022-09-01,9664.06,3146.32
6490,145,2022-10-01,9796.85,3154.2
6491,145,2022-11-01,10129.29,3177.74
6492,145,2022-12-01,10610.74,3185.41
6493,145,2023-01-01,10918.88,3194.24
6494,145,2023-02-01,11101.02,3218.43
6495,145,2023-03-01,11535.59,3248.24
6496,145,2023-04-01,11876.84,3280.47
6497,145,2023-05-01,12373.64,3309.58
6498,145,2023-06-01,12546.92,3326.25
6499,145,2023-07-01,12787.48,3345.4
6500,145,2023-08-01,12915.4,3368.7
6501,145,2023-09-01,13527.41,3394.08
6502,145,2023-10-01,13963.69,3399.66
6503,145,2023-11-01,14516.04,3433.0
6504,145,2023-12-01,14993.16,3455.91
6505,145,2024-01-01,15258.57,3484.33
6506,145,2024-02-01,15554.11,3485.91
6507,145,2024-03-01,15821.26,3514.75
6508,145,2024-04-01,16104.55,3525.12
6509,145,2024-05-01,16305.07,3540.96
6510,145,2024-06-01,16871.6,3542.08
6511,145,2024-07-01,17530.09,3567.73
6512,145,2024-08-01,17962.48,3594.72
6513,145,2024-09-01,18688.95,3624.73
6514,145,2024-10-01,19198.65,3649.67
6515,145,2024-11-01,20030.81,3655.48
6516,145,2024-12-01,20534.05,3661.74
6517,145,2025-01-01,20768.24,3668.15
6518,145,2025-02-01,21676.15,3683.57
6519,145,2025-03-01,21966.46,3689.37
6520,145,2025-04-01,22250.45,3704.68
6521,145,2025-05-01,22859.77,3730.6
6522,145,2025-06-01,23240.33,3757.23
6523,145,2025-07-01,24136.22,3790.44
6524,145,2025-08-01,24890.11,3824.59
6525,145,2025-09-01,25728.09,3861.38
6526,146,2022-01-01,15000.0,6000.0
6527,146,2022-02-01,15421.83,6049.73
6528,146,2022-03-01,15942.64,6089.69
6529,146,2022-04-01,16239.55,6117.04
6530,146,2022-05-01,16513.76,6168.22
6531,146,2022-06-01,16972.89,6187.69
6532,146,2022-07-01,17554.23,6245.0
6533,146,2022-08-01,18290.32,6297.18
6534,146,2022-09-01,18616.82,6315.79
6535,146,2022-10-01,19378.29,6345.15
6536,146,2022-11-01,19642.63,6382.04
6537,146,2022-12-01,20464.95,6390.13
6538,146,2023-01-01,20713.63,6437.23
6539,146,2023-02-01,21362.83,6492.41
6540,146,2023-03-01,22055.04,6518.03
6541,146,2023-04-01,22848.72,6564.47
6542,146,2023-05-01,23823.63,6567.94
6543,146,2023-06-01,24233.2,6625.46
6544,146,2023-07-01,25249.97,6641.39
6545,146,2023-08-01,25553.74,6698.39
6546,146,2023-09-01,26364.99,6703.36
6547,146,2023-10-01,27197.07,6708.96
6548,146,2023-11-01,28040.26,6715.24
6549,146,2023-12-01,28613.56,6752.1
6550,146,2024-01-01,29847.5,6755.07
6551,146,2024-02-01,30731.59,6811.67
6552,146,2024-03-01,31210.65,6865.48
6553,146,2024-04-01,32395.13,6871.62
6554,146,2024-05-01,32910.63,6902.02
6555,146,2024-06-01,33795.43,6945.77
6556,146,2024-07-01,34241.74,6998.57
6557,146,2024-08-01,35215.44,7046.25
6558,146,2024-09-01,36966.0,7070.04
6559,146,2024-10-01,37384.61,7070.86
6560,146,2024-11-01,37799.31,7117.87
6561,146,2024-12-01,38213.9,7175.5
6562,146,2025-01-01,38642.43,7198.64
6563,146,2025-02-01,40199.81,7256.8
6564,146,2025-03-01,41543.84,7262.8
6565,146,2025-04-01,42275.71,7332.02
6566,146,2025-05-01,42864.63,7389.48
6567,146,2025-06-01,44217.49,7416.93
6568,146,2025-07-01,46052.46,7472.44
6569,146,2025-08-01,47627.22,7526.18
6570,146,2025-09-01,49986.49,7549.73
6571,147,2022-01-01,15000.0,6000.0
6572,147,2022-02-01,15452.41,6017.39
6573,147,2022-03-01,15787.5,6026.97
6574,147,2022-04-01,16290.03,6035.89
6575,147,2022-05-01,16888.29,6068.48
6576,147,2022-06-01,17251.17,6100.17
6577,147,2022-07-01,17953.63,6109.36
6578,147,2022-08-01,18725.17,6127.01
6579,147,2022-09-01,19378.05,6129.61
6580,147,2022-10-01,19865.95,6132.09
6581,147,2022-11-01,20410.03,6133.7
6582,147,2022-12-01,21103.33,6133.87
6583,147,2023-01-01,21534.92,6148.94
