REGION,CATEGORIA,PRODUCTO,VALOR,DATA_TYPE,FECHA,LOWER_BOUND,UPPER_BOUND
Tolima,Jugo,Jugo Lima 2000mL x 12uds,4.992,ACTUAL,2022-11-01,,
Tolima,Agua,Agua Sin Gas 1L x 6uds,1.032,ACTUAL,2022-11-01,,
Tolima,Bebida de Té,Té Verde 300mL x 6uds,0.162,ACTUAL,2022-11-01,,
Tolima,Gaseosa,Uva 600mL x 24uds,0.3456,ACTUAL,2022-11-01,,
Tolima,Gaseosa,Cola 600mL x 24uds,1.4112,ACTUAL,2022-11-01,,
Tolima,Jugo,Jugo Manzana 2000mL x 24uds,0.672,ACTUAL,2022-11-01,,
Atlántico,Jugo,Jugo Naranja 2000mL x 24uds,30.24,ACTUAL,2022-10-01,,
Antioquia,Bebida de Té,Té Negro 500mL x 6uds,0.882,ACTUAL,2022-10-01,,
Antioquia,Bebida de Té,Té Verde 300mL x 6uds,0.8568,ACTUAL,2022-10-01,,
Atlántico,Agua,Agua con Gas 500mL x 6uds,0.78,ACTUAL,2022-10-01,,
Atlántico,Agua,Agua Sin Gas 1L x 1uds,0.632,ACTUAL,2022-10-01,,
Atlántico,Bebida Energética,Power Up 500mL x 6uds,1.842,ACTUAL,2022-10-01,,
Bolívar,Agua,Agua Sin Gas 1L x 1uds,0.384,ACTUAL,2022-10-01,,
Antioquia,Agua,Agua Sin Gas 1L x 1uds,0.556,ACTUAL,2022-10-01,,
Antioquia,Jugo,Jugo Lima 1000mL x 6uds,3.228,ACTUAL,2022-10-01,,
Antioquia,Jugo,Jugo Lima 2000mL x 12uds,16.32,ACTUAL,2022-10-01,,
Antioquia,Gaseosa,Cola 600mL x 24uds,7.92,ACTUAL,2022-10-01,,
Antioquia,Jugo,Jugo Naranja 2000mL x 24uds,27.936,ACTUAL,2022-10-01,,
Antioquia,Agua,Agua con Gas 5L x 1uds,2.48,ACTUAL,2022-10-01,,
Antioquia,Bebida de Té,Té Verde 500mL x 12uds,3.06,ACTUAL,2022-10-01,,
Atlántico,Gaseosa,Cola 600mL x 24uds,4.1184,ACTUAL,2022-10-01,,
Atlántico,Jugo,Jugo Lima 2000mL x 12uds,9.936,ACTUAL,2022-10-01,,
Atlántico,Bebida de Té,Té Verde 500mL x 12uds,3.168,ACTUAL,2022-10-01,,
Atlántico,Jugo,Jugo Lima 1000mL x 6uds,1.428,ACTUAL,2022-10-01,,
Atlántico,Bebida de Té,Té Negro 500mL x 6uds,1.128,ACTUAL,2022-10-01,,
Atlántico,Agua,Agua con Gas 5L x 1uds,2.68,ACTUAL,2022-10-01,,
Atlántico,Gaseosa,Uva 600mL x 24uds,5.616,ACTUAL,2022-10-01,,
Atlántico,Bebida de Té,Té Verde 300mL x 6uds,0.7704,ACTUAL,2022-10-01,,
Atlántico,Jugo,Jugo Manzana 2000mL x 24uds,16.224,ACTUAL,2022-10-01,,
Atlántico,Agua,Agua Sin Gas 1L x 6uds,4.692,ACTUAL,2022-10-01,,
Bolívar,Agua,Agua Sin Gas 1L x 6uds,5.064,ACTUAL,2022-10-01,,
Norte de Santander,Jugo,Jugo Naranja 2000mL x 24uds,9.6,ACTUAL,2022-10-01,,
Bolívar,Jugo,Jugo Lima 1000mL x 6uds,1.656,ACTUAL,2022-10-01,,
Bolívar,Bebida de Té,Té Verde 500mL x 12uds,1.452,ACTUAL,2022-10-01,,
Santander,Bebida de Té,Té Negro 500mL x 6uds,0.708,ACTUAL,2022-10-01,,
Tolima,Bebida Energética,Power Up 500mL x 6uds,0.336,ACTUAL,2022-10-01,,
Tolima,Agua,Agua Sin Gas 1L x 1uds,0.128,ACTUAL,2022-10-01,,
Santander,Bebida de Té,Té Verde 500mL x 12uds,0.936,ACTUAL,2022-10-01,,
Santander,Gaseosa,Cola 600mL x 24uds,2.16,ACTUAL,2022-10-01,,
Santander,Jugo,Jugo Lima 1000mL x 6uds,0.384,ACTUAL,2022-10-01,,
Santander,Bebida Energética,Power Up 500mL x 6uds,0.738,ACTUAL,2022-10-01,,
Santander,Gaseosa,Uva 600mL x 24uds,1.3248,ACTUAL,2022-10-01,,
Santander,Agua,Agua Sin Gas 1L x 6uds,1.884,ACTUAL,2022-10-01,,
Santander,Bebida de Té,Té Verde 300mL x 6uds,0.1368,ACTUAL,2022-10-01,,
Santander,Agua,Agua con Gas 500mL x 6uds,0.216,ACTUAL,2022-10-01,,
Santander,Jugo,Jugo Naranja 2000mL x 24uds,3.936,ACTUAL,2022-10-01,,
Santander,Agua,Agua Sin Gas 1L x 1uds,0.048,ACTUAL,2022-10-01,,
Santander,Jugo,Jugo Manzana 2000mL x 24uds,0.576,ACTUAL,2022-10-01,,
Antioquia,Gaseosa,Uva 600mL x 24uds,8.0352,ACTUAL,2022-10-01,,
Antioquia,Bebida Energética,Power Up 500mL x 6uds,1.578,ACTUAL,2022-10-01,,
Santander,Jugo,Jugo Lima 2000mL x 12uds,5.328,ACTUAL,2022-10-01,,
Boyacá,Gaseosa,Cola 600mL x 24uds,0.3168,ACTUAL,2022-10-01,,
Norte de Santander,Bebida de Té,Té Verde 300mL x 6uds,0.252,ACTUAL,2022-10-01,,
Norte de Santander,Bebida de Té,Té Negro 500mL x 6uds,0.216,ACTUAL,2022-10-01,,
Norte de Santander,Jugo,Jugo Manzana 2000mL x 24uds,2.88,ACTUAL,2022-10-01,,
Norte de Santander,Bebida Energética,Power Up 500mL x 6uds,0.318,ACTUAL,2022-10-01,,
Norte de Santander,Agua,Agua con Gas 500mL x 6uds,0.222,ACTUAL,2022-10-01,,
Norte de Santander,Gaseosa,Uva 600mL x 24uds,1.0944,ACTUAL,2022-10-01,,
Norte de Santander,Agua,Agua Sin Gas 1L x 1uds,0.19,ACTUAL,2022-10-01,,
Antioquia,Agua,Agua Sin Gas 1L x 6uds,6.744,ACTUAL,2022-10-01,,
Antioquia,Agua,Agua con Gas 500mL x 6uds,1.494,ACTUAL,2022-10-01,,
Antioquia,Jugo,Jugo Manzana 2000mL x 24uds,19.488,ACTUAL,2022-10-01,,
Meta,Agua,Agua con Gas 500mL x 6uds,0.018,ACTUAL,2022-10-01,,
Cundinamarca,Agua,Agua Sin Gas 1L x 6uds,7.992,ACTUAL,2022-10-01,,
Cundinamarca,Jugo,Jugo Manzana 2000mL x 24uds,35.232,ACTUAL,2022-10-01,,
Cundinamarca,Jugo,Jugo Naranja 2000mL x 24uds,45.6,ACTUAL,2022-10-01,,
Cundinamarca,Gaseosa,Uva 600mL x 24uds,5.2128,ACTUAL,2022-10-01,,
Cundinamarca,Bebida de Té,Té Verde 500mL x 12uds,3.972,ACTUAL,2022-10-01,,
Cundinamarca,Jugo,Jugo Lima 2000mL x 12uds,25.008,ACTUAL,2022-10-01,,
Cundinamarca,Agua,Agua con Gas 5L x 1uds,4.69,ACTUAL,2022-10-01,,
Meta,Jugo,Jugo Lima 2000mL x 12uds,1.824,ACTUAL,2022-10-01,,
Meta,Agua,Agua Sin Gas 1L x 6uds,0.528,ACTUAL,2022-10-01,,
Meta,Agua,Agua con Gas 5L x 1uds,0.18,ACTUAL,2022-10-01,,
Meta,Bebida de Té,Té Verde 500mL x 12uds,0.408,ACTUAL,2022-10-01,,
Meta,Gaseosa,Uva 600mL x 24uds,0.432,ACTUAL,2022-10-01,,
Meta,Jugo,Jugo Lima 1000mL x 6uds,0.48,ACTUAL,2022-10-01,,
Cundinamarca,Bebida de Té,Té Negro 500mL x 6uds,1.638,ACTUAL,2022-10-01,,
Meta,Jugo,Jugo Manzana 2000mL x 24uds,1.824,ACTUAL,2022-10-01,,
Meta,Bebida Energética,Power Up 500mL x 6uds,0.174,ACTUAL,2022-10-01,,
Meta,Bebida de Té,Té Verde 300mL x 6uds,0.1368,ACTUAL,2022-10-01,,
Meta,Gaseosa,Cola 600mL x 24uds,0.2592,ACTUAL,2022-10-01,,
Meta,Agua,Agua Sin Gas 1L x 1uds,0.006,ACTUAL,2022-10-01,,
Meta,Jugo,Jugo Naranja 2000mL x 24uds,1.728,ACTUAL,2022-10-01,,
Norte de Santander,Jugo,Jugo Lima 2000mL x 12uds,1.104,ACTUAL,2022-10-01,,
Norte de Santander,Agua,Agua Sin Gas 1L x 6uds,2.736,ACTUAL,2022-10-01,,
Norte de Santander,Jugo,Jugo Lima 1000mL x 6uds,0.468,ACTUAL,2022-10-01,,
Norte de Santander,Gaseosa,Cola 600mL x 24uds,2.2464,ACTUAL,2022-10-01,,
Norte de Santander,Agua,Agua con Gas 5L x 1uds,0.77,ACTUAL,2022-10-01,,
Norte de Santander,Bebida de Té,Té Verde 500mL x 12uds,0.42,ACTUAL,2022-10-01,,
Santander,Agua,Agua con Gas 5L x 1uds,0.5,ACTUAL,2022-10-01,,
Boyacá,Agua,Agua Sin Gas 1L x 6uds,0.36,ACTUAL,2022-10-01,,
Bolívar,Jugo,Jugo Naranja 2000mL x 24uds,13.824,ACTUAL,2022-10-01,,
Bolívar,Bebida Energética,Power Up 500mL x 6uds,0.84,ACTUAL,2022-10-01,,
Bolívar,Gaseosa,Uva 600mL x 24uds,4.3488,ACTUAL,2022-10-01,,
Bolívar,Jugo,Jugo Lima 2000mL x 12uds,9.12,ACTUAL,2022-10-01,,
Bolívar,Agua,Agua con Gas 5L x 1uds,1.09,ACTUAL,2022-10-01,,
Bolívar,Bebida de Té,Té Verde 300mL x 6uds,0.4068,ACTUAL,2022-10-01,,
Bolívar,Gaseosa,Cola 600mL x 24uds,2.0448,ACTUAL,2022-10-01,,
Bolívar,Agua,Agua con Gas 500mL x 6uds,0.456,ACTUAL,2022-10-01,,
Bolívar,Jugo,Jugo Manzana 2000mL x 24uds,7.584,ACTUAL,2022-10-01,,
Boyacá,Jugo,Jugo Naranja 2000mL x 24uds,0.96,ACTUAL,2022-10-01,,
Boyacá,Gaseosa,Uva 600mL x 24uds,0.4608,ACTUAL,2022-10-01,,
Boyacá,Agua,Agua Sin Gas 1L x 1uds,0.016,ACTUAL,2022-10-01,,
Boyacá,Bebida Energética,Power Up 500mL x 6uds,0.066,ACTUAL,2022-10-01,,
Bolívar,Bebida de Té,Té Negro 500mL x 6uds,0.612,ACTUAL,2022-10-01,,
Boyacá,Agua,Agua con Gas 500mL x 6uds,0.132,ACTUAL,2022-10-01,,
Boyacá,Jugo,Jugo Lima 2000mL x 12uds,0.384,ACTUAL,2022-10-01,,
Boyacá,Bebida de Té,Té Verde 300mL x 6uds,0.1116,ACTUAL,2022-10-01,,
Boyacá,Bebida de Té,Té Negro 500mL x 6uds,0.144,ACTUAL,2022-10-01,,
Boyacá,Bebida de Té,Té Verde 500mL x 12uds,0.336,ACTUAL,2022-10-01,,
Boyacá,Jugo,Jugo Manzana 2000mL x 24uds,3.456,ACTUAL,2022-10-01,,
Cundinamarca,Agua,Agua con Gas 500mL x 6uds,1.182,ACTUAL,2022-10-01,,
Cundinamarca,Gaseosa,Cola 600mL x 24uds,7.8048,ACTUAL,2022-10-01,,
Cundinamarca,Jugo,Jugo Lima 1000mL x 6uds,3.276,ACTUAL,2022-10-01,,
Cundinamarca,Bebida Energética,Power Up 500mL x 6uds,2.214,ACTUAL,2022-10-01,,
Cundinamarca,Bebida de Té,Té Verde 300mL x 6uds,1.5696,ACTUAL,2022-10-01,,
Cundinamarca,Agua,Agua Sin Gas 1L x 1uds,0.546,ACTUAL,2022-10-01,,
Tolima,Bebida de Té,Té Negro 500mL x 6uds,0.594,ACTUAL,2022-10-01,,
Tolima,Jugo,Jugo Lima 2000mL x 12uds,0.864,ACTUAL,2022-10-01,,
Valle del Cauca,Gaseosa,Uva 600mL x 24uds,4.2336,ACTUAL,2022-10-01,,
Valle del Cauca,Agua,Agua Sin Gas 1L x 6uds,6.108,ACTUAL,2022-10-01,,
Valle del Cauca,Agua,Agua con Gas 5L x 1uds,1.27,ACTUAL,2022-10-01,,
Valle del Cauca,Agua,Agua con Gas 500mL x 6uds,1.074,ACTUAL,2022-10-01,,
Valle del Cauca,Jugo,Jugo Manzana 2000mL x 24uds,16.512,ACTUAL,2022-10-01,,
Valle del Cauca,Jugo,Jugo Naranja 2000mL x 24uds,35.616,ACTUAL,2022-10-01,,
Valle del Cauca,Jugo,Jugo Lima 1000mL x 6uds,3.84,ACTUAL,2022-10-01,,
Valle del Cauca,Agua,Agua Sin Gas 1L x 1uds,0.65,ACTUAL,2022-10-01,,
Valle del Cauca,Jugo,Jugo Lima 2000mL x 12uds,10.032,ACTUAL,2022-10-01,,
Valle del Cauca,Bebida de Té,Té Verde 300mL x 6uds,0.2376,ACTUAL,2022-10-01,,
Valle del Cauca,Bebida Energética,Power Up 500mL x 6uds,1.17,ACTUAL,2022-10-01,,
Valle del Cauca,Bebida de Té,Té Verde 500mL x 12uds,1.536,ACTUAL,2022-10-01,,
Valle del Cauca,Bebida de Té,Té Negro 500mL x 6uds,1.644,ACTUAL,2022-10-01,,
Tolima,Agua,Agua con Gas 500mL x 6uds,0.114,ACTUAL,2022-10-01,,
Tolima,Jugo,Jugo Naranja 2000mL x 24uds,7.104,ACTUAL,2022-10-01,,
Tolima,Gaseosa,Cola 600mL x 24uds,0.9792,ACTUAL,2022-10-01,,
Tolima,Jugo,Jugo Manzana 2000mL x 24uds,2.688,ACTUAL,2022-10-01,,
Tolima,Agua,Agua con Gas 5L x 1uds,0.41,ACTUAL,2022-10-01,,
Tolima,Bebida de Té,Té Verde 500mL x 12uds,1.128,ACTUAL,2022-10-01,,
Tolima,Jugo,Jugo Lima 1000mL x 6uds,0.348,ACTUAL,2022-10-01,,
Tolima,Bebida de Té,Té Verde 300mL x 6uds,0.1728,ACTUAL,2022-10-01,,
Tolima,Agua,Agua Sin Gas 1L x 6uds,1.02,ACTUAL,2022-10-01,,
Valle del Cauca,Gaseosa,Cola 600mL x 24uds,2.6208,ACTUAL,2022-10-01,,
Valle del Cauca,Agua,Agua Sin Gas 1L x 6uds,6.528,ACTUAL,2022-09-01,,
Valle del Cauca,Jugo,Jugo Lima 1000mL x 6uds,1.896,ACTUAL,2022-09-01,,
Valle del Cauca,Agua,Agua Sin Gas 1L x 1uds,0.57,ACTUAL,2022-09-01,,
Valle del Cauca,Jugo,Jugo Manzana 2000mL x 24uds,14.688,ACTUAL,2022-09-01,,
Tolima,Agua,Agua Sin Gas 1L x 6uds,1.068,ACTUAL,2022-09-01,,
Tolima,Agua,Agua con Gas 5L x 1uds,0.06,ACTUAL,2022-09-01,,
Tolima,Agua,Agua Sin Gas 1L x 1uds,0.06,ACTUAL,2022-09-01,,
Tolima,Gaseosa,Cola 600mL x 24uds,1.008,ACTUAL,2022-09-01,,
Tolima,Bebida Energética,Power Up 500mL x 6uds,0.744,ACTUAL,2022-09-01,,
Tolima,Jugo,Jugo Naranja 2000mL x 24uds,3.84,ACTUAL,2022-09-01,,
Tolima,Agua,Agua con Gas 500mL x 6uds,0.024,ACTUAL,2022-09-01,,
Tolima,Gaseosa,Uva 600mL x 24uds,0.4608,ACTUAL,2022-09-01,,
Tolima,Bebida de Té,Té Verde 500mL x 12uds,1.08,ACTUAL,2022-09-01,,
Tolima,Jugo,Jugo Manzana 2000mL x 24uds,5.376,ACTUAL,2022-09-01,,
Tolima,Jugo,Jugo Lima 2000mL x 12uds,5.76,ACTUAL,2022-09-01,,
Antioquia,Jugo,Jugo Lima 2000mL x 12uds,17.856,ACTUAL,2022-09-01,,
Valle del Cauca,Bebida de Té,Té Negro 500mL x 6uds,0.936,ACTUAL,2022-09-01,,
Santander,Agua,Agua con Gas 500mL x 6uds,0.33,ACTUAL,2022-09-01,,
Antioquia,Gaseosa,Uva 600mL x 24uds,8.9568,ACTUAL,2022-09-01,,
Antioquia,Jugo,Jugo Naranja 2000mL x 24uds,38.4,ACTUAL,2022-09-01,,
Antioquia,Bebida Energética,Power Up 500mL x 6uds,1.17,ACTUAL,2022-09-01,,
Antioquia,Agua,Agua Sin Gas 1L x 6uds,9.84,ACTUAL,2022-09-01,,
Antioquia,Bebida de Té,Té Verde 300mL x 6uds,0.8964,ACTUAL,2022-09-01,,
Antioquia,Agua,Agua Sin Gas 1L x 1uds,0.548,ACTUAL,2022-09-01,,
Valle del Cauca,Gaseosa,Cola 600mL x 24uds,5.04,ACTUAL,2022-09-01,,
Valle del Cauca,Bebida Energética,Power Up 500mL x 6uds,1.578,ACTUAL,2022-09-01,,
Valle del Cauca,Jugo,Jugo Lima 2000mL x 12uds,11.856,ACTUAL,2022-09-01,,
Valle del Cauca,Jugo,Jugo Naranja 2000mL x 24uds,29.28,ACTUAL,2022-09-01,,
Valle del Cauca,Bebida de Té,Té Verde 500mL x 12uds,1.452,ACTUAL,2022-09-01,,
Valle del Cauca,Agua,Agua con Gas 500mL x 6uds,0.978,ACTUAL,2022-09-01,,
Valle del Cauca,Bebida de Té,Té Verde 300mL x 6uds,0.8568,ACTUAL,2022-09-01,,
Valle del Cauca,Agua,Agua con Gas 5L x 1uds,2.37,ACTUAL,2022-09-01,,
Valle del Cauca,Gaseosa,Uva 600mL x 24uds,4.5216,ACTUAL,2022-09-01,,
Norte de Santander,Agua,Agua con Gas 5L x 1uds,0.7,ACTUAL,2022-09-01,,
Norte de Santander,Bebida de Té,Té Verde 500mL x 12uds,1.392,ACTUAL,2022-09-01,,
Norte de Santander,Jugo,Jugo Lima 2000mL x 12uds,3.552,ACTUAL,2022-09-01,,
Norte de Santander,Gaseosa,Cola 600mL x 24uds,2.2176,ACTUAL,2022-09-01,,
Norte de Santander,Jugo,Jugo Naranja 2000mL x 24uds,10.848,ACTUAL,2022-09-01,,
Norte de Santander,Agua,Agua Sin Gas 1L x 6uds,1.116,ACTUAL,2022-09-01,,
Norte de Santander,Agua,Agua Sin Gas 1L x 1uds,0.178,ACTUAL,2022-09-01,,
Norte de Santander,Bebida de Té,Té Verde 300mL x 6uds,0.0108,ACTUAL,2022-09-01,,
Norte de Santander,Gaseosa,Uva 600mL x 24uds,1.3824,ACTUAL,2022-09-01,,
Norte de Santander,Agua,Agua con Gas 500mL x 6uds,0.108,ACTUAL,2022-09-01,,
Norte de Santander,Bebida de Té,Té Negro 500mL x 6uds,0.264,ACTUAL,2022-09-01,,
Norte de Santander,Bebida Energética,Power Up 500mL x 6uds,0.24,ACTUAL,2022-09-01,,
Norte de Santander,Jugo,Jugo Lima 1000mL x 6uds,0.564,ACTUAL,2022-09-01,,
Norte de Santander,Jugo,Jugo Manzana 2000mL x 24uds,2.784,ACTUAL,2022-09-01,,
Meta,Jugo,Jugo Manzana 2000mL x 24uds,2.88,ACTUAL,2022-09-01,,
Meta,Agua,Agua Sin Gas 1L x 1uds,0.148,ACTUAL,2022-09-01,,
Meta,Agua,Agua Sin Gas 1L x 6uds,0.732,ACTUAL,2022-09-01,,
Tolima,Bebida de Té,Té Verde 300mL x 6uds,0.0756,ACTUAL,2022-09-01,,
Santander,Bebida de Té,Té Verde 300mL x 6uds,0.2052,ACTUAL,2022-09-01,,
Santander,Jugo,Jugo Lima 2000mL x 12uds,0.24,ACTUAL,2022-09-01,,
Santander,Jugo,Jugo Lima 1000mL x 6uds,0.828,ACTUAL,2022-09-01,,
Santander,Gaseosa,Cola 600mL x 24uds,2.304,ACTUAL,2022-09-01,,
Santander,Jugo,Jugo Naranja 2000mL x 24uds,7.776,ACTUAL,2022-09-01,,
Santander,Agua,Agua Sin Gas 1L x 1uds,0.086,ACTUAL,2022-09-01,,
Santander,Bebida de Té,Té Verde 500mL x 12uds,1.128,ACTUAL,2022-09-01,,
Santander,Bebida de Té,Té Negro 500mL x 6uds,0.408,ACTUAL,2022-09-01,,
Santander,Gaseosa,Uva 600mL x 24uds,0.3744,ACTUAL,2022-09-01,,
Santander,Agua,Agua Sin Gas 1L x 6uds,0.864,ACTUAL,2022-09-01,,
Santander,Agua,Agua con Gas 5L x 1uds,1.06,ACTUAL,2022-09-01,,
Santander,Jugo,Jugo Manzana 2000mL x 24uds,9.12,ACTUAL,2022-09-01,,
Santander,Bebida Energética,Power Up 500mL x 6uds,1.02,ACTUAL,2022-09-01,,
Tolima,Jugo,Jugo Lima 1000mL x 6uds,0.456,ACTUAL,2022-09-01,,
Tolima,Bebida de Té,Té Negro 500mL x 6uds,0.642,ACTUAL,2022-09-01,,
Boyacá,Agua,Agua con Gas 5L x 1uds,0.09,ACTUAL,2022-09-01,,
Cundinamarca,Bebida Energética,Power Up 500mL x 6uds,1.812,ACTUAL,2022-09-01,,
Cundinamarca,Bebida de Té,Té Verde 300mL x 6uds,1.3788,ACTUAL,2022-09-01,,
Cundinamarca,Jugo,Jugo Lima 2000mL x 12uds,19.248,ACTUAL,2022-09-01,,
Boyacá,Bebida Energética,Power Up 500mL x 6uds,0.354,ACTUAL,2022-09-01,,
Boyacá,Agua,Agua Sin Gas 1L x 1uds,0.004,ACTUAL,2022-09-01,,
Boyacá,Jugo,Jugo Naranja 2000mL x 24uds,1.92,ACTUAL,2022-09-01,,
Boyacá,Agua,Agua Sin Gas 1L x 6uds,0.348,ACTUAL,2022-09-01,,
Boyacá,Jugo,Jugo Manzana 2000mL x 24uds,2.112,ACTUAL,2022-09-01,,
Boyacá,Agua,Agua con Gas 500mL x 6uds,0.252,ACTUAL,2022-09-01,,
Cundinamarca,Jugo,Jugo Naranja 2000mL x 24uds,52.416,ACTUAL,2022-09-01,,
Boyacá,Gaseosa,Cola 600mL x 24uds,1.0368,ACTUAL,2022-09-01,,
Bolívar,Agua,Agua Sin Gas 1L x 6uds,3.312,ACTUAL,2022-09-01,,
Bolívar,Agua,Agua Sin Gas 1L x 1uds,0.506,ACTUAL,2022-09-01,,
Bolívar,Bebida de Té,Té Verde 300mL x 6uds,0.3492,ACTUAL,2022-09-01,,
Bolívar,Gaseosa,Uva 600mL x 24uds,2.9088,ACTUAL,2022-09-01,,
Bolívar,Gaseosa,Cola 600mL x 24uds,0.72,ACTUAL,2022-09-01,,
Bolívar,Jugo,Jugo Naranja 2000mL x 24uds,16.992,ACTUAL,2022-09-01,,
Bolívar,Bebida de Té,Té Negro 500mL x 6uds,1.158,ACTUAL,2022-09-01,,
Bolívar,Jugo,Jugo Manzana 2000mL x 24uds,6.048,ACTUAL,2022-09-01,,
Cundinamarca,Agua,Agua con Gas 500mL x 6uds,1.464,ACTUAL,2022-09-01,,
Meta,Bebida Energética,Power Up 500mL x 6uds,0.15,ACTUAL,2022-09-01,,
Meta,Jugo,Jugo Lima 1000mL x 6uds,0.396,ACTUAL,2022-09-01,,
Meta,Bebida de Té,Té Verde 500mL x 12uds,0.276,ACTUAL,2022-09-01,,
Meta,Bebida de Té,Té Negro 500mL x 6uds,0.132,ACTUAL,2022-09-01,,
Meta,Bebida de Té,Té Verde 300mL x 6uds,0.09,ACTUAL,2022-09-01,,
Meta,Agua,Agua con Gas 5L x 1uds,0.33,ACTUAL,2022-09-01,,
Meta,Jugo,Jugo Lima 2000mL x 12uds,0.288,ACTUAL,2022-09-01,,
Meta,Jugo,Jugo Naranja 2000mL x 24uds,2.112,ACTUAL,2022-09-01,,
Meta,Gaseosa,Uva 600mL x 24uds,1.3248,ACTUAL,2022-09-01,,
Antioquia,Gaseosa,Cola 600mL x 24uds,5.5296,ACTUAL,2022-09-01,,
Cundinamarca,Jugo,Jugo Manzana 2000mL x 24uds,26.016,ACTUAL,2022-09-01,,
Cundinamarca,Agua,Agua Sin Gas 1L x 1uds,0.84,ACTUAL,2022-09-01,,
Cundinamarca,Bebida de Té,Té Verde 500mL x 12uds,4.344,ACTUAL,2022-09-01,,
Cundinamarca,Bebida de Té,Té Negro 500mL x 6uds,1.668,ACTUAL,2022-09-01,,
Cundinamarca,Agua,Agua Sin Gas 1L x 6uds,9.852,ACTUAL,2022-09-01,,
Cundinamarca,Gaseosa,Uva 600mL x 24uds,6.7104,ACTUAL,2022-09-01,,
Cundinamarca,Gaseosa,Cola 600mL x 24uds,10.3392,ACTUAL,2022-09-01,,
Cundinamarca,Jugo,Jugo Lima 1000mL x 6uds,3.876,ACTUAL,2022-09-01,,
Cundinamarca,Agua,Agua con Gas 5L x 1uds,4.56,ACTUAL,2022-09-01,,
Atlántico,Agua,Agua Sin Gas 1L x 6uds,5.172,ACTUAL,2022-09-01,,
Antioquia,Agua,Agua con Gas 500mL x 6uds,0.78,ACTUAL,2022-09-01,,
Atlántico,Jugo,Jugo Lima 2000mL x 12uds,11.568,ACTUAL,2022-09-01,,
Antioquia,Jugo,Jugo Manzana 2000mL x 24uds,23.712,ACTUAL,2022-09-01,,
Antioquia,Bebida de Té,Té Verde 500mL x 12uds,1.824,ACTUAL,2022-09-01,,
Antioquia,Jugo,Jugo Lima 1000mL x 6uds,3.996,ACTUAL,2022-09-01,,
Antioquia,Agua,Agua con Gas 5L x 1uds,3.07,ACTUAL,2022-09-01,,
Antioquia,Bebida de Té,Té Negro 500mL x 6uds,1.14,ACTUAL,2022-09-01,,
Bolívar,Bebida Energética,Power Up 500mL x 6uds,1.53,ACTUAL,2022-09-01,,
Atlántico,Bebida de Té,Té Verde 500mL x 12uds,2.784,ACTUAL,2022-09-01,,
Atlántico,Agua,Agua con Gas 500mL x 6uds,1.278,ACTUAL,2022-09-01,,
Atlántico,Gaseosa,Cola 600mL x 24uds,4.5216,ACTUAL,2022-09-01,,
Atlántico,Bebida Energética,Power Up 500mL x 6uds,1.368,ACTUAL,2022-09-01,,
Atlántico,Bebida de Té,Té Negro 500mL x 6uds,1.524,ACTUAL,2022-09-01,,
Bolívar,Jugo,Jugo Lima 1000mL x 6uds,1.308,ACTUAL,2022-09-01,,
Bolívar,Agua,Agua con Gas 500mL x 6uds,0.744,ACTUAL,2022-09-01,,
Bolívar,Bebida de Té,Té Verde 500mL x 12uds,1.788,ACTUAL,2022-09-01,,
Bolívar,Agua,Agua con Gas 5L x 1uds,1.43,ACTUAL,2022-09-01,,
Bolívar,Jugo,Jugo Lima 2000mL x 12uds,9.408,ACTUAL,2022-09-01,,
Atlántico,Jugo,Jugo Manzana 2000mL x 24uds,10.944,ACTUAL,2022-09-01,,
Atlántico,Agua,Agua con Gas 5L x 1uds,1.8,ACTUAL,2022-09-01,,
Atlántico,Jugo,Jugo Lima 1000mL x 6uds,3.696,ACTUAL,2022-09-01,,
Atlántico,Jugo,Jugo Naranja 2000mL x 24uds,17.184,ACTUAL,2022-09-01,,
Atlántico,Bebida de Té,Té Verde 300mL x 6uds,0.7848,ACTUAL,2022-09-01,,
Atlántico,Gaseosa,Uva 600mL x 24uds,3.456,ACTUAL,2022-09-01,,
Atlántico,Agua,Agua Sin Gas 1L x 1uds,0.482,ACTUAL,2022-09-01,,
Boyacá,Agua,Agua Sin Gas 1L x 1uds,0.092,ACTUAL,2022-08-01,,
Boyacá,Agua,Agua Sin Gas 1L x 6uds,0.42,ACTUAL,2022-08-01,,
Boyacá,Bebida Energética,Power Up 500mL x 6uds,0.102,ACTUAL,2022-08-01,,
Bolívar,Bebida de Té,Té Negro 500mL x 6uds,1.098,ACTUAL,2022-08-01,,
Boyacá,Gaseosa,Cola 600mL x 24uds,0.6624,ACTUAL,2022-08-01,,
Boyacá,Agua,Agua con Gas 500mL x 6uds,0.126,ACTUAL,2022-08-01,,
Boyacá,Jugo,Jugo Manzana 2000mL x 24uds,0.192,ACTUAL,2022-08-01,,
Boyacá,Gaseosa,Uva 600mL x 24uds,0.1152,ACTUAL,2022-08-01,,
Boyacá,Bebida de Té,Té Negro 500mL x 6uds,0.042,ACTUAL,2022-08-01,,
Boyacá,Jugo,Jugo Naranja 2000mL x 24uds,3.744,ACTUAL,2022-08-01,,
Bolívar,Gaseosa,Cola 600mL x 24uds,3.1392,ACTUAL,2022-08-01,,
Bolívar,Agua,Agua con Gas 500mL x 6uds,0.852,ACTUAL,2022-08-01,,
Bolívar,Bebida de Té,Té Verde 500mL x 12uds,1.848,ACTUAL,2022-08-01,,
