REGION_CATEGORIA_PRODUCTO,MES,M3_VENDIDOS,AVG_PRECIO_LISTA,AVG_DESC_PORCENTAJE
Valle del Cauca-Agua-ACHE2O Sin Gas 5L x 12uds,2025-01-01 00:00:00.000,0.240000,422680.16000000,0.000000000000
Valle del Cauca-Agua-ACHE2O Sin Gas 5L x 12uds,2025-02-01 00:00:00.000,0.300000,430891.69000000,5.600000000000
Valle del Cauca-Agua-ACHE2O Sin Gas 5L x 12uds,2025-03-01 00:00:00.000,0.180000,443678.16000000,0.000000000000
Valle del Cauca-Agua-ACHE2O Sin Gas 5L x 12uds,2025-04-01 00:00:00.000,0.180000,458557.76000000,5.333333333300
Valle del Cauca-Agua-ACHE2O Sin Gas 5L x 12uds,2025-05-01 00:00:00.000,0.120000,478724.21000000,0.000000000000
Valle del Cauca-Agua-ACHE2O Sin Gas 5L x 6uds,2023-06-01 00:00:00.000,0.090000,117154.48000000,2.666666666700
Valle del Cauca-Agua-ACHE2O Sin Gas 5L x 6uds,2023-07-01 00:00:00.000,0.120000,120356.93000000,0.000000000000
Valle del Cauca-Agua-ACHE2O Sin Gas 5L x 6uds,2023-08-01 00:00:00.000,0.150000,123268.48000000,20.400000000000
Valle del Cauca-Agua-ACHE2O Sin Gas 5L x 6uds,2023-09-01 00:00:00.000,0.120000,126853.66000000,0.000000000000
Valle del Cauca-Agua-ACHE2O Sin Gas 5L x 6uds,2023-10-01 00:00:00.000,0.120000,132529.75000000,11.250000000000
Valle del Cauca-Agua-ACHE2O Sin Gas 5L x 6uds,2023-11-01 00:00:00.000,0.090000,135723.62000000,4.333333333300
Valle del Cauca-Agua-ACHE2O Sin Gas 5L x 6uds,2023-12-01 00:00:00.000,0.060000,142086.26000000,9.000000000000
Valle del Cauca-Agua-ACHE2O Sin Gas 5L x 6uds,2024-01-01 00:00:00.000,0.210000,149145.67000000,5.000000000000
Valle del Cauca-Agua-ACHE2O Sin Gas 5L x 6uds,2024-02-01 00:00:00.000,0.120000,154879.46000000,0.000000000000
Valle del Cauca-Agua-ACHE2O Sin Gas 5L x 6uds,2024-03-01 00:00:00.000,0.210000,156581.17000000,8.000000000000
Valle del Cauca-Agua-ACHE2O Sin Gas 5L x 6uds,2024-04-01 00:00:00.000,0.060000,161410.70000000,0.000000000000
Valle del Cauca-Agua-ACHE2O Sin Gas 5L x 6uds,2024-05-01 00:00:00.000,0.030000,165629.41000000,28.000000000000
Valle del Cauca-Agua-ACHE2O Sin Gas 5L x 6uds,2024-06-01 00:00:00.000,0.150000,170335.21000000,0.000000000000
Valle del Cauca-Agua-ACHE2O Sin Gas 5L x 6uds,2024-07-01 00:00:00.000,0.150000,173979.89000000,5.800000000000
Valle del Cauca-Agua-ACHE2O Sin Gas 5L x 6uds,2024-08-01 00:00:00.000,0.180000,179317.58000000,3.833333333300
Valle del Cauca-Agua-ACHE2O Sin Gas 5L x 6uds,2024-09-01 00:00:00.000,0.180000,184255.25000000,3.833333333300
Valle del Cauca-Agua-ACHE2O Sin Gas 5L x 6uds,2024-10-01 00:00:00.000,0.060000,191725.99000000,7.000000000000
Valle del Cauca-Agua-ACHE2O Sin Gas 5L x 6uds,2024-11-01 00:00:00.000,0.120000,199619.79000000,0.000000000000
Valle del Cauca-Agua-ACHE2O Sin Gas 5L x 6uds,2024-12-01 00:00:00.000,0.120000,206138.18000000,7.250000000000
Valle del Cauca-Agua-ACHE2O Sin Gas 5L x 6uds,2025-01-01 00:00:00.000,0.150000,216182.30000000,12.400000000000
Valle del Cauca-Agua-ACHE2O Sin Gas 5L x 6uds,2025-02-01 00:00:00.000,0.060000,221612.15000000,7.000000000000
Valle del Cauca-Agua-ACHE2O Sin Gas 5L x 6uds,2025-03-01 00:00:00.000,0.150000,227727.42000000,2.800000000000
Valle del Cauca-Agua-ACHE2O Sin Gas 5L x 6uds,2025-04-01 00:00:00.000,0.120000,232437.79000000,2.750000000000
Valle del Cauca-Agua-ACHE2O Sin Gas 5L x 6uds,2025-05-01 00:00:00.000,0.120000,243269.34000000,0.000000000000
Valle del Cauca-Bebida Energética-Power Cell Booster Guaraná 250mL x 12uds,2023-06-01 00:00:00.000,0.021000,48150.90000000,6.857142857100
Valle del Cauca-Bebida Energética-Power Cell Booster Guaraná 250mL x 12uds,2023-07-01 00:00:00.000,0.015000,49103.76000000,0.000000000000
Valle del Cauca-Bebida Energética-Power Cell Booster Guaraná 250mL x 12uds,2023-08-01 00:00:00.000,0.003000,50174.80000000,0.000000000000
Valle del Cauca-Bebida Energética-Power Cell Booster Guaraná 250mL x 12uds,2023-09-01 00:00:00.000,0.021000,52256.80000000,6.714285714300
Valle del Cauca-Bebida Energética-Power Cell Booster Guaraná 250mL x 12uds,2023-10-01 00:00:00.000,0.012000,53967.13000000,0.000000000000
Valle del Cauca-Bebida Energética-Power Cell Booster Guaraná 250mL x 12uds,2023-11-01 00:00:00.000,0.015000,56150.26000000,8.200000000000
Valle del Cauca-Bebida Energética-Power Cell Booster Guaraná 250mL x 12uds,2023-12-01 00:00:00.000,0.012000,57359.58000000,6.500000000000
Valle del Cauca-Bebida Energética-Power Cell Booster Guaraná 250mL x 12uds,2024-01-01 00:00:00.000,0.021000,58784.05000000,5.000000000000
Valle del Cauca-Bebida Energética-Power Cell Booster Guaraná 250mL x 12uds,2024-02-01 00:00:00.000,0.018000,60056.65000000,0.000000000000
Valle del Cauca-Bebida Energética-Power Cell Booster Guaraná 250mL x 12uds,2024-03-01 00:00:00.000,0.018000,61037.50000000,4.666666666700
Valle del Cauca-Bebida Energética-Power Cell Booster Guaraná 250mL x 12uds,2024-04-01 00:00:00.000,0.018000,62808.28000000,4.666666666700
Valle del Cauca-Bebida Energética-Power Cell Booster Guaraná 250mL x 12uds,2024-05-01 00:00:00.000,0.030000,64177.20000000,5.600000000000
Valle del Cauca-Bebida Energética-Power Cell Booster Guaraná 250mL x 12uds,2024-06-01 00:00:00.000,0.006000,66603.31000000,0.000000000000
Valle del Cauca-Bebida Energética-Power Cell Booster Guaraná 250mL x 12uds,2024-07-01 00:00:00.000,0.012000,68048.16000000,7.250000000000
Valle del Cauca-Bebida Energética-Power Cell Booster Guaraná 250mL x 12uds,2024-08-01 00:00:00.000,0.009000,70461.86000000,0.000000000000
Valle del Cauca-Bebida Energética-Power Cell Booster Guaraná 250mL x 12uds,2024-09-01 00:00:00.000,0.006000,71763.04000000,11.500000000000
Valle del Cauca-Bebida Energética-Power Cell Booster Guaraná 250mL x 12uds,2024-10-01 00:00:00.000,0.012000,74157.73000000,12.500000000000
Valle del Cauca-Bebida Energética-Power Cell Booster Guaraná 250mL x 12uds,2024-11-01 00:00:00.000,0.018000,77038.43000000,4.666666666700
Valle del Cauca-Bebida Energética-Power Cell Booster Guaraná 250mL x 12uds,2024-12-01 00:00:00.000,0.018000,80878.39000000,0.000000000000
Valle del Cauca-Bebida Energética-Power Cell Booster Guaraná 250mL x 12uds,2025-01-01 00:00:00.000,0.027000,83687.98000000,10.888888888900
Valle del Cauca-Bebida Energética-Power Cell Booster Guaraná 250mL x 12uds,2025-02-01 00:00:00.000,0.015000,85677.12000000,3.200000000000
Valle del Cauca-Bebida Energética-Power Cell Booster Guaraná 250mL x 12uds,2025-03-01 00:00:00.000,0.018000,89455.86000000,2.333333333300
Valle del Cauca-Bebida Energética-Power Cell Booster Guaraná 250mL x 12uds,2025-04-01 00:00:00.000,0.015000,91689.98000000,2.200000000000
Valle del Cauca-Bebida Energética-Power Cell Booster Guaraná 250mL x 12uds,2025-05-01 00:00:00.000,0.012000,94386.57000000,10.750000000000
Valle del Cauca-Bebida Energética-Power Cell Booster Guaraná 250mL x 24uds,2023-06-01 00:00:00.000,0.018000,94357.20000000,8.666666666700
Valle del Cauca-Bebida Energética-Power Cell Booster Guaraná 250mL x 24uds,2023-07-01 00:00:00.000,0.096000,97384.09000000,2.375000000000
Valle del Cauca-Bebida Energética-Power Cell Booster Guaraná 250mL x 24uds,2023-08-01 00:00:00.000,0.042000,99098.11000000,7.571428571400
Valle del Cauca-Bebida Energética-Power Cell Booster Guaraná 250mL x 24uds,2023-09-01 00:00:00.000,0.012000,100341.47000000,0.000000000000
Valle del Cauca-Bebida Energética-Power Cell Booster Guaraná 250mL x 24uds,2023-10-01 00:00:00.000,0.024000,103442.25000000,0.000000000000
Valle del Cauca-Bebida Energética-Power Cell Booster Guaraná 250mL x 24uds,2023-11-01 00:00:00.000,0.018000,105418.35000000,0.000000000000
Valle del Cauca-Bebida Energética-Power Cell Booster Guaraná 250mL x 24uds,2023-12-01 00:00:00.000,0.036000,108923.60000000,0.000000000000
Valle del Cauca-Bebida Energética-Power Cell Booster Guaraná 250mL x 24uds,2024-01-01 00:00:00.000,0.024000,112352.23000000,0.000000000000
Valle del Cauca-Bebida Energética-Power Cell Booster Guaraná 250mL x 24uds,2024-02-01 00:00:00.000,0.012000,114908.73000000,0.000000000000
Valle del Cauca-Bebida Energética-Power Cell Booster Guaraná 250mL x 24uds,2024-03-01 00:00:00.000,0.018000,116960.66000000,0.000000000000
Valle del Cauca-Bebida Energética-Power Cell Booster Guaraná 250mL x 24uds,2024-04-01 00:00:00.000,0.030000,118520.38000000,0.000000000000
Valle del Cauca-Bebida Energética-Power Cell Booster Guaraná 250mL x 24uds,2024-05-01 00:00:00.000,0.060000,122276.85000000,2.800000000000
Valle del Cauca-Bebida Energética-Power Cell Booster Guaraná 250mL x 24uds,2024-06-01 00:00:00.000,0.042000,125882.70000000,0.000000000000
Valle del Cauca-Bebida Energética-Power Cell Booster Guaraná 250mL x 24uds,2024-07-01 00:00:00.000,0.048000,130070.63000000,7.250000000000
Valle del Cauca-Bebida Energética-Power Cell Booster Guaraná 250mL x 24uds,2024-08-01 00:00:00.000,0.024000,131951.58000000,7.250000000000
Valle del Cauca-Bebida Energética-Power Cell Booster Guaraná 250mL x 24uds,2024-09-01 00:00:00.000,0.006000,137374.24000000,0.000000000000
Valle del Cauca-Bebida Energética-Power Cell Booster Guaraná 250mL x 24uds,2024-10-01 00:00:00.000,0.018000,143175.64000000,7.666666666700
Valle del Cauca-Bebida Energética-Power Cell Booster Guaraná 250mL x 24uds,2024-11-01 00:00:00.000,0.012000,147220.38000000,0.000000000000
Valle del Cauca-Bebida Energética-Power Cell Booster Guaraná 250mL x 24uds,2024-12-01 00:00:00.000,0.054000,153136.05000000,6.000000000000
Valle del Cauca-Bebida Energética-Power Cell Booster Guaraná 250mL x 24uds,2025-01-01 00:00:00.000,0.018000,157684.83000000,9.000000000000
Valle del Cauca-Bebida Energética-Power Cell Booster Guaraná 250mL x 24uds,2025-02-01 00:00:00.000,0.024000,162461.37000000,0.000000000000
Valle del Cauca-Bebida Energética-Power Cell Booster Guaraná 250mL x 24uds,2025-03-01 00:00:00.000,0.030000,170268.85000000,2.800000000000
Valle del Cauca-Bebida Energética-Power Cell Booster Guaraná 250mL x 24uds,2025-04-01 00:00:00.000,0.036000,177878.24000000,7.833333333300
Valle del Cauca-Bebida Energética-Power Cell Booster Guaraná 250mL x 24uds,2025-05-01 00:00:00.000,0.012000,181615.73000000,0.000000000000
Valle del Cauca-Bebida Energética-Power Cell Booster Guaraná 250mL x 6uds,2023-06-01 00:00:00.000,0.006000,25040.73000000,0.000000000000
Valle del Cauca-Bebida Energética-Power Cell Booster Guaraná 250mL x 6uds,2023-07-01 00:00:00.000,0.007500,25945.31000000,0.000000000000
Valle del Cauca-Bebida Energética-Power Cell Booster Guaraná 250mL x 6uds,2023-08-01 00:00:00.000,0.001500,26630.57000000,0.000000000000
Valle del Cauca-Bebida Energética-Power Cell Booster Guaraná 250mL x 6uds,2023-09-01 00:00:00.000,0.009000,27556.12000000,3.333333333300
Valle del Cauca-Bebida Energética-Power Cell Booster Guaraná 250mL x 6uds,2023-10-01 00:00:00.000,0.007500,28514.99000000,0.000000000000
Valle del Cauca-Bebida Energética-Power Cell Booster Guaraná 250mL x 6uds,2023-11-01 00:00:00.000,0.006000,29484.01000000,0.000000000000
Valle del Cauca-Bebida Energética-Power Cell Booster Guaraná 250mL x 6uds,2023-12-01 00:00:00.000,0.013500,30893.92000000,5.222222222200
Valle del Cauca-Bebida Energética-Power Cell Booster Guaraná 250mL x 6uds,2024-01-01 00:00:00.000,0.006000,31511.73000000,0.000000000000
Valle del Cauca-Bebida Energética-Power Cell Booster Guaraná 250mL x 6uds,2024-02-01 00:00:00.000,0.006000,32421.68000000,0.000000000000
Valle del Cauca-Bebida Energética-Power Cell Booster Guaraná 250mL x 6uds,2024-03-01 00:00:00.000,0.003000,33226.12000000,0.000000000000
Valle del Cauca-Bebida Energética-Power Cell Booster Guaraná 250mL x 6uds,2024-04-01 00:00:00.000,0.010500,34732.61000000,8.000000000000
Valle del Cauca-Bebida Energética-Power Cell Booster Guaraná 250mL x 6uds,2024-05-01 00:00:00.000,0.001500,35846.91000000,0.000000000000
Valle del Cauca-Bebida Energética-Power Cell Booster Guaraná 250mL x 6uds,2024-06-01 00:00:00.000,0.007500,37424.62000000,0.000000000000
Valle del Cauca-Bebida Energética-Power Cell Booster Guaraná 250mL x 6uds,2024-07-01 00:00:00.000,0.007500,38351.35000000,6.400000000000
Valle del Cauca-Bebida Energética-Power Cell Booster Guaraná 250mL x 6uds,2024-08-01 00:00:00.000,0.007500,39003.65000000,4.600000000000
Valle del Cauca-Bebida Energética-Power Cell Booster Guaraná 250mL x 6uds,2024-09-01 00:00:00.000,0.003000,40831.18000000,7.000000000000
Valle del Cauca-Bebida Energética-Power Cell Booster Guaraná 250mL x 6uds,2024-11-01 00:00:00.000,0.003000,42480.62000000,0.000000000000
Valle del Cauca-Bebida Energética-Power Cell Booster Guaraná 250mL x 6uds,2024-12-01 00:00:00.000,0.003000,43321.82000000,0.000000000000
Valle del Cauca-Bebida Energética-Power Cell Booster Guaraná 250mL x 6uds,2025-01-01 00:00:00.000,0.006000,45470.09000000,3.500000000000
Valle del Cauca-Bebida Energética-Power Cell Booster Guaraná 250mL x 6uds,2025-02-01 00:00:00.000,0.004500,47694.13000000,9.333333333300
Valle del Cauca-Bebida Energética-Power Cell Booster Guaraná 250mL x 6uds,2025-03-01 00:00:00.000,0.004500,48383.13000000,0.000000000000
Valle del Cauca-Bebida Energética-Power Cell Booster Guaraná 250mL x 6uds,2025-04-01 00:00:00.000,0.003000,49508.06000000,8.000000000000
Valle del Cauca-Bebida Energética-Power Cell Booster Guaraná 250mL x 6uds,2025-05-01 00:00:00.000,0.010500,50318.54000000,1.571428571400
Valle del Cauca-Bebida Energética-Power Cell Booster Guaraná 500mL x 12uds,2023-06-01 00:00:00.000,0.030000,87041.86000000,5.200000000000
Valle del Cauca-Bebida Energética-Power Cell Booster Guaraná 500mL x 12uds,2023-07-01 00:00:00.000,0.030000,89751.99000000,0.000000000000
Valle del Cauca-Bebida Energética-Power Cell Booster Guaraná 500mL x 12uds,2023-08-01 00:00:00.000,0.024000,92488.57000000,0.000000000000
Valle del Cauca-Bebida Energética-Power Cell Booster Guaraná 500mL x 12uds,2023-09-01 00:00:00.000,0.048000,95030.92000000,2.875000000000
Valle del Cauca-Bebida Energética-Power Cell Booster Guaraná 500mL x 12uds,2023-10-01 00:00:00.000,0.018000,97897.86000000,8.666666666700
Valle del Cauca-Bebida Energética-Power Cell Booster Guaraná 500mL x 12uds,2023-11-01 00:00:00.000,0.024000,101970.95000000,5.500000000000
Valle del Cauca-Bebida Energética-Power Cell Booster Guaraná 500mL x 12uds,2023-12-01 00:00:00.000,0.066000,105335.24000000,8.181818181800
Valle del Cauca-Bebida Energética-Power Cell Booster Guaraná 500mL x 12uds,2024-01-01 00:00:00.000,0.024000,109483.06000000,4.500000000000
Valle del Cauca-Bebida Energética-Power Cell Booster Guaraná 500mL x 12uds,2024-02-01 00:00:00.000,0.030000,114844.35000000,13.800000000000
Valle del Cauca-Bebida Energética-Power Cell Booster Guaraná 500mL x 12uds,2024-03-01 00:00:00.000,0.042000,118435.59000000,8.000000000000
Valle del Cauca-Bebida Energética-Power Cell Booster Guaraná 500mL x 12uds,2024-04-01 00:00:00.000,0.018000,123629.22000000,0.000000000000
Valle del Cauca-Bebida Energética-Power Cell Booster Guaraná 500mL x 12uds,2024-05-01 00:00:00.000,0.024000,129427.41000000,7.000000000000
Valle del Cauca-Bebida Energética-Power Cell Booster Guaraná 500mL x 12uds,2024-06-01 00:00:00.000,0.042000,135862.28000000,0.000000000000
Valle del Cauca-Bebida Energética-Power Cell Booster Guaraná 500mL x 12uds,2024-07-01 00:00:00.000,0.030000,141389.78000000,0.000000000000
Valle del Cauca-Bebida Energética-Power Cell Booster Guaraná 500mL x 12uds,2024-08-01 00:00:00.000,0.048000,144369.51000000,2.875000000000
Valle del Cauca-Bebida Energética-Power Cell Booster Guaraná 500mL x 12uds,2024-09-01 00:00:00.000,0.048000,150898.13000000,3.750000000000
Valle del Cauca-Bebida Energética-Power Cell Booster Guaraná 500mL x 12uds,2024-10-01 00:00:00.000,0.042000,156333.14000000,7.285714285700
Valle del Cauca-Bebida Energética-Power Cell Booster Guaraná 500mL x 12uds,2024-11-01 00:00:00.000,0.012000,161947.63000000,0.000000000000
Valle del Cauca-Bebida Energética-Power Cell Booster Guaraná 500mL x 12uds,2024-12-01 00:00:00.000,0.024000,166985.59000000,0.000000000000
Valle del Cauca-Bebida Energética-Power Cell Booster Guaraná 500mL x 12uds,2025-01-01 00:00:00.000,0.024000,174133.97000000,3.750000000000
Valle del Cauca-Bebida Energética-Power Cell Booster Guaraná 500mL x 12uds,2025-02-01 00:00:00.000,0.024000,176024.95000000,0.000000000000
Valle del Cauca-Bebida Energética-Power Cell Booster Guaraná 500mL x 12uds,2025-03-01 00:00:00.000,0.024000,177829.94000000,3.500000000000
Valle del Cauca-Bebida Energética-Power Cell Booster Guaraná 500mL x 12uds,2025-04-01 00:00:00.000,0.024000,179742.48000000,4.000000000000
Valle del Cauca-Bebida Energética-Power Cell Booster Guaraná 500mL x 12uds,2025-05-01 00:00:00.000,0.012000,184610.98000000,0.000000000000
Valle del Cauca-Bebida Energética-Power Cell Booster Guaraná 500mL x 24uds,2023-06-01 00:00:00.000,0.084000,170683.63000000,5.857142857100
Valle del Cauca-Bebida Energética-Power Cell Booster Guaraná 500mL x 24uds,2023-07-01 00:00:00.000,0.120000,173024.40000000,7.000000000000
Valle del Cauca-Bebida Energética-Power Cell Booster Guaraná 500mL x 24uds,2023-08-01 00:00:00.000,0.036000,181075.46000000,16.333333333300
Valle del Cauca-Bebida Energética-Power Cell Booster Guaraná 500mL x 24uds,2023-09-01 00:00:00.000,0.084000,183767.72000000,9.857142857100
Valle del Cauca-Bebida Energética-Power Cell Booster Guaraná 500mL x 24uds,2023-10-01 00:00:00.000,0.036000,186490.12000000,0.000000000000
Valle del Cauca-Bebida Energética-Power Cell Booster Guaraná 500mL x 24uds,2023-11-01 00:00:00.000,0.072000,192866.95000000,6.666666666700
Valle del Cauca-Bebida Energética-Power Cell Booster Guaraná 500mL x 24uds,2023-12-01 00:00:00.000,0.132000,197240.24000000,5.909090909100
Valle del Cauca-Bebida Energética-Power Cell Booster Guaraná 500mL x 24uds,2024-01-01 00:00:00.000,0.084000,206985.11000000,8.428571428600
Valle del Cauca-Bebida Energética-Power Cell Booster Guaraná 500mL x 24uds,2024-02-01 00:00:00.000,0.036000,212034.37000000,6.000000000000
Valle del Cauca-Bebida Energética-Power Cell Booster Guaraná 500mL x 24uds,2024-03-01 00:00:00.000,0.012000,215104.56000000,0.000000000000
Valle del Cauca-Bebida Energética-Power Cell Booster Guaraná 500mL x 24uds,2024-04-01 00:00:00.000,0.036000,217318.03000000,9.333333333300
Valle del Cauca-Bebida Energética-Power Cell Booster Guaraná 500mL x 24uds,2024-05-01 00:00:00.000,0.072000,222970.98000000,0.000000000000
Valle del Cauca-Bebida Energética-Power Cell Booster Guaraná 500mL x 24uds,2024-06-01 00:00:00.000,0.048000,228364.03000000,0.000000000000
Valle del Cauca-Bebida Energética-Power Cell Booster Guaraná 500mL x 24uds,2024-07-01 00:00:00.000,0.060000,238289.05000000,3.200000000000
Valle del Cauca-Bebida Energética-Power Cell Booster Guaraná 500mL x 24uds,2024-08-01 00:00:00.000,0.072000,248752.88000000,6.500000000000
Valle del Cauca-Bebida Energética-Power Cell Booster Guaraná 500mL x 24uds,2024-09-01 00:00:00.000,0.120000,261187.60000000,6.900000000000
Valle del Cauca-Bebida Energética-Power Cell Booster Guaraná 500mL x 24uds,2024-10-01 00:00:00.000,0.084000,270523.30000000,7.428571428600
Valle del Cauca-Bebida Energética-Power Cell Booster Guaraná 500mL x 24uds,2024-11-01 00:00:00.000,0.012000,278329.10000000,0.000000000000
Valle del Cauca-Bebida Energética-Power Cell Booster Guaraná 500mL x 24uds,2024-12-01 00:00:00.000,0.024000,284170.85000000,0.000000000000
Valle del Cauca-Bebida Energética-Power Cell Booster Guaraná 500mL x 24uds,2025-01-01 00:00:00.000,0.060000,290687.13000000,8.600000000000
Valle del Cauca-Bebida Energética-Power Cell Booster Guaraná 500mL x 24uds,2025-02-01 00:00:00.000,0.084000,296489.22000000,6.000000000000
Valle del Cauca-Bebida Energética-Power Cell Booster Guaraná 500mL x 24uds,2025-03-01 00:00:00.000,0.108000,300971.52000000,1.222222222200
Valle del Cauca-Bebida Energética-Power Cell Booster Guaraná 500mL x 24uds,2025-04-01 00:00:00.000,0.048000,312349.09000000,4.000000000000
Valle del Cauca-Bebida Energética-Power Cell Booster Guaraná 500mL x 24uds,2025-05-01 00:00:00.000,0.036000,316236.98000000,3.666666666700
Valle del Cauca-Bebida Energética-Power Cell Booster Guaraná 500mL x 6uds,2023-06-01 00:00:00.000,0.015000,51011.74000000,6.800000000000
Valle del Cauca-Bebida Energética-Power Cell Booster Guaraná 500mL x 6uds,2023-07-01 00:00:00.000,0.024000,51817.70000000,3.375000000000
Valle del Cauca-Bebida Energética-Power Cell Booster Guaraná 500mL x 6uds,2023-08-01 00:00:00.000,0.012000,53069.48000000,0.000000000000
Valle del Cauca-Bebida Energética-Power Cell Booster Guaraná 500mL x 6uds,2023-09-01 00:00:00.000,0.015000,54554.81000000,4.000000000000
Valle del Cauca-Bebida Energética-Power Cell Booster Guaraná 500mL x 6uds,2023-10-01 00:00:00.000,0.018000,55959.14000000,6.833333333300
Valle del Cauca-Bebida Energética-Power Cell Booster Guaraná 500mL x 6uds,2023-11-01 00:00:00.000,0.021000,58224.86000000,1.571428571400
Valle del Cauca-Bebida Energética-Power Cell Booster Guaraná 500mL x 6uds,2023-12-01 00:00:00.000,0.021000,61063.16000000,0.000000000000
Valle del Cauca-Bebida Energética-Power Cell Booster Guaraná 500mL x 6uds,2024-01-01 00:00:00.000,0.024000,63640.93000000,7.375000000000
Valle del Cauca-Bebida Energética-Power Cell Booster Guaraná 500mL x 6uds,2024-02-01 00:00:00.000,0.006000,66229.97000000,28.000000000000
Valle del Cauca-Bebida Energética-Power Cell Booster Guaraná 500mL x 6uds,2024-03-01 00:00:00.000,0.021000,68758.20000000,4.000000000000
Valle del Cauca-Bebida Energética-Power Cell Booster Guaraná 500mL x 6uds,2024-04-01 00:00:00.000,0.012000,71416.87000000,7.000000000000
Valle del Cauca-Bebida Energética-Power Cell Booster Guaraná 500mL x 6uds,2024-05-01 00:00:00.000,0.024000,73197.94000000,7.000000000000
Valle del Cauca-Bebida Energética-Power Cell Booster Guaraná 500mL x 6uds,2024-06-01 00:00:00.000,0.015000,76245.67000000,0.000000000000
Valle del Cauca-Bebida Energética-Power Cell Booster Guaraná 500mL x 6uds,2024-07-01 00:00:00.000,0.039000,78715.95000000,4.461538461500
Valle del Cauca-Bebida Energética-Power Cell Booster Guaraná 500mL x 6uds,2024-08-01 00:00:00.000,0.012000,80180.00000000,0.000000000000
Valle del Cauca-Bebida Energética-Power Cell Booster Guaraná 500mL x 6uds,2024-09-01 00:00:00.000,0.012000,83728.46000000,11.250000000000
Valle del Cauca-Bebida Energética-Power Cell Booster Guaraná 500mL x 6uds,2024-10-01 00:00:00.000,0.012000,85380.05000000,7.250000000000
Valle del Cauca-Bebida Energética-Power Cell Booster Guaraná 500mL x 6uds,2024-11-01 00:00:00.000,0.030000,87872.06000000,6.900000000000
Valle del Cauca-Bebida Energética-Power Cell Booster Guaraná 500mL x 6uds,2024-12-01 00:00:00.000,0.030000,90402.32000000,8.300000000000
Valle del Cauca-Bebida Energética-Power Cell Booster Guaraná 500mL x 6uds,2025-01-01 00:00:00.000,0.009000,91472.68000000,0.000000000000
Valle del Cauca-Bebida Energética-Power Cell Booster Guaraná 500mL x 6uds,2025-02-01 00:00:00.000,0.012000,94904.01000000,10.250000000000
Valle del Cauca-Bebida Energética-Power Cell Booster Guaraná 500mL x 6uds,2025-03-01 00:00:00.000,0.018000,97701.94000000,6.833333333300
Valle del Cauca-Bebida Energética-Power Cell Booster Guaraná 500mL x 6uds,2025-04-01 00:00:00.000,0.015000,101050.01000000,4.000000000000
Valle del Cauca-Bebida Energética-Power Cell Booster Guaraná 500mL x 6uds,2025-05-01 00:00:00.000,0.015000,102470.53000000,0.000000000000
Valle del Cauca-Bebida de Té-Té Negro Zulianita 1L x 12uds,2023-06-01 00:00:00.000,0.012000,113251.57000000,0.000000000000
Valle del Cauca-Bebida de Té-Té Negro Zulianita 1L x 12uds,2023-07-01 00:00:00.000,0.084000,117022.25000000,1.000000000000
Valle del Cauca-Bebida de Té-Té Negro Zulianita 1L x 12uds,2023-08-01 00:00:00.000,0.048000,119883.53000000,0.000000000000
Valle del Cauca-Bebida de Té-Té Negro Zulianita 1L x 12uds,2023-09-01 00:00:00.000,0.072000,124494.92000000,7.333333333300
Valle del Cauca-Bebida de Té-Té Negro Zulianita 1L x 12uds,2023-10-01 00:00:00.000,0.084000,126147.95000000,3.142857142900
Valle del Cauca-Bebida de Té-Té Negro Zulianita 1L x 12uds,2023-11-01 00:00:00.000,0.072000,131892.77000000,3.666666666700
Valle del Cauca-Bebida de Té-Té Negro Zulianita 1L x 12uds,2023-12-01 00:00:00.000,0.048000,135565.53000000,0.000000000000
Valle del Cauca-Bebida de Té-Té Negro Zulianita 1L x 12uds,2024-01-01 00:00:00.000,0.060000,139774.87000000,4.600000000000
Valle del Cauca-Bebida de Té-Té Negro Zulianita 1L x 12uds,2024-02-01 00:00:00.000,0.072000,144074.04000000,4.666666666700
Valle del Cauca-Bebida de Té-Té Negro Zulianita 1L x 12uds,2024-03-01 00:00:00.000,0.048000,147034.44000000,11.500000000000
Valle del Cauca-Bebida de Té-Té Negro Zulianita 1L x 12uds,2024-04-01 00:00:00.000,0.060000,150995.09000000,5.600000000000
Valle del Cauca-Bebida de Té-Té Negro Zulianita 1L x 12uds,2024-05-01 00:00:00.000,0.036000,158128.31000000,0.000000000000
Valle del Cauca-Bebida de Té-Té Negro Zulianita 1L x 12uds,2024-06-01 00:00:00.000,0.072000,165865.67000000,0.000000000000
Valle del Cauca-Bebida de Té-Té Negro Zulianita 1L x 12uds,2024-07-01 00:00:00.000,0.096000,168482.01000000,0.000000000000
Valle del Cauca-Bebida de Té-Té Negro Zulianita 1L x 12uds,2024-08-01 00:00:00.000,0.120000,174959.47000000,4.500000000000
Valle del Cauca-Bebida de Té-Té Negro Zulianita 1L x 12uds,2024-09-01 00:00:00.000,0.084000,181639.60000000,4.571428571400
Valle del Cauca-Bebida de Té-Té Negro Zulianita 1L x 12uds,2024-10-01 00:00:00.000,0.048000,184313.76000000,7.750000000000
Valle del Cauca-Bebida de Té-Té Negro Zulianita 1L x 12uds,2024-11-01 00:00:00.000,0.048000,189646.74000000,13.000000000000
Valle del Cauca-Bebida de Té-Té Negro Zulianita 1L x 12uds,2024-12-01 00:00:00.000,0.048000,198704.80000000,0.000000000000
