MES,NOMBRE_REGION,CATEGORIA,NOMBRE_PRODUCTO,REGION_CATEGORIA_PRODUCTO,TICKETS,CANTIDAD,PRECIO_PROMEDIO,VENTAS_TOTALES,VENTAS_BRUTAS,DESCUENTOS,DESC_PORCENTAJE,COSTOS,GANANCIA_BRUTA,MARGEN_GANANCIA_BRUTA_PORCENTAJE,M3_VENDIDOS
2025-01-01,Cundinamarca,Bebida de Té,Té Verde 500mL x 12uds,Cundinamarca-Bebida de Té-Té Verde 500mL x 12uds,44,553,45574.45000000,22270866.48150000,25202670.85,2931804.36850000,11.632911392400,11612419.35,10658447.13150000,47.858250779600,3.318000000000
2025-01-01,Cundinamarca,Agua,Agua con Gas 5L x 1uds,Cundinamarca-Agua-Agua con Gas 5L x 1uds,55,705,16139.68000000,10154763.86240000,11378474.40,1223710.53760000,10.754609929100,4327557.90,5827205.96240000,57.383963244800,3.525000000000
2025-01-01,Cundinamarca,Bebida de Té,Té Verde 300mL x 6uds,Cundinamarca-Bebida de Té-Té Verde 300mL x 6uds,35,379,13294.27000000,4667618.19700000,5038528.33,370910.13300000,7.361477572600,2405778.30,2261839.89700000,48.458117213900,0.682200000000
2025-01-01,Cundinamarca,Agua,Agua Sin Gas 1L x 6uds,Cundinamarca-Agua-Agua Sin Gas 1L x 6uds,102,1190,18317.13745098,19843126.67720000,21820216.02,1977089.34280000,9.060814709600,8709563.54,11133563.13720000,56.107907379300,7.140000000000
2025-01-01,Cundinamarca,Bebida de Té,Té Negro 500mL x 6uds,Cundinamarca-Bebida de Té-Té Negro 500mL x 6uds,42,465,21844.78000000,9126093.74060000,10157822.70,1031728.95940000,10.156989247300,5133679.05,3992414.69060000,43.747246128300,1.395000000000
2025-01-01,Cundinamarca,Bebida Energética,Power Up 500mL x 6uds,Cundinamarca-Bebida Energética-Power Up 500mL x 6uds,33,371,37336.40000000,12496493.08000000,13851804.40,1355311.32000000,9.784366576800,6151424.86,6345068.22000000,50.774790810400,1.113000000000
2025-01-01,Cundinamarca,Jugo,Jugo Lima 1000mL x 6uds,Cundinamarca-Jugo-Jugo Lima 1000mL x 6uds,39,488,29200.93000000,12428499.82660000,14250053.84,1821554.01340000,12.782786885200,7931952.00,4496547.82660000,36.179328875800,2.928000000000
2025-01-01,Cundinamarca,Gaseosa,Uva 600mL x 24uds,Cundinamarca-Gaseosa-Uva 600mL x 24uds,41,472,66172.95000000,27978584.98950000,31233632.40,3255047.41050000,10.421610169500,14608423.60,13370161.38950000,47.787125026200,6.796800000000
2025-01-01,Cundinamarca,Jugo,Jugo Manzana 2000mL x 24uds,Cundinamarca-Jugo-Jugo Manzana 2000mL x 24uds,44,510,241634.70000000,110731517.62200000,123233697.00,12502179.37800000,10.145098039200,63596535.90,47134981.72200000,42.566906635300,24.480000000000
2025-01-01,Cundinamarca,Gaseosa,Cola 600mL x 24uds,Cundinamarca-Gaseosa-Cola 600mL x 24uds,45,462,65413.14000000,27494451.00480000,30220870.68,2726419.67520000,9.021645021600,14753618.88,12740832.12480000,46.339649126200,6.652800000000
2025-01-01,Cundinamarca,Agua,Agua con Gas 500mL x 6uds,Cundinamarca-Agua-Agua con Gas 500mL x 6uds,35,449,9647.71000000,4026278.81430000,4331821.79,305542.97570000,7.053452115800,1499107.73,2527171.08430000,62.766917068000,1.347000000000
2025-01-01,Meta,Bebida de Té,Té Verde 300mL x 6uds,Meta-Bebida de Té-Té Verde 300mL x 6uds,5,52,13294.27000000,673354.77550000,691302.04,17947.26450000,2.596153846200,330080.40,343274.37550000,50.979719457000,0.093600000000
2025-01-01,Meta,Jugo,Jugo Lima 2000mL x 12uds,Meta-Jugo-Jugo Lima 2000mL x 12uds,5,52,122217.97000000,5235817.83480000,6355334.44,1119516.60520000,17.615384615400,3217635.20,2018182.63480000,38.545699993300,1.248000000000
2025-01-01,Meta,Agua,Agua Sin Gas 1L x 6uds,Meta-Agua-Agua Sin Gas 1L x 6uds,10,167,18114.47200000,2725579.82620000,3030317.71,304737.88380000,10.056301449700,1196645.74,1528934.08620000,56.095736822800,1.002000000000
2025-01-01,Meta,Agua,Agua con Gas 500mL x 6uds,Meta-Agua-Agua con Gas 500mL x 6uds,3,49,9647.71000000,452670.55320000,472737.79,20067.23680000,4.244897959200,163599.73,289070.82320000,63.858985559500,0.147000000000
2025-01-01,Meta,Gaseosa,Cola 600mL x 24uds,Meta-Gaseosa-Cola 600mL x 24uds,4,32,65413.14000000,2093220.48000000,2093220.48,0.00000000,0.000000000000,1021895.68,1071324.80000000,51.180695499400,0.460800000000
2025-01-01,Meta,Gaseosa,Uva 600mL x 24uds,Meta-Gaseosa-Uva 600mL x 24uds,3,21,66172.95000000,1297651.54950000,1389631.95,91980.40050000,6.619047619000,649951.05,647700.49950000,49.913283712400,0.302400000000
2025-01-01,Meta,Jugo,Jugo Naranja 2000mL x 24uds,Meta-Jugo-Jugo Naranja 2000mL x 24uds,4,64,237169.97000000,13974054.63240000,15178878.08,1204823.44760000,7.937500000000,7903778.56,6070276.07240000,43.439618865700,3.072000000000
2025-01-01,Meta,Agua,Agua con Gas 5L x 1uds,Meta-Agua-Agua con Gas 5L x 1uds,3,49,16139.68000000,703690.04800000,790844.32,87154.27200000,11.020408163300,300780.62,402909.42800000,57.256661387400,0.245000000000
2025-01-01,Meta,Bebida de Té,Té Negro 500mL x 6uds,Meta-Bebida de Té-Té Negro 500mL x 6uds,1,14,21844.78000000,223253.65160000,305826.92,82573.26840000,27.000000000000,154562.38,68691.27160000,30.768263411500,0.042000000000
2025-01-01,Meta,Bebida Energética,Power Up 500mL x 6uds,Meta-Bebida Energética-Power Up 500mL x 6uds,2,8,37336.40000000,298691.20000000,298691.20,0.00000000,0.000000000000,132645.28,166045.92000000,55.591165725700,0.024000000000
2025-01-01,Meta,Jugo,Jugo Lima 1000mL x 6uds,Meta-Jugo-Jugo Lima 1000mL x 6uds,6,33,29200.93000000,942606.02040000,963630.69,21024.66960000,2.181818181800,536382.00,406224.02040000,43.095844033300,0.198000000000
2025-01-01,Meta,Jugo,Jugo Manzana 2000mL x 24uds,Meta-Jugo-Jugo Manzana 2000mL x 24uds,8,72,241634.70000000,15831905.54400000,17397698.40,1565792.85600000,9.000000000000,8978334.48,6853571.06400000,43.289615674800,3.456000000000
2025-01-01,Meta,Bebida de Té,Té Verde 500mL x 12uds,Meta-Bebida de Té-Té Verde 500mL x 12uds,4,80,45574.45000000,3449074.37600000,3645956.00,196881.62400000,5.400000000000,1679916.00,1769158.37600000,51.293714867700,0.480000000000
2025-01-01,Meta,Agua,Agua Sin Gas 1L x 1uds,Meta-Agua-Agua Sin Gas 1L x 1uds,1,10,3089.64000000,30896.40000000,30896.40,0.00000000,0.000000000000,11718.80,19177.60000000,62.070661954100,0.010000000000
2025-01-01,Norte de Santander,Jugo,Jugo Lima 1000mL x 6uds,Norte de Santander-Jugo-Jugo Lima 1000mL x 6uds,10,91,29200.93000000,2523544.37060000,2657284.63,133740.25940000,5.032967033000,1479114.00,1044430.37060000,41.387438349300,0.546000000000
2025-01-01,Norte de Santander,Agua,Agua Sin Gas 1L x 6uds,Norte de Santander-Agua-Agua Sin Gas 1L x 6uds,17,189,18265.50294118,3215293.76800000,3440291.21,224997.44200000,6.540069670400,1362952.06,1852341.70800000,57.610341127600,1.134000000000
2025-01-01,Norte de Santander,Agua,Agua Sin Gas 1L x 1uds,Norte de Santander-Agua-Agua Sin Gas 1L x 1uds,11,158,3089.64000000,433692.76680000,488163.12,54470.35320000,11.158227848100,185157.04,248535.72680000,57.306864634600,0.158000000000
2025-01-01,Norte de Santander,Bebida Energética,Power Up 500mL x 6uds,Norte de Santander-Bebida Energética-Power Up 500mL x 6uds,1,13,37336.40000000,422274.68400000,485373.20,63098.51600000,13.000000000000,215548.58,206726.10400000,48.955362903100,0.039000000000
2025-01-01,Norte de Santander,Bebida de Té,Té Verde 500mL x 12uds,Norte de Santander-Bebida de Té-Té Verde 500mL x 12uds,7,82,45574.45000000,3443149.69750000,3737104.90,293955.20250000,7.865853658500,1721913.90,1721235.79750000,49.990152875100,0.492000000000
2025-01-01,Norte de Santander,Jugo,Jugo Naranja 2000mL x 24uds,Norte de Santander-Jugo-Jugo Naranja 2000mL x 24uds,3,41,237169.97000000,9496285.59880000,9723968.77,227683.17120000,2.341463414600,5063358.14,4432927.45880000,46.680645950200,1.968000000000
2025-01-01,Norte de Santander,Jugo,Jugo Lima 2000mL x 12uds,Norte de Santander-Jugo-Jugo Lima 2000mL x 12uds,7,89,122217.97000000,9682107.58340000,10877399.33,1195291.74660000,10.988764044900,5507106.40,4175001.18340000,43.120789016600,2.136000000000
2025-01-01,Norte de Santander,Gaseosa,Cola 600mL x 24uds,Norte de Santander-Gaseosa-Cola 600mL x 24uds,11,105,65413.14000000,5915310.25020000,6868379.70,953069.44980000,13.876190476200,3353095.20,2562215.05020000,43.314973210600,1.512000000000
2025-01-01,Norte de Santander,Bebida de Té,Té Verde 300mL x 6uds,Norte de Santander-Bebida de Té-Té Verde 300mL x 6uds,5,50,13294.27000000,619247.09660000,664713.50,45466.40340000,6.840000000000,317385.00,301862.09660000,48.746630909900,0.090000000000
2025-01-01,Norte de Santander,Gaseosa,Uva 600mL x 24uds,Norte de Santander-Gaseosa-Uva 600mL x 24uds,4,59,66172.95000000,3564736.81650000,3904204.05,339467.23350000,8.694915254200,1826052.95,1738683.86650000,48.774536691000,0.849600000000
2025-01-01,Norte de Santander,Bebida de Té,Té Negro 500mL x 6uds,Norte de Santander-Bebida de Té-Té Negro 500mL x 6uds,6,79,21844.78000000,1525202.53960000,1725737.62,200535.08040000,11.620253164600,872173.43,653029.10960000,42.815894456300,0.237000000000
2025-01-01,Norte de Santander,Agua,Agua con Gas 5L x 1uds,Norte de Santander-Agua-Agua con Gas 5L x 1uds,14,165,16139.68000000,2494226.14720000,2663047.20,168821.05280000,6.339393939400,1012832.70,1481393.44720000,59.392908251800,0.825000000000
2025-01-01,Norte de Santander,Jugo,Jugo Manzana 2000mL x 24uds,Norte de Santander-Jugo-Jugo Manzana 2000mL x 24uds,5,27,241634.70000000,5678415.45000000,6524136.90,845721.45000000,12.962962963000,3366875.43,2311540.02000000,40.707483282200,1.296000000000
2025-01-01,Norte de Santander,Agua,Agua con Gas 500mL x 6uds,Norte de Santander-Agua-Agua con Gas 500mL x 6uds,4,61,9647.71000000,463668.94260000,588510.31,124841.36740000,21.213114754100,203664.97,260003.97260000,56.075347885500,0.183000000000
2025-01-01,Santander,Jugo,Jugo Lima 2000mL x 12uds,Santander-Jugo-Jugo Lima 2000mL x 12uds,6,83,122217.97000000,9541556.91790000,10144091.51,602534.59210000,5.939759036100,5135840.80,4405716.11790000,46.173975126000,1.992000000000
2025-01-01,Santander,Agua,Agua Sin Gas 1L x 1uds,Santander-Agua-Agua Sin Gas 1L x 1uds,3,34,3089.64000000,95593.46160000,105047.76,9454.29840000,9.000000000000,39843.92,55749.54160000,58.319408740800,0.034000000000
2025-01-01,Santander,Jugo,Jugo Naranja 2000mL x 24uds,Santander-Jugo-Jugo Naranja 2000mL x 24uds,10,132,237169.97000000,30141931.48730000,31306436.04,1164504.55270000,3.719696969700,16301543.28,13840388.20730000,45.917389909600,6.336000000000
2025-01-01,Santander,Bebida de Té,Té Verde 500mL x 12uds,Santander-Bebida de Té-Té Verde 500mL x 12uds,9,108,45574.45000000,4754326.62400000,4922040.60,167713.97600000,3.407407407400,2267886.60,2486440.02400000,52.298468755800,0.648000000000
2025-01-01,Santander,Bebida Energética,Power Up 500mL x 6uds,Santander-Bebida Energética-Power Up 500mL x 6uds,3,23,37336.40000000,716112.15200000,858737.20,142625.04800000,16.608695652200,381355.18,334756.97200000,46.746444822200,0.069000000000
2025-01-01,Santander,Bebida de Té,Té Verde 300mL x 6uds,Santander-Bebida de Té-Té Verde 300mL x 6uds,5,42,13294.27000000,520603.61320000,558359.34,37755.72680000,6.761904761900,266603.40,254000.21320000,48.789560187400,0.075600000000
2025-01-01,Santander,Gaseosa,Uva 600mL x 24uds,Santander-Gaseosa-Uva 600mL x 24uds,9,82,66172.95000000,4806803.08800000,5426181.90,619378.81200000,11.414634146300,2537904.10,2268898.98800000,47.201829292000,1.180800000000
2025-01-01,Santander,Agua,Agua con Gas 500mL x 6uds,Santander-Agua-Agua con Gas 500mL x 6uds,5,63,9647.71000000,503128.07650000,607805.73,104677.65350000,17.222222222200,210342.51,292785.56650000,58.193048683900,0.189000000000
2025-01-01,Santander,Agua,Agua Sin Gas 1L x 6uds,Santander-Agua-Agua Sin Gas 1L x 6uds,14,169,18246.14000000,2712822.92840000,3081951.81,369128.88160000,11.977113996500,1223320.06,1489502.86840000,54.906011476300,1.014000000000
2025-01-01,Santander,Bebida de Té,Té Negro 500mL x 6uds,Santander-Bebida de Té-Té Negro 500mL x 6uds,10,101,21844.78000000,1965811.75220000,2206322.78,240511.02780000,10.900990099000,1115057.17,850754.58220000,43.277520405900,0.303000000000
2025-01-01,Santander,Jugo,Jugo Manzana 2000mL x 24uds,Santander-Jugo-Jugo Manzana 2000mL x 24uds,11,146,241634.70000000,32282395.92000000,35278666.20,2996270.28000000,8.493150684900,18206067.14,14076328.78000000,43.603730079000,7.008000000000
2025-01-01,Santander,Gaseosa,Cola 600mL x 24uds,Santander-Gaseosa-Cola 600mL x 24uds,9,142,65413.14000000,8828157.37440000,9288665.88,460508.50560000,4.957746478900,4534662.08,4293495.29440000,48.634104630400,2.044800000000
2025-01-01,Santander,Jugo,Jugo Lima 1000mL x 6uds,Santander-Jugo-Jugo Lima 1000mL x 6uds,6,64,29200.93000000,1657152.77750000,1868859.52,211706.74250000,11.328125000000,1040256.00,616896.77750000,37.226306824300,0.384000000000
2025-01-01,Santander,Agua,Agua con Gas 5L x 1uds,Santander-Agua-Agua con Gas 5L x 1uds,14,183,16139.68000000,2675797.54720000,2953561.44,277763.89280000,9.404371584700,1123323.54,1552474.00720000,58.019113173400,0.915000000000
2025-01-01,Tolima,Jugo,Jugo Lima 2000mL x 12uds,Tolima-Jugo-Jugo Lima 2000mL x 12uds,7,94,122217.97000000,9504891.52690000,11488489.18,1983597.65310000,17.265957446800,5816494.40,3688397.12690000,38.805252184700,2.256000000000
2025-01-01,Tolima,Bebida Energética,Power Up 500mL x 6uds,Tolima-Bebida Energética-Power Up 500mL x 6uds,5,50,37336.40000000,1571115.71200000,1866820.00,295704.28800000,15.840000000000,829033.00,742082.71200000,47.232849008600,0.150000000000
2025-01-01,Tolima,Jugo,Jugo Manzana 2000mL x 24uds,Tolima-Jugo-Jugo Manzana 2000mL x 24uds,10,116,241634.70000000,25159004.96400000,28029625.20,2870620.23600000,10.241379310300,14465094.44,10693910.52400000,42.505299948500,5.568000000000
2025-01-01,Tolima,Bebida de Té,Té Verde 300mL x 6uds,Tolima-Bebida de Té-Té Verde 300mL x 6uds,9,112,13294.27000000,1421157.46300000,1488958.24,67800.77700000,4.553571428600,710942.40,710215.06300000,49.974410400700,0.201600000000
2025-01-01,Tolima,Gaseosa,Cola 600mL x 24uds,Tolima-Gaseosa-Cola 600mL x 24uds,9,113,65413.14000000,6532156.16040000,7391684.82,859528.65960000,11.628318584100,3608569.12,2923587.04040000,44.756845498000,1.627200000000
2025-01-01,Tolima,Jugo,Jugo Lima 1000mL x 6uds,Tolima-Jugo-Jugo Lima 1000mL x 6uds,8,83,29200.93000000,2094874.71820000,2423677.19,328802.47180000,13.566265060200,1349082.00,745792.71820000,35.600826709100,0.498000000000
2025-01-01,Tolima,Gaseosa,Uva 600mL x 24uds,Tolima-Gaseosa-Uva 600mL x 24uds,4,54,66172.95000000,3466139.12100000,3573339.30,107200.17900000,3.000000000000,1671302.70,1794836.42100000,51.782007540500,0.777600000000
2025-01-01,Tolima,Agua,Agua con Gas 5L x 1uds,Tolima-Agua-Agua con Gas 5L x 1uds,8,97,16139.68000000,1442080.40800000,1565548.96,123468.55200000,7.886597938100,595422.86,846657.54800000,58.710841871400,0.485000000000
2025-01-01,Tolima,Bebida de Té,Té Verde 500mL x 12uds,Tolima-Bebida de Té-Té Verde 500mL x 12uds,6,70,45574.45000000,2771838.04900000,3190211.50,418373.45100000,13.114285714300,1469926.50,1301911.54900000,46.969250222600,0.420000000000
2025-01-01,Tolima,Agua,Agua con Gas 500mL x 6uds,Tolima-Agua-Agua con Gas 500mL x 6uds,2,28,9647.71000000,237719.57440000,270135.88,32416.30560000,12.000000000000,93485.56,144234.01440000,60.674016754400,0.084000000000
2025-01-01,Tolima,Bebida de Té,Té Negro 500mL x 6uds,Tolima-Bebida de Té-Té Negro 500mL x 6uds,4,22,21844.78000000,410026.52060000,480585.16,70558.63940000,14.681818181800,242883.74,167142.78060000,40.763895066000,0.066000000000
2025-01-01,Tolima,Agua,Agua Sin Gas 1L x 1uds,Tolima-Agua-Agua Sin Gas 1L x 1uds,4,52,3089.64000000,141536.40840000,160661.28,19124.87160000,11.903846153800,60937.76,80598.64840000,56.945523283500,0.052000000000
2025-01-01,Tolima,Agua,Agua Sin Gas 1L x 6uds,Tolima-Agua-Agua Sin Gas 1L x 6uds,11,120,18276.06454545,1967828.32670000,2203361.94,235533.61330000,10.689737760500,880692.03,1087136.29670000,55.245484677200,0.720000000000
2025-01-01,Valle del Cauca,Jugo,Jugo Manzana 2000mL x 24uds,Valle del Cauca-Jugo-Jugo Manzana 2000mL x 24uds,24,306,241634.70000000,67268684.13300000,73940218.20,6671534.06700000,9.022875817000,38157921.54,29110762.59300000,43.275356086100,14.688000000000
2025-01-01,Valle del Cauca,Jugo,Jugo Lima 2000mL x 12uds,Valle del Cauca-Jugo-Jugo Lima 2000mL x 12uds,43,464,122217.97000000,50406357.36710000,56709138.08,6302780.71290000,11.114224137900,28711206.40,21695150.96710000,43.040505405100,11.136000000000
2025-01-01,Valle del Cauca,Bebida de Té,Té Negro 500mL x 6uds,Valle del Cauca-Bebida de Té-Té Negro 500mL x 6uds,25,278,21844.78000000,5268742.48820000,6072848.84,804106.35180000,13.241007194200,3069167.26,2199575.22820000,41.747632060700,0.834000000000
2025-01-01,Valle del Cauca,Jugo,Jugo Lima 1000mL x 6uds,Valle del Cauca-Jugo-Jugo Lima 1000mL x 6uds,24,220,29200.93000000,5579421.69510000,6424204.60,844782.90490000,13.150000000000,3575880.00,2003541.69510000,35.909486763800,1.320000000000
2025-01-01,Valle del Cauca,Bebida de Té,Té Verde 500mL x 12uds,Valle del Cauca-Bebida de Té-Té Verde 500mL x 12uds,28,383,45574.45000000,15952880.47800000,17455014.35,1502133.87200000,8.605744125300,8042597.85,7910282.62800000,49.585293633400,2.298000000000
2025-01-01,Valle del Cauca,Agua,Agua con Gas 5L x 1uds,Valle del Cauca-Agua-Agua con Gas 5L x 1uds,30,357,16139.68000000,5355468.61760000,5761865.76,406397.14240000,7.053221288500,2191401.66,3164066.95760000,59.081047496000,1.785000000000
2025-01-01,Valle del Cauca,Agua,Agua con Gas 500mL x 6uds,Valle del Cauca-Agua-Agua con Gas 500mL x 6uds,19,240,9647.71000000,2164174.30720000,2315450.40,151276.09280000,6.533333333300,801304.80,1362869.50720000,62.974109925700,0.720000000000
2025-01-01,Valle del Cauca,Agua,Agua Sin Gas 1L x 6uds,Valle del Cauca-Agua-Agua Sin Gas 1L x 6uds,82,1046,18254.16853659,17205947.87330000,19103895.96,1897948.08670000,9.934874492000,7594579.73,9611368.14330000,55.860730336300,6.276000000000
2025-01-01,Valle del Cauca,Gaseosa,Uva 600mL x 24uds,Valle del Cauca-Gaseosa-Uva 600mL x 24uds,25,337,66172.95000000,20718750.64500000,22300284.15,1581533.50500000,7.091988130600,10430166.85,10288583.79500000,49.658321446500,4.852800000000
2025-01-01,Valle del Cauca,Gaseosa,Cola 600mL x 24uds,Valle del Cauca-Gaseosa-Cola 600mL x 24uds,43,516,65413.14000000,30271892.92920000,33753180.24,3481287.31080000,10.313953488400,16478067.84,13793825.08920000,45.566443834400,7.430400000000
2025-01-01,Valle del Cauca,Jugo,Jugo Naranja 2000mL x 24uds,Valle del Cauca-Jugo-Jugo Naranja 2000mL x 24uds,19,248,237169.97000000,55469312.58360000,58818152.56,3348839.97640000,5.693548387100,30627141.92,24842170.66360000,44.785430910400,11.904000000000
2025-01-01,Valle del Cauca,Bebida de Té,Té Verde 300mL x 6uds,Valle del Cauca-Bebida de Té-Té Verde 300mL x 6uds,26,318,13294.27000000,3913301.31720000,4227577.86,314276.54280000,7.433962264200,2018568.60,1894732.71720000,48.417756866100,0.572400000000
2025-01-01,Valle del Cauca,Bebida Energética,Power Up 500mL x 6uds,Valle del Cauca-Bebida Energética-Power Up 500mL x 6uds,24,289,37336.40000000,9903853.46400000,10790219.60,886366.13600000,8.214532872000,4791810.74,5112042.72400000,51.616703968600,0.867000000000
2025-01-01,Valle del Cauca,Agua,Agua Sin Gas 1L x 1uds,Valle del Cauca-Agua-Agua Sin Gas 1L x 1uds,23,234,3089.64000000,629236.08240000,722975.76,93739.67760000,12.965811965800,274219.92,355016.16240000,56.420185099000,0.234000000000
2025-02-01,Antioquia,Bebida de Té,Té Negro 500mL x 6uds,Antioquia-Bebida de Té-Té Negro 500mL x 6uds,33,357,22143.63000000,7372057.29960000,7905275.91,533218.61040000,6.745098039200,3991467.06,3380590.23960000,45.856809059000,1.071000000000
2025-02-01,Antioquia,Gaseosa,Uva 600mL x 24uds,Antioquia-Gaseosa-Uva 600mL x 24uds,28,305,67469.28000000,18741616.59840000,20578130.40,1836513.80160000,8.924590163900,9569454.30,9172162.29840000,48.940080756900,4.392000000000
2025-02-01,Antioquia,Jugo,Jugo Lima 2000mL x 12uds,Antioquia-Jugo-Jugo Lima 2000mL x 12uds,40,582,123353.87000000,67284601.93020000,71791952.34,4507350.40980000,6.278350515500,36288485.70,30996116.23020000,46.067176353900,13.968000000000
2025-02-01,Antioquia,Bebida de Té,Té Verde 500mL x 12uds,Antioquia-Bebida de Té-Té Verde 500mL x 12uds,38,370,45981.66000000,15923448.85800000,17013214.20,1089765.34200000,6.405405405400,7851633.10,8071815.75800000,50.691378670400,2.220000000000
2025-02-01,Antioquia,Jugo,Jugo Manzana 2000mL x 24uds,Antioquia-Jugo-Jugo Manzana 2000mL x 24uds,25,333,246339.06000000,75791138.59020000,82030906.98,6239768.38980000,7.606606606600,41606178.84,34184959.75020000,45.104164399800,15.984000000000
2025-02-01,Antioquia,Gaseosa,Cola 600mL x 24uds,Antioquia-Gaseosa-Cola 600mL x 24uds,42,584,65414.03000000,35665037.43660000,38201793.52,2536756.08340000,6.640410958900,18906369.28,16758668.15660000,46.989066495100,8.409600000000
2025-02-01,Antioquia,Agua,Agua con Gas 500mL x 6uds,Antioquia-Agua-Agua con Gas 500mL x 6uds,30,386,9827.76000000,3605412.03360000,3793515.36,188103.32640000,4.958549222800,1295157.38,2310254.65360000,64.077410073200,1.158000000000
2025-02-01,Antioquia,Jugo,Jugo Lima 1000mL x 6uds,Antioquia-Jugo-Jugo Lima 1000mL x 6uds,29,344,29671.52000000,9317450.71040000,10207002.88,889552.16960000,8.715116279100,5668094.88,3649355.83040000,39.166891715600,2.064000000000
2025-02-01,Antioquia,Bebida Energética,Power Up 500mL x 6uds,Antioquia-Bebida Energética-Power Up 500mL x 6uds,24,227,37632.96000000,7852493.43360000,8542681.92,690188.48640000,8.079295154200,3769586.97,4082906.46360000,51.995031872700,0.681000000000
2025-02-01,Antioquia,Agua,Agua Sin Gas 1L x 6uds,Antioquia-Agua-Agua Sin Gas 1L x 6uds,96,1057,18433.94572917,17773542.87700000,19480669.20,1707126.32300000,8.763181107800,7725638.31,10047904.56700000,56.532930077800,6.342000000000
2025-02-01,Antioquia,Agua,Agua Sin Gas 1L x 1uds,Antioquia-Agua-Agua Sin Gas 1L x 1uds,26,290,3107.61000000,863169.75360000,901206.90,38037.14640000,4.220689655200,343554.30,519615.45360000,60.198524268600,0.290000000000
2025-02-01,Antioquia,Bebida de Té,Té Verde 300mL x 6uds,Antioquia-Bebida de Té-Té Verde 300mL x 6uds,21,226,13491.69000000,2816660.12130000,3049121.94,232461.81870000,7.623893805300,1451062.38,1365597.74130000,48.482872710600,0.406800000000
2025-02-01,Antioquia,Agua,Agua con Gas 5L x 1uds,Antioquia-Agua-Agua con Gas 5L x 1uds,49,628,16246.63000000,9456026.05890000,10202883.64,746857.58110000,7.320063694300,3869968.36,5586057.69890000,59.074051447300,3.140000000000
2025-02-01,Antioquia,Jugo,Jugo Naranja 2000mL x 24uds,Antioquia-Jugo-Jugo Naranja 2000mL x 24uds,31,271,238497.06000000,60034479.94320000,64632703.26,4598223.31680000,7.114391143900,33536455.96,26498023.98320000,44.138008704800,13.008000000000
2025-02-01,Atlántico,Agua,Agua con Gas 5L x 1uds,Atlántico-Agua-Agua con Gas 5L x 1uds,30,430,16246.63000000,6417743.78260000,6986050.90,568307.11740000,8.134883720900,2649819.10,3767924.68260000,58.711048777200,2.150000000000
2025-02-01,Atlántico,Jugo,Jugo Lima 2000mL x 12uds,Atlántico-Jugo-Jugo Lima 2000mL x 12uds,44,419,123353.87000000,47497407.64350000,51685271.53,4187863.88650000,8.102625298300,26125215.65,21372191.99350000,44.996544135400,10.056000000000
2025-02-01,Atlántico,Agua,Agua Sin Gas 1L x 1uds,Atlántico-Agua-Agua Sin Gas 1L x 1uds,23,252,3107.61000000,741910.81140000,783117.72,41206.90860000,5.261904761900,298536.84,443373.97140000,59.761087800200,0.252000000000
2025-02-01,Atlántico,Bebida de Té,Té Verde 500mL x 12uds,Atlántico-Bebida de Té-Té Verde 500mL x 12uds,25,385,45981.66000000,16173129.27180000,17702939.10,1529809.82820000,8.641558441600,8169942.55,8003186.72180000,49.484466409100,2.310000000000
2025-02-01,Atlántico,Jugo,Jugo Manzana 2000mL x 24uds,Atlántico-Jugo-Jugo Manzana 2000mL x 24uds,18,230,246339.06000000,49967414.93040000,56657983.80,6690568.86960000,11.808695652200,28737000.40,21230414.53040000,42.488518887700,11.040000000000
2025-02-01,Atlántico,Jugo,Jugo Naranja 2000mL x 24uds,Atlántico-Jugo-Jugo Naranja 2000mL x 24uds,17,203,238497.06000000,45135568.60500000,48414903.18,3279334.57500000,6.773399014800,25121404.28,20014164.32500000,44.342333427000,9.744000000000
2025-02-01,Atlántico,Bebida de Té,Té Verde 300mL x 6uds,Atlántico-Bebida de Té-Té Verde 300mL x 6uds,14,186,13491.69000000,2331903.69960000,2509454.34,177550.64040000,7.075268817200,1194237.18,1137666.51960000,48.787028374900,0.334800000000
2025-02-01,Atlántico,Bebida Energética,Power Up 500mL x 6uds,Atlántico-Bebida Energética-Power Up 500mL x 6uds,21,233,37632.96000000,8149417.48800000,8768479.68,619062.19200000,7.060085836900,3869223.63,4280193.85800000,52.521469961500,0.699000000000
2025-02-01,Atlántico,Jugo,Jugo Lima 1000mL x 6uds,Atlántico-Jugo-Jugo Lima 1000mL x 6uds,15,206,29671.52000000,5594268.38080000,6112333.12,518064.73920000,8.475728155300,3394266.12,2200002.26080000,39.326004958000,1.236000000000
2025-02-01,Atlántico,Gaseosa,Cola 600mL x 24uds,Atlántico-Gaseosa-Cola 600mL x 24uds,31,419,65414.03000000,25440824.54760000,27408478.57,1967654.02240000,7.178997613400,13564672.48,11876152.06760000,46.681474672300,6.033600000000
2025-02-01,Atlántico,Gaseosa,Uva 600mL x 24uds,Atlántico-Gaseosa-Uva 600mL x 24uds,20,201,67469.28000000,12305721.97920000,13561325.28,1255603.30080000,9.258706467700,6306427.26,5999294.71920000,48.752074273600,2.894400000000
2025-02-01,Atlántico,Agua,Agua Sin Gas 1L x 6uds,Atlántico-Agua-Agua Sin Gas 1L x 6uds,64,827,18464.05031250,13946736.09250000,15260354.40,1313618.30750000,8.608045875400,6058341.81,7888394.28250000,56.560862915700,4.962000000000
