REGION_CATEGORIA_PRODUCTO,MES,M3_PRODUCTO,ORIGEN,LOWER_BOUND,UPPER_BOUND,REGION,CATEGORIA,PRODUCTO
Norte de Santander-Jugo-Jugo Manzana 2000mL x 24uds,2025-10-01 00:00:00.000,30.242345424,FORECAST 2,20.091158439,40.514661827,Norte de Santander,Jugo,Jugo Manzana 2000mL x 24uds
Norte de Santander-Jugo-Jugo Manzana 2000mL x 24uds,2025-11-01 00:00:00.000,24.448336592,FORECAST 1,13.947743969,35.073700596,Norte de Santander,Jugo,Jugo Manzana 2000mL x 24uds
Norte de Santander-Jugo-Jugo Manzana 2000mL x 24uds,2025-11-01 00:00:00.000,23.651617995,FORECAST 2,13.151025296,34.276981922,Norte de Santander,Jugo,Jugo Manzana 2000mL x 24uds
Norte de Santander-Jugo-Jugo Manzana 2000mL x 24uds,2025-12-01 00:00:00.000,22.723033506,FORECAST 1,11.75487539,33.672171183,Norte de Santander,Jugo,Jugo Manzana 2000mL x 24uds
Norte de Santander-Jugo-Jugo Manzana 2000mL x 24uds,2025-12-01 00:00:00.000,21.859545309,FORECAST 2,10.891387307,32.8086831,Norte de Santander,Jugo,Jugo Manzana 2000mL x 24uds
Norte de Santander-Jugo-Jugo Manzana 2000mL x 24uds,2026-01-01 00:00:00.000,21.746588763,FORECAST 1,10.385391383,33.201997047,Norte de Santander,Jugo,Jugo Manzana 2000mL x 24uds
Norte de Santander-Jugo-Jugo Manzana 2000mL x 24uds,2026-01-01 00:00:00.000,21.167384204,FORECAST 2,9.806186061,32.622791725,Norte de Santander,Jugo,Jugo Manzana 2000mL x 24uds
Norte de Santander-Jugo-Jugo Manzana 2000mL x 24uds,2026-02-01 00:00:00.000,23.075012749,FORECAST 1,11.502546041,34.839427704,Norte de Santander,Jugo,Jugo Manzana 2000mL x 24uds
Norte de Santander-Jugo-Jugo Manzana 2000mL x 24uds,2026-02-01 00:00:00.000,22.373299187,FORECAST 2,10.800832784,34.137714447,Norte de Santander,Jugo,Jugo Manzana 2000mL x 24uds
Norte de Santander-Jugo-Jugo Manzana 2000mL x 24uds,2026-03-01 00:00:00.000,29.139595388,FORECAST 1,17.247273633,41.166884433,Norte de Santander,Jugo,Jugo Manzana 2000mL x 24uds
Norte de Santander-Jugo-Jugo Manzana 2000mL x 24uds,2026-03-01 00:00:00.000,28.29782617,FORECAST 2,16.405504071,40.325114871,Norte de Santander,Jugo,Jugo Manzana 2000mL x 24uds
Norte de Santander-Jugo-Jugo Manzana 2000mL x 24uds,2026-04-01 00:00:00.000,35.96099585,FORECAST 1,23.633132022,48.240211579,Norte de Santander,Jugo,Jugo Manzana 2000mL x 24uds
Norte de Santander-Jugo-Jugo Manzana 2000mL x 24uds,2026-04-01 00:00:00.000,35.105463204,FORECAST 2,22.777599032,47.384678589,Norte de Santander,Jugo,Jugo Manzana 2000mL x 24uds
Norte de Santander-Jugo-Jugo Manzana 2000mL x 24uds,2026-05-01 00:00:00.000,27.256582345,FORECAST 1,14.762812663,39.842999421,Norte de Santander,Jugo,Jugo Manzana 2000mL x 24uds
Norte de Santander-Jugo-Jugo Manzana 2000mL x 24uds,2026-05-01 00:00:00.000,26.510037507,FORECAST 2,14.016268398,39.096455155,Norte de Santander,Jugo,Jugo Manzana 2000mL x 24uds
Santander-Agua-Agua Sin Gas 1L x 1uds,2023-01-01 00:00:00.000,0.863,ACTUAL,,,Santander,Agua,Agua Sin Gas 1L x 1uds
Santander-Agua-Agua Sin Gas 1L x 1uds,2023-02-01 00:00:00.000,0.38,ACTUAL,,,Santander,Agua,Agua Sin Gas 1L x 1uds
Santander-Agua-Agua Sin Gas 1L x 1uds,2023-03-01 00:00:00.000,0.912,ACTUAL,,,Santander,Agua,Agua Sin Gas 1L x 1uds
Santander-Agua-Agua Sin Gas 1L x 1uds,2023-04-01 00:00:00.000,0.674,ACTUAL,,,Santander,Agua,Agua Sin Gas 1L x 1uds
Santander-Agua-Agua Sin Gas 1L x 1uds,2023-05-01 00:00:00.000,0.973,ACTUAL,,,Santander,Agua,Agua Sin Gas 1L x 1uds
Santander-Agua-Agua Sin Gas 1L x 1uds,2023-06-01 00:00:00.000,0.291,ACTUAL,,,Santander,Agua,Agua Sin Gas 1L x 1uds
Santander-Agua-Agua Sin Gas 1L x 1uds,2023-07-01 00:00:00.000,0.614,ACTUAL,,,Santander,Agua,Agua Sin Gas 1L x 1uds
Santander-Agua-Agua Sin Gas 1L x 1uds,2023-08-01 00:00:00.000,0.646,ACTUAL,,,Santander,Agua,Agua Sin Gas 1L x 1uds
Santander-Agua-Agua Sin Gas 1L x 1uds,2023-09-01 00:00:00.000,0.901,ACTUAL,,,Santander,Agua,Agua Sin Gas 1L x 1uds
Santander-Agua-Agua Sin Gas 1L x 1uds,2023-10-01 00:00:00.000,0.598,ACTUAL,,,Santander,Agua,Agua Sin Gas 1L x 1uds
Santander-Agua-Agua Sin Gas 1L x 1uds,2023-11-01 00:00:00.000,0.619,ACTUAL,,,Santander,Agua,Agua Sin Gas 1L x 1uds
Santander-Agua-Agua Sin Gas 1L x 1uds,2023-12-01 00:00:00.000,0.36,ACTUAL,,,Santander,Agua,Agua Sin Gas 1L x 1uds
Santander-Agua-Agua Sin Gas 1L x 1uds,2024-01-01 00:00:00.000,0.451,ACTUAL,,,Santander,Agua,Agua Sin Gas 1L x 1uds
Santander-Agua-Agua Sin Gas 1L x 1uds,2024-02-01 00:00:00.000,1.014,ACTUAL,,,Santander,Agua,Agua Sin Gas 1L x 1uds
Santander-Agua-Agua Sin Gas 1L x 1uds,2024-03-01 00:00:00.000,0.983,ACTUAL,,,Santander,Agua,Agua Sin Gas 1L x 1uds
Santander-Agua-Agua Sin Gas 1L x 1uds,2024-04-01 00:00:00.000,0.319,ACTUAL,,,Santander,Agua,Agua Sin Gas 1L x 1uds
Santander-Agua-Agua Sin Gas 1L x 1uds,2024-05-01 00:00:00.000,0.731,ACTUAL,,,Santander,Agua,Agua Sin Gas 1L x 1uds
Santander-Agua-Agua Sin Gas 1L x 1uds,2024-06-01 00:00:00.000,0.862,ACTUAL,,,Santander,Agua,Agua Sin Gas 1L x 1uds
Santander-Agua-Agua Sin Gas 1L x 1uds,2024-07-01 00:00:00.000,0.754,ACTUAL,,,Santander,Agua,Agua Sin Gas 1L x 1uds
Santander-Agua-Agua Sin Gas 1L x 1uds,2024-08-01 00:00:00.000,0.999,ACTUAL,,,Santander,Agua,Agua Sin Gas 1L x 1uds
Santander-Agua-Agua Sin Gas 1L x 1uds,2024-09-01 00:00:00.000,0.544,ACTUAL,,,Santander,Agua,Agua Sin Gas 1L x 1uds
Santander-Agua-Agua Sin Gas 1L x 1uds,2024-10-01 00:00:00.000,0.897,ACTUAL,,,Santander,Agua,Agua Sin Gas 1L x 1uds
Santander-Agua-Agua Sin Gas 1L x 1uds,2024-11-01 00:00:00.000,0.49,ACTUAL,,,Santander,Agua,Agua Sin Gas 1L x 1uds
Santander-Agua-Agua Sin Gas 1L x 1uds,2024-12-01 00:00:00.000,1.474,ACTUAL,,,Santander,Agua,Agua Sin Gas 1L x 1uds
Santander-Agua-Agua Sin Gas 1L x 1uds,2025-01-01 00:00:00.000,1.14,ACTUAL,,,Santander,Agua,Agua Sin Gas 1L x 1uds
Santander-Agua-Agua Sin Gas 1L x 1uds,2025-02-01 00:00:00.000,1.076,ACTUAL,,,Santander,Agua,Agua Sin Gas 1L x 1uds
Santander-Agua-Agua Sin Gas 1L x 1uds,2025-03-01 00:00:00.000,0.861,ACTUAL,,,Santander,Agua,Agua Sin Gas 1L x 1uds
Santander-Agua-Agua Sin Gas 1L x 1uds,2025-04-01 00:00:00.000,0.462,ACTUAL,,,Santander,Agua,Agua Sin Gas 1L x 1uds
Santander-Agua-Agua Sin Gas 1L x 1uds,2025-05-01 00:00:00.000,0.193,ACTUAL,,,Santander,Agua,Agua Sin Gas 1L x 1uds
Santander-Agua-Agua Sin Gas 1L x 1uds,2025-06-01 00:00:00.000,0.835829404,FORECAST 1,-0.6935022512,2.365161032,Santander,Agua,Agua Sin Gas 1L x 1uds
Santander-Agua-Agua Sin Gas 1L x 1uds,2025-06-01 00:00:00.000,0.5849894554,FORECAST 2,-0.9443422091,2.114321074,Santander,Agua,Agua Sin Gas 1L x 1uds
Santander-Agua-Agua Sin Gas 1L x 1uds,2025-07-01 00:00:00.000,0.7148350448,FORECAST 1,-0.8144966091,2.244166676,Santander,Agua,Agua Sin Gas 1L x 1uds
Santander-Agua-Agua Sin Gas 1L x 1uds,2025-07-01 00:00:00.000,0.4939317748,FORECAST 2,-1.035399882,2.023263403,Santander,Agua,Agua Sin Gas 1L x 1uds
Santander-Agua-Agua Sin Gas 1L x 1uds,2025-08-01 00:00:00.000,0.6175609351,FORECAST 1,-0.911770714,2.146892573,Santander,Agua,Agua Sin Gas 1L x 1uds
Santander-Agua-Agua Sin Gas 1L x 1uds,2025-08-01 00:00:00.000,0.4390599456,FORECAST 2,-1.090271713,1.968391574,Santander,Agua,Agua Sin Gas 1L x 1uds
Santander-Agua-Agua Sin Gas 1L x 1uds,2025-09-01 00:00:00.000,0.6349989593,FORECAST 1,-0.8943326769,2.164330612,Santander,Agua,Agua Sin Gas 1L x 1uds
Santander-Agua-Agua Sin Gas 1L x 1uds,2025-09-01 00:00:00.000,0.3836616956,FORECAST 2,-1.145669961,1.912993328,Santander,Agua,Agua Sin Gas 1L x 1uds
Santander-Agua-Agua Sin Gas 1L x 1uds,2025-10-01 00:00:00.000,0.4847584039,FORECAST 1,-1.044573257,2.014090033,Santander,Agua,Agua Sin Gas 1L x 1uds
Santander-Agua-Agua Sin Gas 1L x 1uds,2025-10-01 00:00:00.000,0.3490647272,FORECAST 2,-1.180266934,1.878396357,Santander,Agua,Agua Sin Gas 1L x 1uds
Santander-Agua-Agua Sin Gas 1L x 1uds,2025-11-01 00:00:00.000,0.5041187823,FORECAST 1,-1.025212879,2.033450414,Santander,Agua,Agua Sin Gas 1L x 1uds
Santander-Agua-Agua Sin Gas 1L x 1uds,2025-11-01 00:00:00.000,0.3000813023,FORECAST 2,-1.229250352,1.82941294,Santander,Agua,Agua Sin Gas 1L x 1uds
Santander-Agua-Agua Sin Gas 1L x 1uds,2025-12-01 00:00:00.000,0.4244338016,FORECAST 1,-1.104897859,1.953765435,Santander,Agua,Agua Sin Gas 1L x 1uds
Santander-Agua-Agua Sin Gas 1L x 1uds,2025-12-01 00:00:00.000,0.2411001295,FORECAST 2,-1.288231522,1.770431772,Santander,Agua,Agua Sin Gas 1L x 1uds
Santander-Agua-Agua Sin Gas 1L x 1uds,2026-01-01 00:00:00.000,0.4025976275,FORECAST 1,-1.126734033,1.931929263,Santander,Agua,Agua Sin Gas 1L x 1uds
Santander-Agua-Agua Sin Gas 1L x 1uds,2026-01-01 00:00:00.000,0.2153976381,FORECAST 2,-1.31393402,1.744729276,Santander,Agua,Agua Sin Gas 1L x 1uds
Santander-Agua-Agua Sin Gas 1L x 1uds,2026-02-01 00:00:00.000,0.3569120214,FORECAST 1,-1.172419642,1.886243656,Santander,Agua,Agua Sin Gas 1L x 1uds
Santander-Agua-Agua Sin Gas 1L x 1uds,2026-02-01 00:00:00.000,0.165907678,FORECAST 2,-1.363423987,1.695239311,Santander,Agua,Agua Sin Gas 1L x 1uds
Santander-Agua-Agua Sin Gas 1L x 1uds,2026-03-01 00:00:00.000,0.4696258389,FORECAST 1,-1.05970581,1.99895749,Santander,Agua,Agua Sin Gas 1L x 1uds
Santander-Agua-Agua Sin Gas 1L x 1uds,2026-03-01 00:00:00.000,0.1010815472,FORECAST 2,-1.428250114,1.630413186,Santander,Agua,Agua Sin Gas 1L x 1uds
Santander-Agua-Agua Sin Gas 1L x 1uds,2026-04-01 00:00:00.000,0.4376642451,FORECAST 1,-1.091667404,1.966995897,Santander,Agua,Agua Sin Gas 1L x 1uds
Santander-Agua-Agua Sin Gas 1L x 1uds,2026-04-01 00:00:00.000,0.05529227559,FORECAST 2,-1.474039389,1.584623913,Santander,Agua,Agua Sin Gas 1L x 1uds
Santander-Agua-Agua Sin Gas 1L x 1uds,2026-05-01 00:00:00.000,0.4306414731,FORECAST 1,-1.098690178,1.959973126,Santander,Agua,Agua Sin Gas 1L x 1uds
Santander-Agua-Agua Sin Gas 1L x 1uds,2026-05-01 00:00:00.000,0.005542334954,FORECAST 2,-1.523789324,1.53487398,Santander,Agua,Agua Sin Gas 1L x 1uds
Santander-Agua-Agua Sin Gas 5L x 12uds,2023-01-01 00:00:00.000,29.34,ACTUAL,,,Santander,Agua,Agua Sin Gas 5L x 12uds
Santander-Agua-Agua Sin Gas 5L x 12uds,2023-02-01 00:00:00.000,61.74,ACTUAL,,,Santander,Agua,Agua Sin Gas 5L x 12uds
Santander-Agua-Agua Sin Gas 5L x 12uds,2023-03-01 00:00:00.000,34.68,ACTUAL,,,Santander,Agua,Agua Sin Gas 5L x 12uds
Santander-Agua-Agua Sin Gas 5L x 12uds,2023-04-01 00:00:00.000,38.28,ACTUAL,,,Santander,Agua,Agua Sin Gas 5L x 12uds
Santander-Agua-Agua Sin Gas 5L x 12uds,2023-05-01 00:00:00.000,39.3,ACTUAL,,,Santander,Agua,Agua Sin Gas 5L x 12uds
Santander-Agua-Agua Sin Gas 5L x 12uds,2023-06-01 00:00:00.000,39.66,ACTUAL,,,Santander,Agua,Agua Sin Gas 5L x 12uds
Santander-Agua-Agua Sin Gas 5L x 12uds,2023-07-01 00:00:00.000,69.36,ACTUAL,,,Santander,Agua,Agua Sin Gas 5L x 12uds
Santander-Agua-Agua Sin Gas 5L x 12uds,2023-08-01 00:00:00.000,70.08,ACTUAL,,,Santander,Agua,Agua Sin Gas 5L x 12uds
Santander-Agua-Agua Sin Gas 5L x 12uds,2023-09-01 00:00:00.000,43.5,ACTUAL,,,Santander,Agua,Agua Sin Gas 5L x 12uds
Santander-Agua-Agua Sin Gas 5L x 12uds,2023-10-01 00:00:00.000,36.54,ACTUAL,,,Santander,Agua,Agua Sin Gas 5L x 12uds
Santander-Agua-Agua Sin Gas 5L x 12uds,2023-11-01 00:00:00.000,32.88,ACTUAL,,,Santander,Agua,Agua Sin Gas 5L x 12uds
Santander-Agua-Agua Sin Gas 5L x 12uds,2023-12-01 00:00:00.000,65.34,ACTUAL,,,Santander,Agua,Agua Sin Gas 5L x 12uds
Santander-Agua-Agua Sin Gas 5L x 12uds,2024-01-01 00:00:00.000,20.1,ACTUAL,,,Santander,Agua,Agua Sin Gas 5L x 12uds
Santander-Agua-Agua Sin Gas 5L x 12uds,2024-02-01 00:00:00.000,26.7,ACTUAL,,,Santander,Agua,Agua Sin Gas 5L x 12uds
Santander-Agua-Agua Sin Gas 5L x 12uds,2024-03-01 00:00:00.000,60.12,ACTUAL,,,Santander,Agua,Agua Sin Gas 5L x 12uds
Santander-Agua-Agua Sin Gas 5L x 12uds,2024-04-01 00:00:00.000,18.12,ACTUAL,,,Santander,Agua,Agua Sin Gas 5L x 12uds
Santander-Agua-Agua Sin Gas 5L x 12uds,2024-05-01 00:00:00.000,42.06,ACTUAL,,,Santander,Agua,Agua Sin Gas 5L x 12uds
Santander-Agua-Agua Sin Gas 5L x 12uds,2024-06-01 00:00:00.000,75.96,ACTUAL,,,Santander,Agua,Agua Sin Gas 5L x 12uds
Santander-Agua-Agua Sin Gas 5L x 12uds,2024-07-01 00:00:00.000,58.2,ACTUAL,,,Santander,Agua,Agua Sin Gas 5L x 12uds
Santander-Agua-Agua Sin Gas 5L x 12uds,2024-08-01 00:00:00.000,67.68,ACTUAL,,,Santander,Agua,Agua Sin Gas 5L x 12uds
Santander-Agua-Agua Sin Gas 5L x 12uds,2024-09-01 00:00:00.000,64.14,ACTUAL,,,Santander,Agua,Agua Sin Gas 5L x 12uds
Santander-Agua-Agua Sin Gas 5L x 12uds,2024-10-01 00:00:00.000,62.76,ACTUAL,,,Santander,Agua,Agua Sin Gas 5L x 12uds
Santander-Agua-Agua Sin Gas 5L x 12uds,2024-11-01 00:00:00.000,83.58,ACTUAL,,,Santander,Agua,Agua Sin Gas 5L x 12uds
Santander-Agua-Agua Sin Gas 5L x 12uds,2024-12-01 00:00:00.000,68.58,ACTUAL,,,Santander,Agua,Agua Sin Gas 5L x 12uds
Santander-Agua-Agua Sin Gas 5L x 12uds,2025-01-01 00:00:00.000,30.54,ACTUAL,,,Santander,Agua,Agua Sin Gas 5L x 12uds
Santander-Agua-Agua Sin Gas 5L x 12uds,2025-02-01 00:00:00.000,41.52,ACTUAL,,,Santander,Agua,Agua Sin Gas 5L x 12uds
Santander-Agua-Agua Sin Gas 5L x 12uds,2025-03-01 00:00:00.000,31.8,ACTUAL,,,Santander,Agua,Agua Sin Gas 5L x 12uds
Santander-Agua-Agua Sin Gas 5L x 12uds,2025-04-01 00:00:00.000,38.22,ACTUAL,,,Santander,Agua,Agua Sin Gas 5L x 12uds
Santander-Agua-Agua Sin Gas 5L x 12uds,2025-05-01 00:00:00.000,75.84,ACTUAL,,,Santander,Agua,Agua Sin Gas 5L x 12uds
Santander-Agua-Agua Sin Gas 5L x 12uds,2025-06-01 00:00:00.000,61.405814514,FORECAST 1,30.594646003,96.084710872,Santander,Agua,Agua Sin Gas 5L x 12uds
Santander-Agua-Agua Sin Gas 5L x 12uds,2025-06-01 00:00:00.000,61.405814514,FORECAST 2,30.594646003,96.084710872,Santander,Agua,Agua Sin Gas 5L x 12uds
Santander-Agua-Agua Sin Gas 5L x 12uds,2025-07-01 00:00:00.000,59.453528046,FORECAST 1,23.58071699,93.955630998,Santander,Agua,Agua Sin Gas 5L x 12uds
Santander-Agua-Agua Sin Gas 5L x 12uds,2025-07-01 00:00:00.000,59.453528046,FORECAST 2,23.58071699,93.955630998,Santander,Agua,Agua Sin Gas 5L x 12uds
Santander-Agua-Agua Sin Gas 5L x 12uds,2025-08-01 00:00:00.000,64.870550062,FORECAST 1,26.814461392,98.346780274,Santander,Agua,Agua Sin Gas 5L x 12uds
Santander-Agua-Agua Sin Gas 5L x 12uds,2025-08-01 00:00:00.000,64.870550062,FORECAST 2,26.814461392,98.346780274,Santander,Agua,Agua Sin Gas 5L x 12uds
Santander-Agua-Agua Sin Gas 5L x 12uds,2025-09-01 00:00:00.000,59.934136594,FORECAST 1,23.629331635,94.400620575,Santander,Agua,Agua Sin Gas 5L x 12uds
Santander-Agua-Agua Sin Gas 5L x 12uds,2025-09-01 00:00:00.000,59.934136594,FORECAST 2,23.629331635,94.400620575,Santander,Agua,Agua Sin Gas 5L x 12uds
Santander-Agua-Agua Sin Gas 5L x 12uds,2025-10-01 00:00:00.000,61.334179365,FORECAST 1,27.935808179,97.992312754,Santander,Agua,Agua Sin Gas 5L x 12uds
Santander-Agua-Agua Sin Gas 5L x 12uds,2025-10-01 00:00:00.000,61.334179365,FORECAST 2,27.935808179,97.992312754,Santander,Agua,Agua Sin Gas 5L x 12uds
Santander-Agua-Agua Sin Gas 5L x 12uds,2025-11-01 00:00:00.000,68.372542321,FORECAST 1,36.067090783,104.142330919,Santander,Agua,Agua Sin Gas 5L x 12uds
Santander-Agua-Agua Sin Gas 5L x 12uds,2025-11-01 00:00:00.000,68.372542321,FORECAST 2,36.067090783,104.142330919,Santander,Agua,Agua Sin Gas 5L x 12uds
Santander-Agua-Agua Sin Gas 5L x 12uds,2025-12-01 00:00:00.000,62.351814424,FORECAST 1,26.464234943,97.031619855,Santander,Agua,Agua Sin Gas 5L x 12uds
Santander-Agua-Agua Sin Gas 5L x 12uds,2025-12-01 00:00:00.000,62.351814424,FORECAST 2,26.464234943,97.031619855,Santander,Agua,Agua Sin Gas 5L x 12uds
Santander-Agua-Agua Sin Gas 5L x 12uds,2026-01-01 00:00:00.000,54.324165757,FORECAST 1,16.172269777,93.724621019,Santander,Agua,Agua Sin Gas 5L x 12uds
Santander-Agua-Agua Sin Gas 5L x 12uds,2026-01-01 00:00:00.000,54.324165757,FORECAST 2,16.172269777,93.724621019,Santander,Agua,Agua Sin Gas 5L x 12uds
Santander-Agua-Agua Sin Gas 5L x 12uds,2026-02-01 00:00:00.000,57.693575213,FORECAST 1,22.934745854,97.306270828,Santander,Agua,Agua Sin Gas 5L x 12uds
Santander-Agua-Agua Sin Gas 5L x 12uds,2026-02-01 00:00:00.000,57.693575213,FORECAST 2,22.934745854,97.306270828,Santander,Agua,Agua Sin Gas 5L x 12uds
Santander-Agua-Agua Sin Gas 5L x 12uds,2026-03-01 00:00:00.000,56.712475223,FORECAST 1,20.901147511,94.700735234,Santander,Agua,Agua Sin Gas 5L x 12uds
Santander-Agua-Agua Sin Gas 5L x 12uds,2026-03-01 00:00:00.000,56.712475223,FORECAST 2,20.901147511,94.700735234,Santander,Agua,Agua Sin Gas 5L x 12uds
Santander-Agua-Agua Sin Gas 5L x 12uds,2026-04-01 00:00:00.000,56.053884644,FORECAST 1,16.15229012,93.606628674,Santander,Agua,Agua Sin Gas 5L x 12uds
Santander-Agua-Agua Sin Gas 5L x 12uds,2026-04-01 00:00:00.000,56.053884644,FORECAST 2,16.15229012,93.606628674,Santander,Agua,Agua Sin Gas 5L x 12uds
Santander-Agua-Agua Sin Gas 5L x 12uds,2026-05-01 00:00:00.000,65.952952093,FORECAST 1,28.45093567,103.951241013,Santander,Agua,Agua Sin Gas 5L x 12uds
Santander-Agua-Agua Sin Gas 5L x 12uds,2026-05-01 00:00:00.000,65.952952093,FORECAST 2,28.45093567,103.951241013,Santander,Agua,Agua Sin Gas 5L x 12uds
Santander-Agua-Agua con Gas 500mL x 6uds,2023-01-01 00:00:00.000,1.743,ACTUAL,,,Santander,Agua,Agua con Gas 500mL x 6uds
Santander-Agua-Agua con Gas 500mL x 6uds,2023-02-01 00:00:00.000,1.095,ACTUAL,,,Santander,Agua,Agua con Gas 500mL x 6uds
Santander-Agua-Agua con Gas 500mL x 6uds,2023-03-01 00:00:00.000,0.801,ACTUAL,,,Santander,Agua,Agua con Gas 500mL x 6uds
Santander-Agua-Agua con Gas 500mL x 6uds,2023-04-01 00:00:00.000,2.046,ACTUAL,,,Santander,Agua,Agua con Gas 500mL x 6uds
Santander-Agua-Agua con Gas 500mL x 6uds,2023-05-01 00:00:00.000,1.389,ACTUAL,,,Santander,Agua,Agua con Gas 500mL x 6uds
Santander-Agua-Agua con Gas 500mL x 6uds,2023-06-01 00:00:00.000,1.923,ACTUAL,,,Santander,Agua,Agua con Gas 500mL x 6uds
Santander-Agua-Agua con Gas 500mL x 6uds,2023-07-01 00:00:00.000,1.812,ACTUAL,,,Santander,Agua,Agua con Gas 500mL x 6uds
Santander-Agua-Agua con Gas 500mL x 6uds,2023-08-01 00:00:00.000,1.818,ACTUAL,,,Santander,Agua,Agua con Gas 500mL x 6uds
Santander-Agua-Agua con Gas 500mL x 6uds,2023-09-01 00:00:00.000,1.482,ACTUAL,,,Santander,Agua,Agua con Gas 500mL x 6uds
Santander-Agua-Agua con Gas 500mL x 6uds,2023-10-01 00:00:00.000,2.25,ACTUAL,,,Santander,Agua,Agua con Gas 500mL x 6uds
Santander-Agua-Agua con Gas 500mL x 6uds,2023-11-01 00:00:00.000,2.085,ACTUAL,,,Santander,Agua,Agua con Gas 500mL x 6uds
Santander-Agua-Agua con Gas 500mL x 6uds,2023-12-01 00:00:00.000,2.355,ACTUAL,,,Santander,Agua,Agua con Gas 500mL x 6uds
Santander-Agua-Agua con Gas 500mL x 6uds,2024-01-01 00:00:00.000,3.435,ACTUAL,,,Santander,Agua,Agua con Gas 500mL x 6uds
Santander-Agua-Agua con Gas 500mL x 6uds,2024-02-01 00:00:00.000,1.998,ACTUAL,,,Santander,Agua,Agua con Gas 500mL x 6uds
Santander-Agua-Agua con Gas 500mL x 6uds,2024-03-01 00:00:00.000,2.133,ACTUAL,,,Santander,Agua,Agua con Gas 500mL x 6uds
Santander-Agua-Agua con Gas 500mL x 6uds,2024-04-01 00:00:00.000,1.194,ACTUAL,,,Santander,Agua,Agua con Gas 500mL x 6uds
Santander-Agua-Agua con Gas 500mL x 6uds,2024-05-01 00:00:00.000,2.208,ACTUAL,,,Santander,Agua,Agua con Gas 500mL x 6uds
Santander-Agua-Agua con Gas 500mL x 6uds,2024-06-01 00:00:00.000,3.816,ACTUAL,,,Santander,Agua,Agua con Gas 500mL x 6uds
Santander-Agua-Agua con Gas 500mL x 6uds,2024-07-01 00:00:00.000,3.723,ACTUAL,,,Santander,Agua,Agua con Gas 500mL x 6uds
Santander-Agua-Agua con Gas 500mL x 6uds,2024-08-01 00:00:00.000,1.704,ACTUAL,,,Santander,Agua,Agua con Gas 500mL x 6uds
Santander-Agua-Agua con Gas 500mL x 6uds,2024-09-01 00:00:00.000,3.993,ACTUAL,,,Santander,Agua,Agua con Gas 500mL x 6uds
Santander-Agua-Agua con Gas 500mL x 6uds,2024-10-01 00:00:00.000,1.74,ACTUAL,,,Santander,Agua,Agua con Gas 500mL x 6uds
Santander-Agua-Agua con Gas 500mL x 6uds,2024-11-01 00:00:00.000,3.666,ACTUAL,,,Santander,Agua,Agua con Gas 500mL x 6uds
Santander-Agua-Agua con Gas 500mL x 6uds,2024-12-01 00:00:00.000,2.781,ACTUAL,,,Santander,Agua,Agua con Gas 500mL x 6uds
Santander-Agua-Agua con Gas 500mL x 6uds,2025-01-01 00:00:00.000,1.692,ACTUAL,,,Santander,Agua,Agua con Gas 500mL x 6uds
Santander-Agua-Agua con Gas 500mL x 6uds,2025-02-01 00:00:00.000,1.809,ACTUAL,,,Santander,Agua,Agua con Gas 500mL x 6uds
Santander-Agua-Agua con Gas 500mL x 6uds,2025-03-01 00:00:00.000,0.711,ACTUAL,,,Santander,Agua,Agua con Gas 500mL x 6uds
Santander-Agua-Agua con Gas 500mL x 6uds,2025-04-01 00:00:00.000,1.545,ACTUAL,,,Santander,Agua,Agua con Gas 500mL x 6uds
Santander-Agua-Agua con Gas 500mL x 6uds,2025-05-01 00:00:00.000,1.932,ACTUAL,,,Santander,Agua,Agua con Gas 500mL x 6uds
Santander-Agua-Agua con Gas 500mL x 6uds,2025-06-01 00:00:00.000,1.879042811,FORECAST 1,1.53550324,2.222582334,Santander,Agua,Agua con Gas 500mL x 6uds
Santander-Agua-Agua con Gas 500mL x 6uds,2025-06-01 00:00:00.000,1.985551423,FORECAST 2,1.642011829,2.329090922,Santander,Agua,Agua con Gas 500mL x 6uds
Santander-Agua-Agua con Gas 500mL x 6uds,2025-07-01 00:00:00.000,1.880343556,FORECAST 1,1.536711637,2.223975538,Santander,Agua,Agua con Gas 500mL x 6uds
Santander-Agua-Agua con Gas 500mL x 6uds,2025-07-01 00:00:00.000,2.062671184,FORECAST 2,1.719039178,2.406303079,Santander,Agua,Agua con Gas 500mL x 6uds
Santander-Agua-Agua con Gas 500mL x 6uds,2025-08-01 00:00:00.000,1.587010314,FORECAST 1,1.243299527,1.930720974,Santander,Agua,Agua con Gas 500mL x 6uds
Santander-Agua-Agua con Gas 500mL x 6uds,2025-08-01 00:00:00.000,1.802241971,FORECAST 2,1.458531256,2.145952703,Santander,Agua,Agua con Gas 500mL x 6uds
Santander-Agua-Agua con Gas 500mL x 6uds,2025-09-01 00:00:00.000,2.074294917,FORECAST 1,1.730516479,2.418073291,Santander,Agua,Agua con Gas 500mL x 6uds
Santander-Agua-Agua con Gas 500mL x 6uds,2025-09-01 00:00:00.000,2.325029484,FORECAST 2,1.98125107,2.668807882,Santander,Agua,Agua con Gas 500mL x 6uds
Santander-Agua-Agua con Gas 500mL x 6uds,2025-10-01 00:00:00.000,1.687159909,FORECAST 1,1.343322885,2.030996933,Santander,Agua,Agua con Gas 500mL x 6uds
Santander-Agua-Agua con Gas 500mL x 6uds,2025-10-01 00:00:00.000,1.859867586,FORECAST 2,1.516030586,2.203704634,Santander,Agua,Agua con Gas 500mL x 6uds
