NOMBRE_REGION,CATEGORIA,NOMBRE_PRODUCTO,MARCA,MES,M3_VENDIDOS,REGION_CATEGORIA_PRODUCTO,TICKETS,CANTIDAD,PRECIO_PROMEDIO,VENTAS_TOTALES,VENTAS_BRUTAS,DESCUENTOS,DESC_PORCENTAJE,COSTOS,GANANCIA_NETA,MARGEN_GANANCIA_NETA_PORCENTAJE
Valle del Cauca,Gaseosa,Zulianita Cola 600mL x 12uds,Zulianita,2024-07-01,0.043200,Valle del Cauca-Gaseosa-Zulianita Cola 600mL x 12uds,6,6,56858.47000000,341150.82000000,341150.82,0.00000000,0.000000000000,90061.20,251089.62000000,73.600766957000
Valle del Cauca,Gaseosa,Zulianita Cola 600mL x 12uds,Zulianita,2024-08-01,0.028800,Valle del Cauca-Gaseosa-Zulianita Cola 600mL x 12uds,4,4,57438.84000000,207354.21240000,229755.36,22401.14760000,9.750000000000,60371.24,146982.97240000,70.884970552900
Valle del Cauca,Gaseosa,Zulianita Cola 600mL x 12uds,Zulianita,2024-09-01,0.021600,Valle del Cauca-Gaseosa-Zulianita Cola 600mL x 12uds,3,3,60147.88000000,172022.93680000,180443.64,8420.70320000,4.666666666700,45462.66,126560.27680000,73.571745230200
Valle del Cauca,Gaseosa,Zulianita Cola 600mL x 12uds,Zulianita,2024-10-01,0.021600,Valle del Cauca-Gaseosa-Zulianita Cola 600mL x 12uds,3,3,62998.97000000,188996.91000000,188996.91,0.00000000,0.000000000000,45861.99,143134.92000000,75.734000095600
Valle del Cauca,Gaseosa,Zulianita Cola 600mL x 12uds,Zulianita,2024-11-01,0.028800,Valle del Cauca-Gaseosa-Zulianita Cola 600mL x 12uds,4,4,64832.11000000,259328.44000000,259328.44,0.00000000,0.000000000000,61271.28,198057.16000000,76.373096602900
Valle del Cauca,Gaseosa,Zulianita Cola 600mL x 12uds,Zulianita,2024-12-01,0.043200,Valle del Cauca-Gaseosa-Zulianita Cola 600mL x 12uds,6,6,67980.13000000,374570.51630000,407880.78,33310.26370000,8.166666666700,92202.12,282368.39630000,75.384576204600
Valle del Cauca,Gaseosa,Zulianita Cola 600mL x 12uds,Zulianita,2025-01-01,0.021600,Valle del Cauca-Gaseosa-Zulianita Cola 600mL x 12uds,3,3,70416.26000000,211248.78000000,211248.78,0.00000000,0.000000000000,46519.62,164729.16000000,77.978750930500
Valle del Cauca,Gaseosa,Zulianita Cola 600mL x 12uds,Zulianita,2025-02-01,0.036000,Valle del Cauca-Gaseosa-Zulianita Cola 600mL x 12uds,5,5,71372.40000000,325458.14400000,356862.00,31403.85600000,8.800000000000,77977.85,247480.29400000,76.040590337800
Valle del Cauca,Gaseosa,Zulianita Cola 600mL x 12uds,Zulianita,2025-03-01,0.079200,Valle del Cauca-Gaseosa-Zulianita Cola 600mL x 12uds,11,11,73613.93000000,801655.69770000,809753.23,8097.53230000,1.000000000000,172791.74,628863.95770000,78.445641876500
Valle del Cauca,Gaseosa,Zulianita Cola 600mL x 12uds,Zulianita,2025-04-01,0.036000,Valle del Cauca-Gaseosa-Zulianita Cola 600mL x 12uds,5,5,77108.15000000,364721.54950000,385540.75,20819.20050000,5.400000000000,79258.95,285462.59950000,78.268640800500
Valle del Cauca,Gaseosa,Zulianita Cola 600mL x 12uds,Zulianita,2025-05-01,0.014400,Valle del Cauca-Gaseosa-Zulianita Cola 600mL x 12uds,2,2,78419.19000000,148212.26910000,156838.38,8626.11090000,5.500000000000,31983.28,116228.98910000,78.420625907500
Valle del Cauca,Gaseosa,Zulianita Cola 600mL x 6uds,Zulianita,2022-07-01,0.032400,Valle del Cauca-Gaseosa-Zulianita Cola 600mL x 6uds,9,9,13820.33000000,123415.54690000,124382.97,967.42310000,0.777777777800,60661.35,62754.19690000,50.847886248000
Valle del Cauca,Gaseosa,Zulianita Cola 600mL x 6uds,Zulianita,2022-08-01,0.018000,Valle del Cauca-Gaseosa-Zulianita Cola 600mL x 6uds,5,5,14426.86000000,71124.41980000,72134.30,1009.88020000,1.400000000000,33846.00,37278.41980000,52.412968576500
Valle del Cauca,Gaseosa,Zulianita Cola 600mL x 6uds,Zulianita,2022-09-01,0.003600,Valle del Cauca-Gaseosa-Zulianita Cola 600mL x 6uds,1,1,15080.37000000,15080.37000000,15080.37,0.00000000,0.000000000000,6818.45,8261.92000000,54.785923687500
Valle del Cauca,Gaseosa,Zulianita Cola 600mL x 6uds,Zulianita,2022-10-01,0.018000,Valle del Cauca-Gaseosa-Zulianita Cola 600mL x 6uds,5,5,15691.94000000,78459.70000000,78459.70,0.00000000,0.000000000000,34217.00,44242.70000000,56.389076175400
Valle del Cauca,Gaseosa,Zulianita Cola 600mL x 6uds,Zulianita,2022-11-01,0.025200,Valle del Cauca-Gaseosa-Zulianita Cola 600mL x 6uds,7,7,16100.30000000,109482.04000000,112702.10,3220.06000000,2.857142857100,48177.01,61305.03000000,55.995513054000
Valle del Cauca,Gaseosa,Zulianita Cola 600mL x 6uds,Zulianita,2022-12-01,0.021600,Valle del Cauca-Gaseosa-Zulianita Cola 600mL x 6uds,6,6,16386.66000000,98319.96000000,98319.96,0.00000000,0.000000000000,41523.06,56796.90000000,57.767415690600
Valle del Cauca,Gaseosa,Zulianita Cola 600mL x 6uds,Zulianita,2023-01-01,0.018000,Valle del Cauca-Gaseosa-Zulianita Cola 600mL x 6uds,5,5,16598.72000000,78345.95840000,82993.60,4647.64160000,5.600000000000,34777.05,43568.90840000,55.610920192700
Valle del Cauca,Gaseosa,Zulianita Cola 600mL x 6uds,Zulianita,2023-02-01,0.010800,Valle del Cauca-Gaseosa-Zulianita Cola 600mL x 6uds,3,3,17272.23000000,43698.74190000,51816.69,8117.94810000,15.666666666700,20924.61,22774.13190000,52.116218705100
Valle del Cauca,Gaseosa,Zulianita Cola 600mL x 6uds,Zulianita,2023-03-01,0.021600,Valle del Cauca-Gaseosa-Zulianita Cola 600mL x 6uds,6,6,18128.30000000,105687.98900000,108769.80,3081.81100000,2.833333333300,42133.98,63554.00900000,60.133615561600
Valle del Cauca,Gaseosa,Zulianita Cola 600mL x 6uds,Zulianita,2023-04-01,0.018000,Valle del Cauca-Gaseosa-Zulianita Cola 600mL x 6uds,5,5,18395.74000000,89219.33900000,91978.70,2759.36100000,3.000000000000,35454.00,53765.33900000,60.261978627800
Valle del Cauca,Gaseosa,Zulianita Cola 600mL x 6uds,Zulianita,2023-05-01,0.032400,Valle del Cauca-Gaseosa-Zulianita Cola 600mL x 6uds,9,9,18869.54000000,160202.39460000,169825.86,9623.46540000,5.666666666700,64324.44,95877.95460000,59.848015904800
Valle del Cauca,Gaseosa,Zulianita Cola 600mL x 6uds,Zulianita,2023-06-01,0.018000,Valle del Cauca-Gaseosa-Zulianita Cola 600mL x 6uds,5,5,19314.17000000,91549.16580000,96570.85,5021.68420000,5.200000000000,36071.35,55477.81580000,60.598930984500
Valle del Cauca,Gaseosa,Zulianita Cola 600mL x 6uds,Zulianita,2023-07-01,0.010800,Valle del Cauca-Gaseosa-Zulianita Cola 600mL x 6uds,3,3,20090.57000000,60271.71000000,60271.71,0.00000000,0.000000000000,21685.89,38585.82000000,64.019786397300
Valle del Cauca,Gaseosa,Zulianita Cola 600mL x 6uds,Zulianita,2023-08-01,0.010800,Valle del Cauca-Gaseosa-Zulianita Cola 600mL x 6uds,3,3,20700.62000000,62101.86000000,62101.86,0.00000000,0.000000000000,21794.34,40307.52000000,64.905495584200
Valle del Cauca,Gaseosa,Zulianita Cola 600mL x 6uds,Zulianita,2023-09-01,0.014400,Valle del Cauca-Gaseosa-Zulianita Cola 600mL x 6uds,4,4,20945.14000000,78334.82360000,83780.56,5445.73640000,6.500000000000,29098.96,49235.86360000,62.853098197300
Valle del Cauca,Gaseosa,Zulianita Cola 600mL x 6uds,Zulianita,2023-10-01,0.007200,Valle del Cauca-Gaseosa-Zulianita Cola 600mL x 6uds,2,2,21433.61000000,39009.17020000,42867.22,3858.04980000,9.000000000000,14618.40,24390.77020000,62.525734525900
Valle del Cauca,Gaseosa,Zulianita Cola 600mL x 6uds,Zulianita,2023-11-01,0.021600,Valle del Cauca-Gaseosa-Zulianita Cola 600mL x 6uds,6,6,22039.74000000,132238.44000000,132238.44,0.00000000,0.000000000000,44121.06,88117.38000000,66.635223464500
Valle del Cauca,Gaseosa,Zulianita Cola 600mL x 6uds,Zulianita,2023-12-01,0.032400,Valle del Cauca-Gaseosa-Zulianita Cola 600mL x 6uds,9,9,22714.60000000,191484.07800000,204431.40,12947.32200000,6.333333333300,66398.67,125085.40800000,65.324182201700
Valle del Cauca,Gaseosa,Zulianita Cola 600mL x 6uds,Zulianita,2024-01-01,0.021600,Valle del Cauca-Gaseosa-Zulianita Cola 600mL x 6uds,6,6,23498.77000000,140992.62000000,140992.62,0.00000000,0.000000000000,44337.72,96654.90000000,68.553162569800
Valle del Cauca,Gaseosa,Zulianita Cola 600mL x 6uds,Zulianita,2024-02-01,0.014400,Valle del Cauca-Gaseosa-Zulianita Cola 600mL x 6uds,4,4,24664.89000000,88546.95510000,98659.56,10112.60490000,10.250000000000,29777.00,58769.95510000,66.371514450900
Valle del Cauca,Gaseosa,Zulianita Cola 600mL x 6uds,Zulianita,2024-03-01,0.028800,Valle del Cauca-Gaseosa-Zulianita Cola 600mL x 6uds,8,8,25206.76000000,190058.97040000,201654.08,11595.10960000,5.750000000000,59754.32,130304.65040000,68.560115908100
Valle del Cauca,Gaseosa,Zulianita Cola 600mL x 6uds,Zulianita,2024-04-01,0.018000,Valle del Cauca-Gaseosa-Zulianita Cola 600mL x 6uds,5,5,26293.97000000,124107.53840000,131469.85,7362.31160000,5.600000000000,37545.25,86562.28840000,69.747808647200
Valle del Cauca,Gaseosa,Zulianita Cola 600mL x 6uds,Zulianita,2024-05-01,0.028800,Valle del Cauca-Gaseosa-Zulianita Cola 600mL x 6uds,8,8,27302.33000000,210773.98760000,218418.64,7644.65240000,3.500000000000,60252.48,150521.50760000,71.413702095800
Valle del Cauca,Gaseosa,Zulianita Cola 600mL x 6uds,Zulianita,2024-06-01,0.007200,Valle del Cauca-Gaseosa-Zulianita Cola 600mL x 6uds,2,2,28466.23000000,56932.46000000,56932.46,0.00000000,0.000000000000,15118.60,41813.86000000,73.444674619700
Valle del Cauca,Gaseosa,Zulianita Cola 600mL x 6uds,Zulianita,2024-07-01,0.018000,Valle del Cauca-Gaseosa-Zulianita Cola 600mL x 6uds,5,5,29518.12000000,147590.60000000,147590.60,0.00000000,0.000000000000,38166.85,109423.75000000,74.140053634900
Valle del Cauca,Gaseosa,Zulianita Cola 600mL x 6uds,Zulianita,2024-08-01,0.010800,Valle del Cauca-Gaseosa-Zulianita Cola 600mL x 6uds,3,3,30502.49000000,84491.89730000,91507.47,7015.57270000,7.666666666700,23082.57,61409.32730000,72.680729469200
Valle del Cauca,Gaseosa,Zulianita Cola 600mL x 6uds,Zulianita,2024-09-01,0.028800,Valle del Cauca-Gaseosa-Zulianita Cola 600mL x 6uds,8,8,31692.48000000,237059.75040000,253539.84,16480.08960000,6.500000000000,61977.04,175082.71040000,73.855941426000
Valle del Cauca,Gaseosa,Zulianita Cola 600mL x 6uds,Zulianita,2024-10-01,0.018000,Valle del Cauca-Gaseosa-Zulianita Cola 600mL x 6uds,5,5,32043.19000000,142271.76360000,160215.95,17944.18640000,11.200000000000,38919.50,103352.26360000,72.644255602700
Valle del Cauca,Gaseosa,Zulianita Cola 600mL x 6uds,Zulianita,2024-11-01,0.021600,Valle del Cauca-Gaseosa-Zulianita Cola 600mL x 6uds,6,6,33603.14000000,196914.40040000,201618.84,4704.43960000,2.333333333300,47069.04,149845.36040000,76.096699934400
Valle del Cauca,Gaseosa,Zulianita Cola 600mL x 6uds,Zulianita,2024-12-01,0.014400,Valle del Cauca-Gaseosa-Zulianita Cola 600mL x 6uds,4,4,34982.43000000,130484.46390000,139929.72,9445.25610000,6.750000000000,31560.60,98923.86390000,75.812752678200
Valle del Cauca,Gaseosa,Zulianita Cola 600mL x 6uds,Zulianita,2025-01-01,0.032400,Valle del Cauca-Gaseosa-Zulianita Cola 600mL x 6uds,9,9,36341.71000000,309267.95210000,327075.39,17807.43790000,5.444444444400,71425.71,237842.24210000,76.904910607500
Valle del Cauca,Gaseosa,Zulianita Cola 600mL x 6uds,Zulianita,2025-02-01,0.014400,Valle del Cauca-Gaseosa-Zulianita Cola 600mL x 6uds,4,4,36953.00000000,137834.69000000,147812.00,9977.31000000,6.750000000000,31944.44,105890.25000000,76.824092686700
Valle del Cauca,Gaseosa,Zulianita Cola 600mL x 6uds,Zulianita,2025-03-01,0.014400,Valle del Cauca-Gaseosa-Zulianita Cola 600mL x 6uds,4,4,38238.57000000,136129.30920000,152954.28,16824.97080000,11.000000000000,32213.16,103916.14920000,76.336352406900
Valle del Cauca,Gaseosa,Zulianita Cola 600mL x 6uds,Zulianita,2025-04-01,0.010800,Valle del Cauca-Gaseosa-Zulianita Cola 600mL x 6uds,3,3,38846.98000000,112267.77220000,116540.94,4273.16780000,3.666666666700,24324.33,87943.44220000,78.333648630100
Valle del Cauca,Gaseosa,Zulianita Cola 600mL x 6uds,Zulianita,2025-05-01,0.021600,Valle del Cauca-Gaseosa-Zulianita Cola 600mL x 6uds,6,6,39284.51000000,223528.86190000,235707.06,12178.19810000,5.166666666700,49109.94,174418.92190000,78.029709639000
Valle del Cauca,Gaseosa,Zulianita Limón 1L x 12uds,Zulianita,2022-07-01,0.108000,Valle del Cauca-Gaseosa-Zulianita Limón 1L x 12uds,6,6,68779.65000000,412677.90000000,412677.90,0.00000000,0.000000000000,201958.50,210719.40000000,51.061469489900
Valle del Cauca,Gaseosa,Zulianita Limón 1L x 12uds,Zulianita,2022-08-01,0.144000,Valle del Cauca-Gaseosa-Zulianita Limón 1L x 12uds,8,8,69552.71000000,537642.44830000,556421.68,18779.23170000,3.375000000000,271815.76,265826.68830000,49.443024660800
Valle del Cauca,Gaseosa,Zulianita Limón 1L x 12uds,Zulianita,2022-09-01,0.090000,Valle del Cauca-Gaseosa-Zulianita Limón 1L x 12uds,5,5,70707.28000000,348586.89040000,353536.40,4949.50960000,1.400000000000,171396.40,177190.49040000,50.831082659700
Valle del Cauca,Gaseosa,Zulianita Limón 1L x 12uds,Zulianita,2022-10-01,0.036000,Valle del Cauca-Gaseosa-Zulianita Limón 1L x 12uds,2,2,71858.69000000,129345.64200000,143717.38,14371.73800000,10.000000000000,68627.98,60717.66200000,46.942178384300
Valle del Cauca,Gaseosa,Zulianita Limón 1L x 12uds,Zulianita,2022-11-01,0.054000,Valle del Cauca-Gaseosa-Zulianita Limón 1L x 12uds,3,3,73168.10000000,204870.68000000,219504.30,14633.62000000,6.666666666700,103137.54,101733.14000000,49.657247196100
Valle del Cauca,Gaseosa,Zulianita Limón 1L x 12uds,Zulianita,2022-12-01,0.054000,Valle del Cauca-Gaseosa-Zulianita Limón 1L x 12uds,3,3,75940.28000000,212632.78400000,227820.84,15188.05600000,6.666666666700,103882.23,108750.55400000,51.144772670600
Valle del Cauca,Gaseosa,Zulianita Limón 1L x 12uds,Zulianita,2023-01-01,0.036000,Valle del Cauca-Gaseosa-Zulianita Limón 1L x 12uds,2,2,78917.06000000,157834.12000000,157834.12,0.00000000,0.000000000000,69438.52,88395.60000000,56.005380839100
Valle del Cauca,Gaseosa,Zulianita Limón 1L x 12uds,Zulianita,2023-02-01,0.108000,Valle del Cauca-Gaseosa-Zulianita Limón 1L x 12uds,6,6,80594.91000000,403780.49910000,483569.46,79788.96090000,16.500000000000,208810.44,194970.05910000,48.286150404600
Valle del Cauca,Gaseosa,Zulianita Limón 1L x 12uds,Zulianita,2023-03-01,0.054000,Valle del Cauca-Gaseosa-Zulianita Limón 1L x 12uds,3,3,81560.87000000,229186.04470000,244682.61,15496.56530000,6.333333333300,105002.19,124183.85470000,54.184736624100
Valle del Cauca,Gaseosa,Zulianita Limón 1L x 12uds,Zulianita,2023-04-01,0.090000,Valle del Cauca-Gaseosa-Zulianita Limón 1L x 12uds,5,5,85116.45000000,372810.05100000,425582.25,52772.19900000,12.400000000000,175272.45,197537.60100000,52.986125366000
Valle del Cauca,Gaseosa,Zulianita Limón 1L x 12uds,Zulianita,2023-05-01,0.108000,Valle del Cauca-Gaseosa-Zulianita Limón 1L x 12uds,6,6,87196.11000000,477834.68280000,523176.66,45341.97720000,8.666666666700,211226.34,266608.34280000,55.795100773700
Valle del Cauca,Gaseosa,Zulianita Limón 1L x 12uds,Zulianita,2023-06-01,0.072000,Valle del Cauca-Gaseosa-Zulianita Limón 1L x 12uds,4,4,89095.41000000,356381.64000000,356381.64,0.00000000,0.000000000000,141749.80,214631.84000000,60.225279843300
Valle del Cauca,Gaseosa,Zulianita Limón 1L x 12uds,Zulianita,2023-07-01,0.018000,Valle del Cauca-Gaseosa-Zulianita Limón 1L x 12uds,1,1,92125.42000000,92125.42000000,92125.42,0.00000000,0.000000000000,35508.21,56617.21000000,61.456664186700
Valle del Cauca,Gaseosa,Zulianita Limón 1L x 12uds,Zulianita,2023-08-01,0.108000,Valle del Cauca-Gaseosa-Zulianita Limón 1L x 12uds,6,6,93141.51000000,507621.22950000,558849.06,51227.83050000,9.166666666700,213413.22,294208.00950000,57.958176766900
Valle del Cauca,Gaseosa,Zulianita Limón 1L x 12uds,Zulianita,2023-09-01,0.072000,Valle del Cauca-Gaseosa-Zulianita Limón 1L x 12uds,4,4,95160.12000000,336866.82480000,380640.48,43773.65520000,11.500000000000,142392.04,194474.78480000,57.730465122400
Valle del Cauca,Gaseosa,Zulianita Limón 1L x 12uds,Zulianita,2023-10-01,0.072000,Valle del Cauca-Gaseosa-Zulianita Limón 1L x 12uds,4,4,99323.45000000,397293.80000000,397293.80,0.00000000,0.000000000000,142831.12,254462.68000000,64.048993465300
Valle del Cauca,Gaseosa,Zulianita Limón 1L x 12uds,Zulianita,2023-11-01,0.198000,Valle del Cauca-Gaseosa-Zulianita Limón 1L x 12uds,11,11,101895.80000000,1098436.72400000,1120853.80,22417.07600000,2.000000000000,394706.73,703729.99400000,64.066502751000
Valle del Cauca,Gaseosa,Zulianita Limón 1L x 12uds,Zulianita,2023-12-01,0.090000,Valle del Cauca-Gaseosa-Zulianita Limón 1L x 12uds,5,5,105609.05000000,503755.16850000,528045.25,24290.08150000,4.600000000000,179575.65,324179.51850000,64.352594032000
Valle del Cauca,Gaseosa,Zulianita Limón 1L x 12uds,Zulianita,2024-02-01,0.144000,Valle del Cauca-Gaseosa-Zulianita Limón 1L x 12uds,8,8,113912.83000000,838398.42880000,911302.64,72904.21120000,8.000000000000,288915.60,549482.82880000,65.539582366200
Valle del Cauca,Gaseosa,Zulianita Limón 1L x 12uds,Zulianita,2024-03-01,0.090000,Valle del Cauca-Gaseosa-Zulianita Limón 1L x 12uds,5,5,117083.14000000,564340.73480000,585415.70,21074.96520000,3.600000000000,181047.70,383293.03480000,67.918725543700
Valle del Cauca,Gaseosa,Zulianita Limón 1L x 12uds,Zulianita,2024-04-01,0.036000,Valle del Cauca-Gaseosa-Zulianita Limón 1L x 12uds,2,2,120431.99000000,240863.98000000,240863.98,0.00000000,0.000000000000,72582.92,168281.06000000,69.865598002700
Valle del Cauca,Gaseosa,Zulianita Limón 1L x 12uds,Zulianita,2024-05-01,0.180000,Valle del Cauca-Gaseosa-Zulianita Limón 1L x 12uds,10,10,122930.05000000,1194880.08600000,1229300.50,34420.41400000,2.800000000000,363138.30,831741.78600000,69.608808092600
Valle del Cauca,Gaseosa,Zulianita Limón 1L x 12uds,Zulianita,2024-06-01,0.108000,Valle del Cauca-Gaseosa-Zulianita Limón 1L x 12uds,6,6,127858.24000000,767149.44000000,767149.44,0.00000000,0.000000000000,219337.26,547812.18000000,71.408796179300
Valle del Cauca,Gaseosa,Zulianita Limón 1L x 12uds,Zulianita,2024-07-01,0.018000,Valle del Cauca-Gaseosa-Zulianita Limón 1L x 12uds,1,1,129575.16000000,91998.36360000,129575.16,37576.79640000,29.000000000000,36681.89,55316.47360000,60.127671227400
Valle del Cauca,Gaseosa,Zulianita Limón 1L x 12uds,Zulianita,2024-08-01,0.126000,Valle del Cauca-Gaseosa-Zulianita Limón 1L x 12uds,7,7,133677.25000000,914352.39000000,935740.75,21388.36000000,2.285714285700,259265.72,655086.67000000,71.644879716500
Valle del Cauca,Gaseosa,Zulianita Limón 1L x 12uds,Zulianita,2024-09-01,0.072000,Valle del Cauca-Gaseosa-Zulianita Limón 1L x 12uds,4,4,138167.34000000,552669.36000000,552669.36,0.00000000,0.000000000000,148972.00,403697.36000000,73.045004702300
Valle del Cauca,Gaseosa,Zulianita Limón 1L x 12uds,Zulianita,2024-10-01,0.144000,Valle del Cauca-Gaseosa-Zulianita Limón 1L x 12uds,8,8,144195.84000000,1098772.30080000,1153566.72,54794.41920000,4.750000000000,300382.40,798389.90080000,72.661997414600
Valle del Cauca,Gaseosa,Zulianita Limón 1L x 12uds,Zulianita,2024-11-01,0.072000,Valle del Cauca-Gaseosa-Zulianita Limón 1L x 12uds,4,4,148052.40000000,516702.87600000,592209.60,75506.72400000,12.750000000000,150995.48,365707.39600000,70.777116402200
Valle del Cauca,Gaseosa,Zulianita Limón 1L x 12uds,Zulianita,2024-12-01,0.090000,Valle del Cauca-Gaseosa-Zulianita Limón 1L x 12uds,5,5,154666.75000000,694453.70750000,773333.75,78880.04250000,10.200000000000,189640.55,504813.15750000,72.692125054300
Valle del Cauca,Gaseosa,Zulianita Limón 1L x 12uds,Zulianita,2025-01-01,0.054000,Valle del Cauca-Gaseosa-Zulianita Limón 1L x 12uds,3,3,161667.92000000,417103.23360000,485003.76,67900.52640000,14.000000000000,114326.25,302776.98360000,72.590418680500
Valle del Cauca,Gaseosa,Zulianita Limón 1L x 12uds,Zulianita,2025-02-01,0.072000,Valle del Cauca-Gaseosa-Zulianita Limón 1L x 12uds,4,4,163795.18000000,643715.05740000,655180.72,11465.66260000,1.750000000000,153811.16,489903.89740000,76.105707295200
Valle del Cauca,Gaseosa,Zulianita Limón 1L x 12uds,Zulianita,2025-03-01,0.090000,Valle del Cauca-Gaseosa-Zulianita Limón 1L x 12uds,5,5,170113.13000000,826749.81180000,850565.65,23815.83820000,2.800000000000,193229.30,633520.51180000,76.627838646900
Valle del Cauca,Gaseosa,Zulianita Limón 1L x 12uds,Zulianita,2025-04-01,0.144000,Valle del Cauca-Gaseosa-Zulianita Limón 1L x 12uds,8,8,177941.43000000,1395060.81120000,1423531.44,28470.62880000,2.000000000000,311641.60,1083419.21120000,77.661074162600
Valle del Cauca,Gaseosa,Zulianita Limón 1L x 12uds,Zulianita,2025-05-01,0.036000,Valle del Cauca-Gaseosa-Zulianita Limón 1L x 12uds,2,2,184543.31000000,369086.62000000,369086.62,0.00000000,0.000000000000,78393.66,290692.96000000,78.760091601300
Valle del Cauca,Gaseosa,Zulianita Limón 1L x 6uds,Zulianita,2022-07-01,0.081000,Valle del Cauca-Gaseosa-Zulianita Limón 1L x 6uds,9,9,35431.72000000,316405.25960000,318885.48,2480.22040000,0.777777777800,148053.42,168351.83960000,53.207661532800
Valle del Cauca,Gaseosa,Zulianita Limón 1L x 6uds,Zulianita,2022-08-01,0.054000,Valle del Cauca-Gaseosa-Zulianita Limón 1L x 6uds,6,6,37088.20000000,217336.85200000,222529.20,5192.34800000,2.333333333300,99535.62,117801.23200000,54.202143316200
Valle del Cauca,Gaseosa,Zulianita Limón 1L x 6uds,Zulianita,2022-09-01,0.027000,Valle del Cauca-Gaseosa-Zulianita Limón 1L x 6uds,3,3,37939.14000000,113817.42000000,113817.42,0.00000000,0.000000000000,49778.73,64038.69000000,56.264401354400
Valle del Cauca,Gaseosa,Zulianita Limón 1L x 6uds,Zulianita,2022-10-01,0.045000,Valle del Cauca-Gaseosa-Zulianita Limón 1L x 6uds,5,5,39208.75000000,196043.75000000,196043.75,0.00000000,0.000000000000,83725.50,112318.25000000,57.292441100500
Valle del Cauca,Gaseosa,Zulianita Limón 1L x 6uds,Zulianita,2022-11-01,0.036000,Valle del Cauca-Gaseosa-Zulianita Limón 1L x 6uds,4,4,40815.32000000,163261.28000000,163261.28,0.00000000,0.000000000000,67547.36,95713.92000000,58.626221722600
Valle del Cauca,Gaseosa,Zulianita Limón 1L x 6uds,Zulianita,2022-12-01,0.027000,Valle del Cauca-Gaseosa-Zulianita Limón 1L x 6uds,3,3,42628.61000000,127885.83000000,127885.83,0.00000000,0.000000000000,51147.15,76738.68000000,60.005615946700
Valle del Cauca,Gaseosa,Zulianita Limón 1L x 6uds,Zulianita,2023-01-01,0.045000,Valle del Cauca-Gaseosa-Zulianita Limón 1L x 6uds,5,5,43691.92000000,200982.83200000,218459.60,17476.76800000,8.000000000000,86048.20,114934.63200000,57.186293404400
Valle del Cauca,Gaseosa,Zulianita Limón 1L x 6uds,Zulianita,2023-02-01,0.036000,Valle del Cauca-Gaseosa-Zulianita Limón 1L x 6uds,4,4,44820.21000000,179280.84000000,179280.84,0.00000000,0.000000000000,68908.12,110372.72000000,61.564147066700
Valle del Cauca,Gaseosa,Zulianita Limón 1L x 6uds,Zulianita,2023-03-01,0.072000,Valle del Cauca-Gaseosa-Zulianita Limón 1L x 6uds,8,8,45809.42000000,338073.51960000,366475.36,28401.84040000,7.750000000000,138004.32,200069.19960000,59.179198606500
Valle del Cauca,Gaseosa,Zulianita Limón 1L x 6uds,Zulianita,2023-04-01,0.054000,Valle del Cauca-Gaseosa-Zulianita Limón 1L x 6uds,6,6,46556.12000000,266301.00640000,279336.72,13035.71360000,4.666666666700,104485.14,161815.86640000,60.764271448900
Valle del Cauca,Gaseosa,Zulianita Limón 1L x 6uds,Zulianita,2023-05-01,0.045000,Valle del Cauca-Gaseosa-Zulianita Limón 1L x 6uds,5,5,48496.29000000,238601.74680000,242481.45,3879.70320000,1.600000000000,87907.40,150694.34680000,63.157268888900
Valle del Cauca,Gaseosa,Zulianita Limón 1L x 6uds,Zulianita,2023-06-01,0.036000,Valle del Cauca-Gaseosa-Zulianita Limón 1L x 6uds,4,4,50240.57000000,187899.73180000,200962.28,13062.54820000,6.500000000000,70448.44,117451.29180000,62.507429188400
Valle del Cauca,Gaseosa,Zulianita Limón 1L x 6uds,Zulianita,2023-07-01,0.036000,Valle del Cauca-Gaseosa-Zulianita Limón 1L x 6uds,4,4,52689.78000000,210759.12000000,210759.12,0.00000000,0.000000000000,70937.04,139822.08000000,66.342125550700
Valle del Cauca,Gaseosa,Zulianita Limón 1L x 6uds,Zulianita,2023-08-01,0.036000,Valle del Cauca-Gaseosa-Zulianita Limón 1L x 6uds,4,4,55174.30000000,216283.25600000,220697.20,4413.94400000,2.000000000000,71495.32,144787.93600000,66.943663914500
Valle del Cauca,Gaseosa,Zulianita Limón 1L x 6uds,Zulianita,2023-09-01,0.054000,Valle del Cauca-Gaseosa-Zulianita Limón 1L x 6uds,6,6,56218.72000000,322133.26560000,337312.32,15179.05440000,4.500000000000,107874.60,214258.66560000,66.512430872600
Valle del Cauca,Gaseosa,Zulianita Limón 1L x 6uds,Zulianita,2023-10-01,0.045000,Valle del Cauca-Gaseosa-Zulianita Limón 1L x 6uds,5,5,57175.23000000,285876.15000000,285876.15,0.00000000,0.000000000000,90171.30,195704.85000000,68.457914380100
Valle del Cauca,Gaseosa,Zulianita Limón 1L x 6uds,Zulianita,2023-11-01,0.054000,Valle del Cauca-Gaseosa-Zulianita Limón 1L x 6uds,6,6,59321.58000000,337539.79020000,355929.48,18389.68980000,5.166666666700,108343.38,229196.41020000,67.902042027200
Valle del Cauca,Gaseosa,Zulianita Limón 1L x 6uds,Zulianita,2023-12-01,0.072000,Valle del Cauca-Gaseosa-Zulianita Limón 1L x 6uds,8,8,61644.21000000,485139.93270000,493153.68,8013.74730000,1.625000000000,145828.40,339311.53270000,69.940961324600
