training_id,employee_id,course_name,status,training_date,plan_year,duration_hours
18078,1986,Workplace Safety and Compliance,Completed,2024-11-29,2024,2
18079,1555,Data Security Awareness,Completed,2024-07-07,2024,2
18080,1570,Financial Reporting for Retail,Completed,2025-04-03,2025,4
18081,1863,Customer Service Excellence,Completed,2024-07-15,2024,4
18082,1093,Workplace Safety and Compliance,Completed,2024-02-26,2024,2
18083,1996,Workplace Safety and Compliance,Completed,2025-01-21,2025,2
18084,1819,Marketing Campaign Strategies,Completed,2024-02-05,2024,5
18085,1533,Customer Service Excellence,Completed,2025-01-27,2025,4
18086,1839,Data Security Awareness,Scheduled,2025-12-25,2025,2
18087,1496,Data Security Awareness,Completed,2024-01-12,2024,2
18088,1557,Workplace Safety and Compliance,Completed,2024-11-25,2024,2
18089,1231,Inventory Management Basics,Scheduled,2025-11-06,2025,3
18090,1799,Inventory Management Basics,Completed,2024-07-28,2024,3
18091,1589,Financial Reporting for Retail,Completed,2025-04-07,2025,4
18092,1173,Retail Sales Techniques,Completed,2024-04-02,2024,5
18093,1140,Data Security Awareness,Scheduled,2025-09-15,2025,2
18094,1496,Customer Service Excellence,Scheduled,2025-11-17,2025,4
18095,1838,Customer Service Excellence,Scheduled,2024-07-13,2024,4
18096,1729,Data Security Awareness,Scheduled,2025-09-21,2025,2
18097,1212,Data Security Awareness,Scheduled,2024-07-20,2024,2
18098,1059,Inventory Management Basics,Scheduled,2025-08-13,2025,3
18099,1328,Inventory Management Basics,Scheduled,2025-07-22,2025,3
18100,1520,Data Security Awareness,Completed,2024-08-25,2024,2
18101,1799,Workplace Safety and Compliance,Completed,2024-04-25,2024,2
18102,1825,Employee Wellness Program,Completed,2024-01-02,2024,2
18103,1127,Workplace Safety and Compliance,Scheduled,2025-08-16,2025,2
18104,1101,Workplace Safety and Compliance,Scheduled,2025-12-17,2025,2
18105,1141,Workplace Safety and Compliance,Scheduled,2025-10-10,2025,2
18106,1858,Data Security Awareness,Completed,2025-04-25,2025,2
18107,1253,Customer Service Excellence,Completed,2024-04-26,2024,4
18108,1956,Workplace Safety and Compliance,Completed,2024-02-13,2024,2
18109,1640,Inventory Management Basics,Completed,2025-04-17,2025,3
18110,1940,Inventory Management Basics,Scheduled,2024-10-06,2024,3
18111,1229,Inventory Management Basics,Scheduled,2025-12-09,2025,3
18112,1002,Data Security Awareness,Completed,2024-02-09,2024,2
18113,1649,Data Security Awareness,Completed,2024-10-03,2024,2
18114,1839,Customer Service Excellence,Scheduled,2024-11-06,2024,4
18115,1659,Workplace Safety and Compliance,Scheduled,2025-11-17,2025,2
18116,1424,Inventory Management Basics,Completed,2025-04-03,2025,3
18117,1480,Customer Service Excellence,Completed,2024-12-14,2024,4
18118,1389,Inventory Management Basics,Completed,2024-10-24,2024,3
18119,1207,Leadership and Team Management,Scheduled,2024-12-28,2024,6
18120,1126,Data Security Awareness,Scheduled,2024-06-14,2024,2
18121,1633,Workplace Safety and Compliance,Completed,2024-06-07,2024,2
18122,1736,Workplace Safety and Compliance,Completed,2024-11-04,2024,2
18123,1158,Leadership and Team Management,Completed,2025-02-02,2025,6
18124,1560,Workplace Safety and Compliance,Completed,2025-04-15,2025,2
18125,1545,Workplace Safety and Compliance,Completed,2025-01-16,2025,2
18126,1229,Customer Service Excellence,Scheduled,2025-10-14,2025,4
18127,1039,Customer Service Excellence,Completed,2024-11-13,2024,4
18128,1349,Customer Service Excellence,Scheduled,2024-07-18,2024,4
18129,1486,Data Security Awareness,Scheduled,2025-11-06,2025,2
18130,1298,Customer Service Excellence,Scheduled,2025-11-19,2025,4
18131,1311,Data Security Awareness,Scheduled,2025-06-16,2025,2
18132,1913,Data Security Awareness,Scheduled,2025-11-08,2025,2
18133,1355,Leadership and Team Management,Scheduled,2024-11-09,2024,6
18134,1595,Data Security Awareness,Scheduled,2024-06-29,2024,2
18135,1170,Inventory Management Basics,Completed,2024-01-13,2024,3
18136,1840,Workplace Safety and Compliance,Completed,2024-05-29,2024,2
18137,1029,Advanced Inventory Control,Scheduled,2025-02-05,2024,4
18138,1884,Employee Wellness Program,Completed,2024-02-07,2024,2
18139,1085,Workplace Safety and Compliance,Completed,2024-06-12,2024,2
18140,1367,Inventory Management Basics,Scheduled,2025-09-13,2025,3
18141,1307,Customer Service Excellence,Scheduled,2025-10-27,2025,4
18142,1675,Leadership and Team Management,Completed,2025-02-11,2025,6
18143,1654,Workplace Safety and Compliance,Completed,2025-01-05,2025,2
18144,1486,Workplace Safety and Compliance,Completed,2025-02-08,2025,2
18145,1264,Workplace Safety and Compliance,Scheduled,2025-08-28,2025,2
18146,1969,Data Security Awareness,Completed,2025-04-16,2025,2
18147,1007,Customer Service Excellence,Completed,2024-11-21,2024,4
18148,1860,Advanced Inventory Control,Completed,2025-01-02,2025,4
18149,1887,Customer Service Excellence,Completed,2024-06-05,2024,4
18150,1607,Inventory Management Basics,Completed,2024-04-18,2024,3
18151,1969,Leadership and Team Management,Completed,2024-06-20,2024,6
18152,1616,Advanced Inventory Control,Scheduled,2025-12-24,2025,4
18153,1037,Financial Reporting for Retail,Scheduled,2025-12-05,2025,4
18154,1536,Employee Wellness Program,Completed,2024-02-21,2024,2
18155,1079,Retail Sales Techniques,Scheduled,2024-10-30,2024,5
18156,1887,Data Security Awareness,Completed,2024-03-29,2024,2
18157,1797,Data Security Awareness,Scheduled,2025-08-16,2025,2
18158,1367,Marketing Campaign Strategies,Scheduled,2025-06-17,2025,5
18159,1173,Data Security Awareness,Completed,2024-04-21,2024,2
18160,1362,Inventory Management Basics,Completed,2025-02-01,2025,3
18161,1925,Leadership and Team Management,Completed,2025-01-17,2025,6
18162,1373,Workplace Safety and Compliance,Scheduled,2024-12-04,2024,2
18163,1480,Retail Sales Techniques,Completed,2024-10-23,2024,5
18164,1811,Customer Service Excellence,Scheduled,2025-03-14,2024,4
18165,1921,Retail Sales Techniques,Scheduled,2024-07-02,2024,5
18166,1703,Inventory Management Basics,Completed,2024-04-11,2024,3
18167,1467,Financial Reporting for Retail,Completed,2024-12-05,2024,4
18168,1056,Workplace Safety and Compliance,Completed,2024-11-05,2024,2
18169,1203,Data Security Awareness,Scheduled,2025-12-07,2025,2
18170,1202,Data Security Awareness,Completed,2024-03-27,2024,2
18171,1991,Leadership and Team Management,Completed,2024-10-06,2024,6
18172,1685,Customer Service Excellence,Completed,2024-07-12,2024,4
18173,1979,Workplace Safety and Compliance,Completed,2024-03-06,2024,2
18174,1435,Inventory Management Basics,Completed,2025-04-15,2025,3
18175,1378,Customer Service Excellence,Scheduled,2025-10-17,2025,4
18176,1252,Workplace Safety and Compliance,Completed,2025-04-22,2025,2
18177,1838,Workplace Safety and Compliance,Completed,2024-03-12,2024,2
18178,1784,Leadership and Team Management,Completed,2024-11-14,2024,6
18179,1598,Workplace Safety and Compliance,Scheduled,2024-12-18,2024,2
18180,1562,Customer Service Excellence,Scheduled,2024-09-20,2024,4
18181,1282,Leadership and Team Management,Scheduled,2025-11-07,2025,6
18182,1616,Customer Service Excellence,Scheduled,2025-02-18,2024,4
18183,1487,Data Security Awareness,Scheduled,2025-10-04,2025,2
18184,1254,Inventory Management Basics,Completed,2024-12-17,2024,3
18185,1502,Inventory Management Basics,Completed,2025-04-23,2025,3
18186,1268,Marketing Campaign Strategies,Scheduled,2025-11-03,2025,5
18187,1828,Data Security Awareness,Completed,2024-01-19,2024,2
18188,1094,Workplace Safety and Compliance,Scheduled,2025-03-16,2024,2
18189,1410,Advanced Inventory Control,Completed,2025-01-29,2025,4
18190,1418,Retail Sales Techniques,Completed,2024-07-10,2024,5
18191,1894,Inventory Management Basics,Completed,2025-01-14,2025,3
18192,1972,Workplace Safety and Compliance,Completed,2025-01-02,2025,2
18193,1453,Inventory Management Basics,Scheduled,2024-09-17,2024,3
18194,1092,Inventory Management Basics,Scheduled,2025-08-06,2025,3
18195,1984,Employee Wellness Program,Scheduled,2025-08-01,2025,2
18196,1138,Workplace Safety and Compliance,Completed,2024-10-15,2024,2
18197,1624,Marketing Campaign Strategies,Completed,2025-03-25,2025,5
18198,1743,Advanced Inventory Control,Completed,2025-04-22,2025,4
18199,1807,Data Security Awareness,Completed,2025-04-06,2025,2
18200,1631,Data Security Awareness,Completed,2024-06-17,2024,2
18201,1298,Inventory Management Basics,Scheduled,2025-06-24,2025,3
18202,1552,Marketing Campaign Strategies,Completed,2024-06-06,2024,5
18203,1443,Customer Service Excellence,Completed,2024-05-13,2024,4
18204,1283,Leadership and Team Management,Scheduled,2025-10-11,2025,6
18205,1559,Data Security Awareness,Completed,2024-11-07,2024,2
18206,1299,Leadership and Team Management,Scheduled,2025-07-21,2025,6
18207,1339,Employee Wellness Program,Completed,2024-01-14,2024,2
18208,1140,Workplace Safety and Compliance,Scheduled,2025-10-14,2025,2
18209,1017,Workplace Safety and Compliance,Scheduled,2024-07-21,2024,2
18210,1634,Employee Wellness Program,Scheduled,2024-10-07,2024,2
18211,1498,Inventory Management Basics,Completed,2024-12-11,2024,3
18212,1809,Data Security Awareness,Completed,2025-04-25,2025,2
18213,1556,Workplace Safety and Compliance,Completed,2024-04-07,2024,2
18214,1498,Data Security Awareness,Completed,2024-05-23,2024,2
18215,1298,Inventory Management Basics,Scheduled,2025-02-04,2024,3
18216,1084,Customer Service Excellence,Completed,2024-04-12,2024,4
18217,1419,Data Security Awareness,Completed,2024-08-02,2024,2
18218,1190,Inventory Management Basics,Completed,2025-05-12,2025,3
18219,1595,Workplace Safety and Compliance,Scheduled,2025-12-22,2025,2
18220,1546,Data Security Awareness,Completed,2024-08-05,2024,2
18221,1371,Customer Service Excellence,Scheduled,2025-10-21,2025,4
18222,1898,Data Security Awareness,Completed,2025-02-01,2025,2
18223,1027,Data Security Awareness,Completed,2024-06-26,2024,2
18224,1977,Retail Sales Techniques,Completed,2024-03-10,2024,5
18225,1963,Customer Service Excellence,Completed,2025-05-20,2025,4
18226,1202,Workplace Safety and Compliance,Scheduled,2025-08-19,2025,2
18227,1694,Data Security Awareness,Scheduled,2025-10-09,2025,2
18228,1701,Workplace Safety and Compliance,Completed,2025-02-01,2025,2
18229,1265,Customer Service Excellence,Completed,2024-01-22,2024,4
18230,1789,Customer Service Excellence,Completed,2025-03-16,2025,4
18231,1393,Data Security Awareness,Scheduled,2024-10-11,2024,2
18232,1950,Customer Service Excellence,Completed,2024-10-11,2024,4
18233,1461,Inventory Management Basics,Completed,2024-09-10,2024,3
18234,1784,Workplace Safety and Compliance,Completed,2024-04-21,2024,2
18235,1165,Inventory Management Basics,Completed,2024-10-07,2024,3
18236,1822,Financial Reporting for Retail,Scheduled,2025-01-10,2024,4
18237,1010,Customer Service Excellence,Scheduled,2025-12-01,2025,4
18238,1295,Inventory Management Basics,Scheduled,2025-12-10,2025,3
18239,1382,Inventory Management Basics,Completed,2024-06-18,2024,3
18240,1422,Customer Service Excellence,Completed,2025-04-18,2025,4
18241,1587,Customer Service Excellence,Scheduled,2025-07-04,2025,4
18242,1348,Workplace Safety and Compliance,Scheduled,2025-10-24,2025,2
18243,1145,Workplace Safety and Compliance,Completed,2025-01-13,2025,2
18244,1216,Customer Service Excellence,Completed,2024-03-20,2024,4
18245,1410,Advanced Inventory Control,Scheduled,2024-08-01,2024,4
18246,1131,Workplace Safety and Compliance,Scheduled,2025-09-14,2025,2
18247,1047,Employee Wellness Program,Completed,2024-01-01,2024,2
18248,1710,Data Security Awareness,Scheduled,2024-11-09,2024,2
18249,1419,Customer Service Excellence,Scheduled,2025-11-26,2025,4
18250,1454,Inventory Management Basics,Scheduled,2025-09-14,2025,3
18251,1703,Workplace Safety and Compliance,Completed,2024-11-28,2024,2
18252,1864,Workplace Safety and Compliance,Scheduled,2024-08-25,2024,2
18253,1573,Workplace Safety and Compliance,Scheduled,2025-05-31,2025,2
18254,1292,Customer Service Excellence,Completed,2024-01-06,2024,4
18255,1230,Data Security Awareness,Completed,2024-11-11,2024,2
18256,1308,Customer Service Excellence,Scheduled,2025-09-27,2025,4
18257,1756,Inventory Management Basics,Completed,2025-04-13,2025,3
18258,2000,Customer Service Excellence,Completed,2025-02-20,2025,4
18259,1786,Workplace Safety and Compliance,Completed,2025-01-11,2025,2
18260,1486,Inventory Management Basics,Scheduled,2025-12-12,2025,3
18261,1241,Customer Service Excellence,Completed,2025-05-15,2025,4
18262,1062,Customer Service Excellence,Scheduled,2025-08-21,2025,4
18263,1746,Customer Service Excellence,Scheduled,2025-12-19,2025,4
18264,1389,Leadership and Team Management,Scheduled,2025-07-18,2025,6
18265,1740,Data Security Awareness,Scheduled,2025-01-14,2024,2
18266,1874,Financial Reporting for Retail,Scheduled,2025-06-01,2025,4
18267,1926,Customer Service Excellence,Completed,2025-05-03,2025,4
18268,1181,Inventory Management Basics,Completed,2024-03-30,2024,3
18269,1578,Financial Reporting for Retail,Scheduled,2025-09-10,2025,4
18270,1450,Retail Sales Techniques,Completed,2025-03-14,2025,5
18271,1247,Inventory Management Basics,Completed,2025-04-29,2025,3
18272,1178,Workplace Safety and Compliance,Completed,2025-05-07,2025,2
18273,1263,Marketing Campaign Strategies,Scheduled,2025-08-05,2025,5
18274,1965,Workplace Safety and Compliance,Completed,2025-04-09,2025,2
18275,1248,Inventory Management Basics,Scheduled,2025-08-24,2025,3
18276,1138,Data Security Awareness,Completed,2025-03-23,2025,2
18277,1364,Data Security Awareness,Scheduled,2024-10-31,2024,2
18278,1981,Inventory Management Basics,Completed,2025-02-16,2025,3
18279,1039,Inventory Management Basics,Completed,2025-01-08,2025,3
18280,1459,Workplace Safety and Compliance,Scheduled,2024-08-03,2024,2
18281,1248,Customer Service Excellence,Completed,2024-12-04,2024,4
18282,1489,Data Security Awareness,Completed,2024-09-16,2024,2
18283,1003,Workplace Safety and Compliance,Completed,2024-12-30,2024,2
18284,1393,Inventory Management Basics,Scheduled,2024-12-15,2024,3
18285,1112,Customer Service Excellence,Completed,2024-11-28,2024,4
18286,1512,Leadership and Team Management,Scheduled,2025-01-20,2024,6
18287,1594,Inventory Management Basics,Scheduled,2025-12-06,2025,3
18288,1863,Inventory Management Basics,Scheduled,2025-10-30,2025,3
18289,1041,Marketing Campaign Strategies,Completed,2024-01-14,2024,5
18290,1763,Customer Service Excellence,Completed,2024-01-09,2024,4
18291,1294,Data Security Awareness,Completed,2024-04-30,2024,2
18292,1471,Financial Reporting for Retail,Completed,2024-09-16,2024,4
18293,1977,Data Security Awareness,Scheduled,2025-09-29,2025,2
18294,1230,Customer Service Excellence,Completed,2024-03-14,2024,4
18295,1796,Inventory Management Basics,Completed,2025-04-06,2025,3
18296,1727,Data Security Awareness,Completed,2025-01-02,2025,2
18297,1339,Employee Wellness Program,Completed,2025-01-03,2025,2
18298,1465,Customer Service Excellence,Completed,2024-11-19,2024,4
18299,1151,Workplace Safety and Compliance,Completed,2024-11-09,2024,2
18300,1481,Customer Service Excellence,Scheduled,2024-12-19,2024,4
18301,1090,Data Security Awareness,Completed,2024-10-14,2024,2
18302,1730,Inventory Management Basics,Scheduled,2025-08-07,2025,3
18303,1967,Data Security Awareness,Completed,2024-11-15,2024,2
18304,1960,Inventory Management Basics,Scheduled,2025-10-07,2025,3
18305,1480,Customer Service Excellence,Scheduled,2025-07-03,2025,4
18306,1056,Customer Service Excellence,Completed,2024-05-03,2024,4
18307,1682,Data Security Awareness,Completed,2024-07-24,2024,2
18308,1796,Customer Service Excellence,Scheduled,2025-07-07,2025,4
18309,1027,Data Security Awareness,Completed,2024-09-20,2024,2
18310,1006,Inventory Management Basics,Completed,2025-02-12,2025,3
18311,1948,Marketing Campaign Strategies,Completed,2024-12-01,2024,5
18312,1760,Inventory Management Basics,Completed,2024-09-24,2024,3
18313,1913,Marketing Campaign Strategies,Completed,2024-09-17,2024,5
18314,1855,Leadership and Team Management,Completed,2024-12-04,2024,6
18315,1736,Data Security Awareness,Completed,2025-01-31,2025,2
18316,1327,Inventory Management Basics,Scheduled,2025-07-15,2025,3
18317,1515,Workplace Safety and Compliance,Scheduled,2025-07-21,2025,2
18318,1659,Financial Reporting for Retail,Scheduled,2025-06-05,2025,4
18319,1526,Customer Service Excellence,Completed,2024-01-12,2024,4
18320,1564,Data Security Awareness,Completed,2025-04-24,2025,2
18321,1802,Financial Reporting for Retail,Scheduled,2025-08-26,2025,4
18322,1897,Customer Service Excellence,Scheduled,2025-11-18,2025,4
18323,1539,Leadership and Team Management,Scheduled,2025-02-02,2024,6
18324,1168,Inventory Management Basics,Completed,2024-11-05,2024,3
18325,1758,Inventory Management Basics,Scheduled,2024-11-24,2024,3
18326,1168,Data Security Awareness,Completed,2024-08-11,2024,2
18327,1702,Customer Service Excellence,Completed,2025-04-08,2025,4
18328,1005,Workplace Safety and Compliance,Scheduled,2025-12-04,2025,2
18329,1593,Data Security Awareness,Completed,2024-03-15,2024,2
18330,1037,Financial Reporting for Retail,Scheduled,2024-09-29,2024,4
18331,1602,Data Security Awareness,Scheduled,2025-09-22,2025,2
18332,1355,Workplace Safety and Compliance,Scheduled,2025-11-22,2025,2
18333,1327,Financial Reporting for Retail,Scheduled,2025-01-12,2024,4
18334,1586,Workplace Safety and Compliance,Scheduled,2025-12-17,2025,2
18335,1780,Customer Service Excellence,Scheduled,2025-05-25,2025,4
18336,1188,Inventory Management Basics,Scheduled,2025-09-12,2025,3
18337,1125,Inventory Management Basics,Completed,2024-01-13,2024,3
18338,1721,Workplace Safety and Compliance,Scheduled,2025-08-28,2025,2
18339,1600,Workplace Safety and Compliance,Completed,2024-09-26,2024,2
18340,1499,Customer Service Excellence,Completed,2024-06-23,2024,4
18341,1191,Marketing Campaign Strategies,Completed,2024-02-29,2024,5
18342,1769,Customer Service Excellence,Scheduled,2024-09-05,2024,4
18343,1438,Inventory Management Basics,Completed,2025-04-05,2025,3
18344,1649,Data Security Awareness,Completed,2025-01-28,2025,2
18345,1715,Employee Wellness Program,Completed,2024-04-23,2024,2
18346,1809,Customer Service Excellence,Completed,2024-07-06,2024,4
18347,1569,Customer Service Excellence,Scheduled,2025-02-15,2024,4
18348,1822,Workplace Safety and Compliance,Completed,2025-05-06,2025,2
18349,1837,Data Security Awareness,Scheduled,2025-03-16,2024,2
18350,1804,Workplace Safety and Compliance,Completed,2025-02-08,2025,2
18351,1566,Customer Service Excellence,Scheduled,2025-08-30,2025,4
18352,1127,Leadership and Team Management,Completed,2025-05-21,2025,6
18353,1107,Marketing Campaign Strategies,Completed,2024-10-15,2024,5
18354,1860,Customer Service Excellence,Scheduled,2025-09-23,2025,4
18355,1225,Workplace Safety and Compliance,Completed,2024-08-21,2024,2
18356,1178,Financial Reporting for Retail,Scheduled,2025-06-20,2025,4
18357,1750,Workplace Safety and Compliance,Completed,2025-03-21,2025,2
18358,1899,Advanced Inventory Control,Scheduled,2025-12-28,2025,4
18359,1170,Marketing Campaign Strategies,Scheduled,2024-10-03,2024,5
18360,1728,Workplace Safety and Compliance,Scheduled,2025-08-09,2025,2
18361,1513,Workplace Safety and Compliance,Scheduled,2025-06-12,2025,2
18362,1018,Inventory Management Basics,Completed,2024-06-15,2024,3
18363,1502,Workplace Safety and Compliance,Completed,2024-03-26,2024,2
18364,1635,Data Security Awareness,Completed,2024-02-23,2024,2
18365,1523,Financial Reporting for Retail,Scheduled,2025-07-26,2025,4
18366,1723,Leadership and Team Management,Completed,2024-01-10,2024,6
18367,1934,Employee Wellness Program,Scheduled,2025-08-26,2025,2
18368,1765,Workplace Safety and Compliance,Scheduled,2025-11-04,2025,2
18369,1237,Customer Service Excellence,Scheduled,2025-12-12,2025,4
18370,1076,Customer Service Excellence,Completed,2024-02-05,2024,4
18371,1597,Data Security Awareness,Completed,2024-11-23,2024,2
18372,1489,Data Security Awareness,Scheduled,2024-10-08,2024,2
18373,1691,Inventory Management Basics,Completed,2024-03-08,2024,3
18374,1321,Inventory Management Basics,Scheduled,2025-06-27,2025,3
18375,1998,Inventory Management Basics,Completed,2025-01-16,2025,3
18376,1557,Customer Service Excellence,Completed,2025-01-26,2025,4
18377,1847,Leadership and Team Management,Completed,2025-03-22,2025,6
18378,1542,Customer Service Excellence,Completed,2024-09-18,2024,4
18379,1308,Leadership and Team Management,Completed,2025-01-17,2025,6
18380,1302,Leadership and Team Management,Completed,2024-03-18,2024,6
18381,1892,Customer Service Excellence,Completed,2024-12-21,2024,4
18382,1733,Data Security Awareness,Scheduled,2025-10-30,2025,2
18383,1119,Workplace Safety and Compliance,Completed,2024-02-07,2024,2
18384,1299,Advanced Inventory Control,Scheduled,2025-08-21,2025,4
18385,1822,Data Security Awareness,Completed,2024-04-10,2024,2
18386,1240,Customer Service Excellence,Completed,2025-04-15,2025,4
18387,1435,Inventory Management Basics,Scheduled,2024-12-07,2024,3
18388,1966,Inventory Management Basics,Completed,2025-04-01,2025,3
18389,1809,Data Security Awareness,Completed,2024-08-08,2024,2
18390,1754,Workplace Safety and Compliance,Completed,2025-01-16,2025,2
18391,1510,Workplace Safety and Compliance,Completed,2024-01-25,2024,2
18392,1595,Financial Reporting for Retail,Scheduled,2025-09-06,2025,4
18393,1616,Workplace Safety and Compliance,Scheduled,2024-07-07,2024,2
18394,1981,Customer Service Excellence,Completed,2025-01-22,2025,4
18395,1855,Inventory Management Basics,Scheduled,2025-07-26,2025,3
18396,1167,Customer Service Excellence,Scheduled,2025-10-28,2025,4
18397,1313,Inventory Management Basics,Completed,2024-06-21,2024,3
18398,1593,Employee Wellness Program,Completed,2024-03-05,2024,2
18399,1863,Advanced Inventory Control,Completed,2024-03-04,2024,4
18400,1554,Marketing Campaign Strategies,Completed,2024-08-27,2024,5
18401,1678,Inventory Management Basics,Scheduled,2024-10-28,2024,3
18402,1680,Inventory Management Basics,Scheduled,2025-01-04,2024,3
18403,1294,Customer Service Excellence,Completed,2025-04-13,2025,4
18404,1459,Workplace Safety and Compliance,Scheduled,2024-08-27,2024,2
18405,1533,Customer Service Excellence,Completed,2025-03-07,2025,4
18406,1906,Leadership and Team Management,Completed,2024-02-05,2024,6
18407,1702,Inventory Management Basics,Completed,2024-03-04,2024,3
18408,1754,Inventory Management Basics,Completed,2024-01-18,2024,3
18409,1978,Marketing Campaign Strategies,Completed,2024-01-21,2024,5
18410,1034,Inventory Management Basics,Completed,2025-04-18,2025,3
18411,1556,Workplace Safety and Compliance,Completed,2025-02-22,2025,2
18412,1765,Financial Reporting for Retail,Completed,2025-03-05,2025,4
18413,1805,Data Security Awareness,Completed,2025-05-21,2025,2
18414,1222,Inventory Management Basics,Completed,2025-02-16,2025,3
18415,1656,Data Security Awareness,Completed,2024-03-01,2024,2
18416,1283,Employee Wellness Program,Completed,2024-01-24,2024,2
18417,1843,Inventory Management Basics,Scheduled,2025-08-22,2025,3
18418,1954,Data Security Awareness,Scheduled,2025-09-18,2025,2
18419,1292,Inventory Management Basics,Completed,2025-05-13,2025,3
18420,1304,Data Security Awareness,Completed,2024-12-25,2024,2
18421,1746,Customer Service Excellence,Scheduled,2024-06-25,2024,4
18422,1106,Workplace Safety and Compliance,Completed,2025-03-13,2025,2
18423,1885,Employee Wellness Program,Scheduled,2025-01-28,2024,2
18424,1692,Data Security Awareness,Completed,2024-04-30,2024,2
18425,1438,Data Security Awareness,Completed,2024-01-26,2024,2
18426,1824,Customer Service Excellence,Scheduled,2024-07-24,2024,4
18427,1743,Data Security Awareness,Completed,2025-02-02,2025,2
18428,1950,Workplace Safety and Compliance,Completed,2024-11-29,2024,2
18429,1789,Customer Service Excellence,Scheduled,2025-12-07,2025,4
18430,1909,Data Security Awareness,Completed,2024-04-26,2024,2
18431,1605,Customer Service Excellence,Scheduled,2025-11-07,2025,4
18432,1624,Leadership and Team Management,Completed,2024-02-01,2024,6
18433,1882,Inventory Management Basics,Completed,2025-02-26,2025,3
18434,1338,Advanced Inventory Control,Completed,2024-12-05,2024,4
18435,1995,Inventory Management Basics,Scheduled,2025-06-12,2025,3
18436,1807,Inventory Management Basics,Completed,2024-10-06,2024,3
18437,1320,Customer Service Excellence,Scheduled,2025-03-12,2024,4
18438,1252,Workplace Safety and Compliance,Completed,2024-09-02,2024,2
18439,1783,Customer Service Excellence,Scheduled,2025-10-21,2025,4
18440,1610,Workplace Safety and Compliance,Completed,2024-05-14,2024,2
18441,1185,Customer Service Excellence,Completed,2025-04-27,2025,4
18442,1805,Data Security Awareness,Scheduled,2025-11-13,2025,2
18443,1015,Customer Service Excellence,Completed,2024-07-16,2024,4
18444,1922,Inventory Management Basics,Scheduled,2025-06-28,2025,3
18445,1696,Data Security Awareness,Scheduled,2024-06-22,2024,2
18446,1328,Customer Service Excellence,Completed,2024-12-24,2024,4
18447,1337,Employee Wellness Program,Completed,2024-11-19,2024,2
18448,1669,Customer Service Excellence,Scheduled,2024-09-27,2024,4
18449,1827,Workplace Safety and Compliance,Completed,2025-02-27,2025,2
18450,1322,Employee Wellness Program,Completed,2024-11-22,2024,2
18451,1549,Workplace Safety and Compliance,Scheduled,2025-10-12,2025,2
18452,1407,Data Security Awareness,Completed,2025-02-23,2025,2
18453,1337,Inventory Management Basics,Scheduled,2025-11-22,2025,3
18454,1786,Inventory Management Basics,Completed,2024-12-07,2024,3
18455,1567,Data Security Awareness,Completed,2025-04-01,2025,2
18456,1483,Inventory Management Basics,Scheduled,2025-07-09,2025,3
18457,1822,Inventory Management Basics,Completed,2025-05-08,2025,3
18458,1929,Leadership and Team Management,Completed,2024-02-05,2024,6
18459,1368,Leadership and Team Management,Scheduled,2025-07-23,2025,6
18460,1048,Employee Wellness Program,Scheduled,2025-03-14,2024,2
18461,1047,Data Security Awareness,Completed,2024-01-25,2024,2
18462,1053,Data Security Awareness,Scheduled,2025-07-02,2025,2
18463,1192,Data Security Awareness,Completed,2025-04-13,2025,2
18464,1956,Customer Service Excellence,Completed,2024-12-20,2024,4
18465,1490,Workplace Safety and Compliance,Completed,2024-01-08,2024,2
18466,1266,Workplace Safety and Compliance,Completed,2024-03-31,2024,2
18467,1048,Customer Service Excellence,Scheduled,2025-08-08,2025,4
18468,1510,Inventory Management Basics,Completed,2024-02-17,2024,3
18469,1593,Customer Service Excellence,Completed,2024-12-08,2024,4
18470,1966,Data Security Awareness,Scheduled,2025-03-14,2024,2
18471,1938,Workplace Safety and Compliance,Scheduled,2025-10-10,2025,2
18472,1996,Customer Service Excellence,Scheduled,2025-10-15,2025,4
18473,1097,Data Security Awareness,Scheduled,2025-07-31,2025,2
18474,1650,Inventory Management Basics,Scheduled,2024-06-01,2024,3
18475,1847,Advanced Inventory Control,Scheduled,2025-12-25,2025,4
18476,1081,Customer Service Excellence,Scheduled,2025-11-02,2025,4
18477,1740,Marketing Campaign Strategies,Completed,2024-05-31,2024,5
18478,1276,Advanced Inventory Control,Scheduled,2025-09-29,2025,4
18479,1556,Customer Service Excellence,Scheduled,2025-11-21,2025,4
18480,1897,Workplace Safety and Compliance,Completed,2024-01-09,2024,2
18481,1627,Customer Service Excellence,Completed,2024-06-07,2024,4
18482,1590,Inventory Management Basics,Completed,2024-05-20,2024,3
18483,1691,Customer Service Excellence,Completed,2024-02-05,2024,4
18484,1219,Customer Service Excellence,Scheduled,2024-08-15,2024,4
18485,1545,Customer Service Excellence,Completed,2025-04-03,2025,4
18486,1345,Workplace Safety and Compliance,Scheduled,2024-06-13,2024,2
18487,1480,Customer Service Excellence,Scheduled,2025-07-31,2025,4
18488,1960,Customer Service Excellence,Completed,2025-04-11,2025,4
18489,1438,Data Security Awareness,Completed,2024-12-23,2024,2
18490,1406,Inventory Management Basics,Completed,2025-04-15,2025,3
18491,1019,Data Security Awareness,Completed,2025-01-03,2025,2
18492,1590,Employee Wellness Program,Completed,2025-05-09,2025,2
18493,1327,Customer Service Excellence,Completed,2024-09-24,2024,4
18494,1682,Customer Service Excellence,Scheduled,2025-06-23,2025,4
